iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-445.7157566769605,-0.8665650718620554,121.79802914802895,-565.5731899536665,-422.48869850705285,513.8532275524435,-0.8160860389417088,-0.8160860389417088,-0.9762267742847551,37.255760497794824,True,True,0.0,qnei,0.0,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.8160860389417088,3.5699418546006796,3.5699418546006796,3.5699418546006796,3.5699418546006796,-0.9762267742847551,3.7300825899437258,griewank
2,-515.4953086149638,-444.2712607208424,537.9941439501301,146.26031135565938,-157.20825152425084,13.668026163915215,-0.40821528748029084,-0.40821528748029084,-0.2974490717811511,42.32782569900855,True,True,0.0,qnei,0.0,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.40821528748029084,3.1620711031392617,6.732012957739942,3.1620711031392617,3.366006478869971,-0.2974490717811511,3.051304887440122,griewank
3,195.41154302015912,-269.6294210866448,-434.4383125596536,345.6475134047902,204.43270092298053,14.858776179792471,0.9215501660975987,0.9215501660975987,0.9791977447925131,25.84961523049828,True,True,0.0,qnei,0.0,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9215501660975987,1.832305649561372,8.564318607301313,1.832305649561372,2.854772869100438,0.9791977447925131,1.7746580708664577,griewank
4,380.08372316358964,58.890322644031585,577.0963671567665,-354.58864640394614,64.47643543827337,-19.650363691934785,0.27157570744488163,0.27157570744488163,0.4139567988793983,30.959480238379562,True,True,0.0,qnei,0.0,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9215501660975987,2.482280108214089,11.046598715515403,1.832305649561372,2.7616496788788507,0.9791977447925131,1.7746580708664577,griewank
5,-176.0701739274623,109.91436473885221,-317.63852199890334,362.64322053418016,440.8002622108977,-445.48839452657876,0.14161065284344315,0.14161065284344315,0.1984878307961768,31.243703830340156,True,True,0.0,qnei,0.0,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9215501660975987,2.6122451628155274,13.65884387833093,1.832305649561372,2.731768775666186,0.9791977447925131,1.7746580708664577,griewank
6,362.95891268151973,-425.57616893728687,-600.0,600.0,274.969135255305,-213.05125889372218,-1.7874484605614547,-1.7874484605614547,-1.6502236802550125,29.891416983183227,True,True,0.0,qnei,0.2279592999984743,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9215501660975987,4.541304276220425,18.200148154551357,1.832305649561372,3.0333580257585595,0.9791977447925131,1.7746580708664577,griewank
7,224.47294303892517,-228.81633065079774,-504.81713828288747,279.71746028028554,198.15131418394338,156.67127491625507,0.7177580707686602,0.7177580707686602,0.8381875434493029,29.000999130400793,True,True,0.0,qnei,0.179674500002875,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9215501660975987,2.0360977448903106,20.236245899441666,1.832305649561372,2.8908922713488097,0.9791977447925131,1.7746580708664577,griewank
8,284.0927323082671,-494.08222728263416,-106.81181741879735,323.11093803252515,59.11741559414711,5.956443593231821,0.9564200849037495,0.9564200849037495,1.0491332608171937,30.612767578283652,True,True,0.0,qnei,0.25191340000310447,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9564200849037495,1.7974357307552213,22.033681630196888,1.7974357307552213,2.754210203774611,1.0491332608171937,1.704722554841777,griewank
9,160.73011436362114,-369.4983141095197,-305.89809482456906,350.2761184485067,-309.37489776492,443.6123075639464,0.17168476716052694,0.17168476716052694,0.18864952687369943,20.972764996448312,True,True,0.0,qnei,0.3677010999963386,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9564200849037495,2.5821710484984437,24.615852678695333,1.7974357307552213,2.7350947420772593,1.0491332608171937,1.704722554841777,griewank
10,600.0,-600.0,-220.12713039905609,323.5764631269315,579.7255773427701,-29.217644781232444,-1.8114497649641352,-1.8114497649641352,-1.8641506281590465,31.012827629411273,True,True,0.0,qnei,0.35374969999247696,False,11,a003511c-ba3e-4696-bb0d-cac58fd014fe,slip,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9564200849037495,4.5653055806231055,29.181158259318437,1.7974357307552213,2.9181158259318436,1.0491332608171937,1.704722554841777,griewank
