iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.028689008371944547,0.14792608457745593,0.9282110229603695,1.571302229950474,1.571302229950474,False,0.0,logei,0.0,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.395861733341463,6.395861733341463,6.395861733341463,6.395861733341463,1.571302229950474,6.395861733341463,hartmann_6
2,0.07042057615419683,0.12977394939929798,0.9483284532917751,0.6218835927963828,0.368993123729791,0.5113900218032627,0.37926057518372475,0.37926057518372475,False,0.0,logei,0.0,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.587903388108212,13.983765121449675,6.395861733341463,6.991882560724838,1.571302229950474,6.395861733341463,hartmann_6
3,0.6628429525167993,0.2753088157611293,0.13796807286695534,0.7880395945039919,0.6703605841024838,0.5123823134831604,-0.6412990271898988,-0.6412990271898988,False,0.0,logei,0.0,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.608462990481836,22.59222811193151,6.395861733341463,7.530742703977171,1.571302229950474,6.395861733341463,hartmann_6
4,0.8167364359696581,0.5490752688700263,0.9809136392973055,0.20450946133004488,0.5537303628652278,0.4836246969233877,-0.45831383618453114,-0.45831383618453114,False,0.0,logei,0.0,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.425477799476468,31.01770591140798,6.395861733341463,7.754426477851995,1.571302229950474,6.395861733341463,hartmann_6
5,0.3532748550604481,0.5915953039490435,0.23530123166758055,0.8022026837784835,0.8673335518424147,0.12875967122785104,1.3104474652198819,1.3104474652198819,False,0.0,logei,0.0,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,6.656716498072055,37.67442240948004,6.395861733341463,7.5348844818960075,1.571302229950474,6.395861733341463,hartmann_6
6,0.0,0.0,1.0,0.5633707998109435,0.0,1.0,-0.23469797755696026,-0.23469797755696026,False,0.0,logei,0.3388193999999203,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.201861940848897,45.87628435032893,6.395861733341463,7.646047391721488,1.571302229950474,6.395861733341463,hartmann_6
7,0.0,0.0,1.0,0.5633707998109435,0.0,1.0,-0.23469797755696026,-0.23469797755696026,False,0.0,logei,0.0,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,8.201861940848897,54.07814629117783,6.395861733341463,7.725449470168262,1.571302229950474,6.395861733341463,hartmann_6
8,0.18197217699242346,0.6127089818246164,0.45132681846504147,0.36100599844574666,0.5653723814332869,0.41613476955944423,0.6706578072576986,0.6706578072576986,False,0.0,logei,0.36681969999335706,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.296506156034239,61.37465244721207,6.395861733341463,7.671831555901509,1.571302229950474,6.395861733341463,hartmann_6
9,0.18197217699242346,0.6127089818246164,0.45132681846504147,0.36100599844574666,0.5653723814332869,0.41613476955944423,0.6706578072576986,0.6706578072576986,False,0.0,logei,0.0,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.296506156034239,68.67115860324631,6.395861733341463,7.630128733694034,1.571302229950474,6.395861733341463,hartmann_6
10,0.12818213363158512,0.6403332261932103,0.5157456373746762,0.0,0.06633782705796448,1.0,-0.004662880366617616,-0.004662880366617616,False,0.0,logei,0.47782899999583606,False,11,51db528c-ec4a-4089-b029-812ac5b316e4,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.571302229950474,7.971826843658555,76.64298544690487,6.395861733341463,7.664298544690487,1.571302229950474,6.395861733341463,hartmann_6
