iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,8.702492039700847,2.8681720908755537,1.093462604652252,1.093462604652252,1.093462604652252,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.15659286124781668,0.15659286124781668,0.15659286124781668,0.15659286124781668,1.093462604652252,0.15659286124781668,branin
2,6.031481500515619,7.775340829201788,-1.7870358936892645,-1.7870358936892645,-1.7870358936892645,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,3.037091359589333,3.1936842208371496,0.15659286124781668,1.5968421104185748,1.093462604652252,0.15659286124781668,branin
3,7.1607462960356525,9.153801204905076,-2.509995580323207,-2.509995580323207,-2.509995580323207,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,3.7600510462232757,6.953735267060425,0.15659286124781668,2.3179117556868083,1.093462604652252,0.15659286124781668,branin
4,8.603936491828847,9.182376290487625,-1.4555553772043401,-1.4555553772043401,-1.4555553772043401,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,2.7056108431044086,9.659346110164833,0.15659286124781668,2.4148365275412083,1.093462604652252,0.15659286124781668,branin
5,0.2658773446759721,4.372480001295087,0.27663796601556684,0.27663796601556684,0.27663796601556684,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.9734174998845018,10.632763610049334,0.15659286124781668,2.126552722009867,1.093462604652252,0.15659286124781668,branin
6,4.84944326977288,0.6515419737010752,0.7063454757645157,0.7063454757645157,0.7063454757645157,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,0.543709990135553,11.176473600184888,0.15659286124781668,1.8627456000308147,1.093462604652252,0.15659286124781668,branin
7,0.056260506793929244,8.30621436971257,0.05709478554584194,0.05709478554584194,0.05709478554584194,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,1.1929606803542268,12.369434280539116,0.15659286124781668,1.7670620400770165,1.093462604652252,0.15659286124781668,branin
8,9.833022442861756,7.846098526726796,0.013329412375431266,0.013329412375431266,0.013329412375431266,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,1.2367260535246374,13.606160334063754,0.15659286124781668,1.7007700417579692,1.093462604652252,0.15659286124781668,branin
9,3.1560348997827314,7.053337045894538,0.15212822112896263,0.15212822112896263,0.15212822112896263,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,1.097927244771106,14.704087578834859,0.15659286124781668,1.6337875087594287,1.093462604652252,0.15659286124781668,branin
10,2.991810731982467,7.407484828757487,0.04231932932642395,0.04231932932642395,0.04231932932642395,0.0,False,False,0.0,random,0.0,False,9,c69bab32-a7bd-4729-a0c0-73915221fec9,misclick,0.4,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.093462604652252,1.2077361365736448,15.911823715408504,0.15659286124781668,1.5911823715408504,1.093462604652252,0.15659286124781668,branin
