iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.8287115000495673,0.8287115000495673,0.8287115000495673,0.0,False,False,0.0,qnei,0.0,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,0.4616636777494567,0.4616636777494567,0.4616636777494567,0.4616636777494567,0.8287115000495673,0.4616636777494567,steering_law
2,0.7160746296035653,0.9153801204905075,0.8603936491828846,0.9182376290487624,0.05299718569918348,0.05299718569918348,0.05299718569918348,0.0,False,False,0.0,qnei,0.0,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,1.2373779920998405,1.6990416698492972,0.4616636777494567,0.8495208349246486,0.8287115000495673,0.4616636777494567,steering_law
3,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.8379527487344092,-0.8379527487344092,-0.8379527487344092,0.0,False,False,0.0,qnei,0.0,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,2.128327926533433,3.8273695963827303,0.4616636777494567,1.27578986546091,0.8287115000495673,0.4616636777494567,steering_law
4,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,-0.003691210985130886,-0.003691210985130886,-0.003691210985130886,0.0,False,False,0.0,qnei,0.0,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,1.2940663887841548,5.121435985166885,0.4616636777494567,1.2803589962917212,0.8287115000495673,0.4616636777494567,steering_law
5,0.31560348997827314,0.7053337045894538,0.2991810731982467,0.7407484828757487,-0.2670631786253216,-0.2670631786253216,-0.2670631786253216,0.0,False,False,0.0,qnei,0.0,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8287115000495673,1.5574383564243455,6.67887434159123,0.4616636777494567,1.335774868318246,0.8287115000495673,0.4616636777494567,steering_law
6,1.0,0.0,0.6475680225349154,1.0,1.2701123312946576,1.2701123312946576,1.2701123312946576,0.0,False,False,0.0,qnei,1.6344868000014685,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2701123312946576,0.020262846504366383,6.699137188095596,0.020262846504366383,1.1165228646825993,1.2701123312946576,0.020262846504366383,steering_law
7,1.0,0.0,1.0,1.0,1.2298091073428479,1.2298091073428479,1.2298091073428479,0.0,False,False,0.0,qnei,1.2112256999826059,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2701123312946576,0.060566070456176124,6.759703258551772,0.020262846504366383,0.9656718940788246,1.2701123312946576,0.020262846504366383,steering_law
8,1.0,0.0,0.0,0.6405025624707257,1.1395433551857372,1.1395433551857372,1.1395433551857372,0.0,False,False,0.0,qnei,4.793803999957163,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2701123312946576,0.15083182261328676,6.910535081165059,0.020262846504366383,0.8638168851456324,1.2701123312946576,0.020262846504366383,steering_law
9,1.0,0.0,0.0,1.0,1.2770461473213872,1.2770461473213872,1.2770461473213872,0.0,False,False,0.0,qnei,1.8929351000115275,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2770461473213872,0.013329030477636783,6.923864111642696,0.013329030477636783,0.7693182346269662,1.2770461473213872,0.013329030477636783,steering_law
10,1.0,0.0,1.0,0.0,1.0290038766648468,1.0290038766648468,1.0290038766648468,0.0,False,False,0.0,qnei,5.633866499993019,False,9,b125b7cd-57ca-431f-ad32-2a2a3021835f,slip,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2770461473213872,0.26137130113417717,7.185235412776873,0.013329030477636783,0.7185235412776872,1.2770461473213872,0.013329030477636783,steering_law
