iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,7.404984079401693,-4.263655818248893,2.062963001031237,5.550681658403576,4.321492592071305,8.307602409810151,7.207872983657694,8.36475258097525,-9.468245310648056,-1.2550399974098259,-0.30111346045423915,0.568215037462527,0.5227406934339138,True,-0.04547434402861317,qnei,0.0,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.056265294316085,2.056265294316085,2.056265294316085,2.056265294316085,0.568215037462527,2.056265294316085,levy_10
2,-8.69691605259785,-9.887478986412141,6.612428739425141,9.666044885723512,5.692197053453592,-3.687930200434537,4.106674091789076,-4.016378536035066,4.814969657514974,-4.40505560503426,5.65181830656263,-1.043746709453171,-1.3739736338613895,True,-0.33022692440821855,qnei,0.0,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.6682270412317832,5.724492335547868,2.056265294316085,2.862246167773934,0.568215037462527,2.056265294316085,levy_10
3,9.754814937891535,9.72477098560477,7.6572513399335165,8.256201035678359,4.164138282063449,1.0899375452701747,8.46476416140441,-8.205384402913749,-2.5973690971998504,2.118778870185258,-0.4454020616262877,-0.2721350099698567,0.055858274412080966,True,0.32799328438193764,qnei,0.0,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.896615341748469,8.621107677296337,2.056265294316085,2.873702559098779,0.568215037462527,2.056265294316085,levy_10
4,5.857157609944565,-6.098272130419069,-8.754930051666731,-7.469631855201635,9.255631698343254,-7.344509255411391,-5.478033452736573,-2.458872580875626,2.468432826815919,5.641922613386054,-8.427022124614377,-1.3651369152315098,-1.4690786285216901,True,-0.10394171329018032,qnei,0.0,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,3.989617247010122,12.610724924306458,2.056265294316085,3.1526812310766146,0.568215037462527,2.056265294316085,levy_10
5,8.624749062860705,5.255834486975727,-3.580717645513869,-6.213359611435381,1.9190577557406634,1.8937845352297913,-4.650632823390415,-6.612143738873215,5.32934514960316,3.453505051614414,6.004987014651622,0.09938149183251282,0.2765326539454004,True,0.17715116211288756,qnei,0.0,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.568215037462527,2.5250988399460996,15.135823764252558,2.056265294316085,3.0271647528505117,0.568215037462527,2.056265294316085,levy_10
6,10.0,3.4803447136201435,-0.6400887714980723,-0.8415976499168544,2.003111734066171,7.485943181233277,1.689473771881278,1.1339466144586463,-3.2223537287536224,1.534869033701006,3.8099187771717062,1.2808316005552305,1.272593170122144,True,-0.008238430433086474,qnei,0.6307063999993261,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2808316005552305,1.3436487312233818,16.47947249547594,1.3436487312233818,2.7465787492459897,1.2808316005552305,1.3436487312233818,levy_10
7,10.0,3.4803447136201435,-0.6400887714980723,-0.8415976499168544,2.003111734066171,7.485943181233277,1.689473771881278,1.1339466144586463,-3.2223537287536224,1.534869033701006,3.8099187771717062,1.2808316005552305,1.1715722040980239,True,-0.10925939645720661,qnei,0.0,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2808316005552305,1.3436487312233818,17.82312122669932,1.3436487312233818,2.5461601752427603,1.2808316005552305,1.3436487312233818,levy_10
8,10.0,10.0,-0.32824334103999486,-3.7692228542936683,-2.16141044645464,10.0,1.839184020455388,-1.20451075095575,-4.906248998925027,3.7870475679730404,7.861152961083812,-1.0556294278053031,-0.9008822327734308,True,0.1547471950318723,qnei,0.5308540999976685,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2808316005552305,3.6801097595839156,21.503230986283235,1.3436487312233818,2.6879038732854044,1.2808316005552305,1.3436487312233818,levy_10
9,10.0,10.0,-0.32824334103999486,-3.7692228542936683,-2.16141044645464,10.0,1.839184020455388,-1.20451075095575,-4.906248998925027,3.7870475679730404,7.861152961083812,-1.0556294278053031,-1.6826876241457767,True,-0.6270581963404736,qnei,0.0,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2808316005552305,3.6801097595839156,25.18334074586715,1.3436487312233818,2.7981489717630166,1.2808316005552305,1.3436487312233818,levy_10
10,10.0,5.621157315967591,-3.063970087673696,-1.7200751413907198,3.0530121674896558,10.0,1.2334729080777431,6.879434564568202,-5.71074937034932,0.8637957134824324,1.8995617795799022,-0.7524351045651914,-0.5660154704258095,True,0.1864196341393819,qnei,0.5257163000060245,False,9,19e63cd4-7d6c-4dcf-a580-69ddd3696f75,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.2808316005552305,3.3769154363438036,28.560256182210953,1.3436487312233818,2.8560256182210955,1.2808316005552305,1.3436487312233818,levy_10
