iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,False,0.0,qnei,0.0,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.9325116878672203,False,0.0,qnei,0.0,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.8650715343080728,False,0.0,qnei,0.0,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,False,0.0,qnei,0.0,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-0.6877722785634273,False,0.0,qnei,0.0,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,0.0,2.5404926156677257,2.148452691731324,0.10018680341650416,0.4240867009436863,-0.39757809026820434,-0.39757809026820434,False,0.0,qnei,0.3326287000090815,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.445299256957183,47.36855588574126,6.864439010390528,7.8947593142902095,1.1832821562984503,6.864439010390528,michalewicz
7,1.6166854721818396,1.8012239694951775,0.9233984425036678,1.8361117705913301,2.350698058542969,-0.5952825808823171,-0.5952825808823171,False,0.0,qnei,0.4407834999728948,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.643003747571296,56.01155963331256,6.864439010390528,8.001651376187509,1.1832821562984503,6.864439010390528,michalewicz
8,2.6444244971496036,2.1776998732236703,1.8226142121383064,2.711406183323527,1.4908810754144683,-1.0449909506400963,-1.0449909506400963,False,0.0,qnei,0.3774319999793079,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.092712117329075,65.10427175064163,6.864439010390528,8.138033968830204,1.1832821562984503,6.864439010390528,michalewicz
9,2.413730979737184,2.1077490259052363,1.5552799117980947,2.5119438356469814,1.7996279051570356,0.5978177444442807,0.5978177444442807,False,0.0,qnei,0.48601809999672696,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.449903422244698,72.55417517288633,6.864439010390528,8.061575019209592,1.1832821562984503,6.864439010390528,michalewicz
10,2.6056995004517107,1.7553094979279869,1.430307458458285,2.684568709553079,1.7077022133614537,1.6252761200338073,1.6252761200338073,False,0.0,qnei,0.6346347999933641,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.6252761200338073,6.422445046655171,78.9766202195415,6.422445046655171,7.89766202195415,1.6252761200338073,6.422445046655171,michalewicz
11,1.4083644183142396,1.5524941107752581,1.1905207436558778,1.8819916087362736,1.7009644074104733,4.918243857870659,4.918243857870659,False,0.0,qnei,0.42145049999817275,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,4.918243857870659,3.129477308818319,82.10609752835983,3.129477308818319,7.464190684396348,4.918243857870659,3.129477308818319,michalewicz
12,1.2053443976768001,1.2613373609364744,1.0146493423279124,1.7692539729012948,1.677685983693444,0.1799331519809122,0.1799331519809122,False,0.0,qnei,0.4111824000137858,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,4.918243857870659,7.867788014708066,89.9738855430679,3.129477308818319,7.497823795255658,4.918243857870659,3.129477308818319,michalewicz
13,1.4103864179856993,1.566592295643718,1.2910492921694658,1.9181639350576747,1.5632311063984012,4.556938632207941,4.556938632207941,False,0.0,qnei,0.4747604000149295,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,4.918243857870659,3.4907825344810375,93.46466807754894,3.129477308818319,7.189589852119149,4.918243857870659,3.129477308818319,michalewicz
14,1.4002019329172755,1.509366996264305,0.865441043328771,1.74393740563128,2.1492112062822835,0.7388347641360604,0.7388347641360604,False,0.0,qnei,0.42533989998628385,False,11,aaf92cb3-918e-4061-9938-74778041434c,drift,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,4.918243857870659,7.308886402552918,100.77355448010185,3.129477308818319,7.19811103429299,4.918243857870659,3.129477308818319,michalewicz
