arm,dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,file,procedure,family,k,m,regret_noisy,regret_clean,ref_noisy,ref_clean,gp_failed_noisy,gp_failed_clean,n_candidates_noisy,pick_changed_noisy,n_candidates_clean,pick_changed_clean,n_distinct_looked_noisy,max_looks_on_one_noisy,top_candidate_regret_noisy,best_candidate_regret_noisy,n_distinct_looked_clean,max_looks_on_one_clean,top_candidate_regret_clean,best_candidate_regret_clean,candidates_noisy,rho_noisy,winner_noisy,candidates_clean,rho_clean,winner_clean
output-boba-ceiling,powell,logei,11,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_look,tournament,8,,0.04197596261344161,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.0073257912285464855,0.004125066635303765,,,0.014314767357201719,0.006621156609533663,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,powell,logei,11,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_post,tournament,8,,0.04197596261344161,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.0073257912285464855,0.004125066635303765,,,0.014314767357201719,0.006621156609533663,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,powell,logei,11,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_look,tournament,8,,0.04197596261344161,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.0073257912285464855,0.004125066635303765,,,0.014314767357201719,0.006621156609533663,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,powell,logei,11,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho1_post,tournament,8,,0.0073257912285464855,0.014314767357201719,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.017232081730239934,0.00515898994857289,,,0.006621156609533663,0.006621156609533663,obs,1.0,post,obs,1.0,post
output-boba-ceiling,powell,logei,11,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho1_look,tournament,8,,0.0073257912285464855,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,False,,,0.017232081730239934,0.00515898994857289,,,0.006621156609533663,0.006621156609533663,obs,1.0,look,obs,1.0,look
output-boba-ceiling,powell,logei,11,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_post,tournament,8,,0.0073257912285464855,0.014314767357201719,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.017232081730239934,0.00515898994857289,,,0.006621156609533663,0.006621156609533663,obs,0.5,post,obs,0.5,post
output-boba-ceiling,powell,logei,11,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_look,tournament,8,,0.0073257912285464855,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,False,,,0.017232081730239934,0.00515898994857289,,,0.006621156609533663,0.006621156609533663,obs,0.5,look,obs,0.5,look
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,standard,standard,0,0.0,0.0172320817302399,0.0020255771662941,0.0172320817302399,0.0020255771662941,False,False,,,,,,,,,,,,,,,,,,
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m1,shortlist,0,1.0,0.0025619035729279593,0.0020255771662941457,0.0172320817302399,0.0020255771662941,False,False,1.0,False,1.0,False,,,,,,,,,,,,,,
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m2,shortlist,0,2.0,0.0025619035729279593,0.0020255771662941457,0.0172320817302399,0.0020255771662941,False,False,2.0,False,2.0,False,,,,,,,,,,,,,,
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m3,shortlist,0,3.0,0.0025619035729279593,0.0020255771662941457,0.0172320817302399,0.0020255771662941,False,False,3.0,False,3.0,False,,,,,,,,,,,,,,
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m5,shortlist,0,5.0,0.0025619035729279593,0.0020255771662941457,0.0172320817302399,0.0020255771662941,False,False,5.0,False,5.0,False,,,,,,,,,,,,,,
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,ordinal_pm,ordinal,0,50.0,0.014048565894449139,0.0020255771662941457,0.0172320817302399,0.0020255771662941,False,False,50.0,True,50.0,False,,,,,,,,,,,,,,
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,ordinal_lcb1,ordinal,0,50.0,0.014048565894449139,0.0020255771662941457,0.0172320817302399,0.0020255771662941,False,False,50.0,True,50.0,False,,,,,,,,,,,,,,
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k8_rho1,lucb,8,24.0,0.0280043754419268,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,24.0,False,24.0,True,5.0,3.0,0.0280043754419268,0.0032391111967917663,5.0,4.0,0.014314767357201719,0.006621156609533663,,,,,,
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k8_rho0.5,lucb,8,24.0,0.044835886762105925,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,24.0,True,24.0,True,5.0,2.0,0.0280043754419268,0.0032391111967917663,5.0,4.0,0.014314767357201719,0.006621156609533663,,,,,,
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_post,tournament,8,,0.014048565894449139,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.0280043754419268,0.008308192731164787,,,0.014314767357201719,0.006621156609533663,lcb,1.0,post,lcb,1.0,post
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_look,tournament,8,,0.014048565894449139,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.0280043754419268,0.008308192731164787,,,0.014314767357201719,0.006621156609533663,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_post,tournament,8,,0.014048565894449139,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.0280043754419268,0.008308192731164787,,,0.014314767357201719,0.006621156609533663,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_look,tournament,8,,0.014048565894449139,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.0280043754419268,0.008308192731164787,,,0.014314767357201719,0.006621156609533663,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho1_post,tournament,8,,0.044835886762105925,0.014314767357201719,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.017232081730239934,0.014048565894449139,,,0.006621156609533663,0.006621156609533663,obs,1.0,post,obs,1.0,post
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho1_look,tournament,8,,0.044835886762105925,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,False,,,0.017232081730239934,0.014048565894449139,,,0.006621156609533663,0.006621156609533663,obs,1.0,look,obs,1.0,look
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_post,tournament,8,,0.044835886762105925,0.014314767357201719,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,True,,,0.017232081730239934,0.014048565894449139,,,0.006621156609533663,0.006621156609533663,obs,0.5,post,obs,0.5,post
output-boba-ceiling,powell,logei,11,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_powell_value_logei_seed11_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_look,tournament,8,,0.044835886762105925,0.006621156609533663,0.0172320817302399,0.0020255771662941,False,False,8.0,True,8.0,False,,,0.017232081730239934,0.014048565894449139,,,0.006621156609533663,0.006621156609533663,obs,0.5,look,obs,0.5,look
