iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,150.11455992560036,476.65656116349055,330.8228282942322,-329.7513720112898,-239.8004581065295,448.2641344755143,-0.023973538340225708,-0.023973538340225708,-0.023973538340225708,0.0,False,True,0.0,logei,0.0,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.7778293539991963,2.7778293539991963,2.7778293539991963,2.7778293539991963,-0.023973538340225708,2.7778293539991963,griewank
2,-593.6816345213103,385.47410205931953,356.4833145024555,-38.47805658753509,-236.36108781682378,-265.88926547907204,-0.13761977935323588,-0.13761977935323588,-0.13761977935323588,0.0,False,True,0.0,logei,0.0,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.023973538340225708,2.8914755950122064,5.669304949011403,2.7778293539991963,2.8346524745057016,-0.023973538340225708,2.7778293539991963,griewank
3,-294.1564948150505,-65.90843294082413,5.4579107495439985,64.19682248939091,594.6003401212713,351.1943030565037,0.562530482181455,0.562530482181455,0.562530482181455,0.0,False,True,0.0,logei,0.0,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.191325333477516,7.860630282488919,2.191325333477516,2.620210094162973,0.562530482181455,2.191325333477516,griewank
4,146.61507532939515,586.752177218262,-341.62956211728124,-407.74555937058653,135.04752512763696,-547.26959044634,-0.9414791274515234,-0.9414791274515234,-0.9414791274515234,0.0,False,True,0.0,logei,0.0,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,3.695334943110494,11.555965225599413,2.191325333477516,2.8889913063998534,0.562530482181455,2.191325333477516,griewank
5,-557.1836654716847,17.86658432564434,-40.55276960965307,500.6013278314226,155.07150538921258,16.94117591941665,0.5049409082286777,0.5049409082286777,0.5049409082286777,0.0,False,True,0.0,logei,0.0,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.248914907430293,13.804880133029707,2.191325333477516,2.7609760266059413,0.562530482181455,2.191325333477516,griewank
6,-569.8048334448004,-79.11985477364564,387.29699803041683,571.0034401697053,-56.000155717367186,600.0,-1.715865105871388,-1.715865105871388,-1.715865105871388,0.0,False,True,0.0,logei,0.6157295000157319,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,4.469720921530358,18.274601054560065,2.191325333477516,3.0457668424266777,0.562530482181455,2.191325333477516,griewank
7,-420.2806373360927,-151.1814268400381,-114.74945841352321,143.9583578068543,600.0,226.1427301022189,0.28811539683615944,0.28811539683615944,0.28811539683615944,0.0,False,True,0.0,logei,0.8905193999526091,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.562530482181455,2.4657404188228114,20.740341473382877,2.191325333477516,2.9629059247689824,0.562530482181455,2.191325333477516,griewank
8,-380.3277460234622,133.74534458568525,-6.442178397749776,-250.09945087258808,584.2878191420797,-45.35339279616291,0.568156650045294,0.568156650045294,0.568156650045294,0.0,False,True,0.0,logei,0.7943166000186466,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.568156650045294,2.1856991656136766,22.926040638996554,2.1856991656136766,2.8657550798745692,0.568156650045294,2.1856991656136766,griewank
9,594.4076414850989,121.03936909235452,-12.629337380294333,397.360054904416,600.0,564.4672317584444,-1.843858938599144,-1.843858938599144,-1.843858938599144,0.0,False,True,0.0,logei,0.9992817000020295,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.568156650045294,4.5977147542581145,27.523755393254667,2.1856991656136766,3.058195043694963,0.568156650045294,2.1856991656136766,griewank
10,-311.5927567137016,249.44577995702812,50.07011214584658,67.68065877598492,-148.41029587467696,57.00054917615796,2.007725357613392,2.007725357613392,2.007725357613392,0.0,False,True,0.0,logei,0.7130217000376433,False,7,45d2c020-f340-4fdf-839e-709c6fd1ec39,misclick,0.01,0,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.007725357613392,0.7461304580455788,28.269885851300245,0.7461304580455788,2.8269885851300245,2.007725357613392,0.7461304580455788,griewank
