iteration,x0,x1,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,3.269722766055607,9.872768433379255,-1.587991309213067,-1.731718378669597,True,-0.14372706945653002,qnei,0.0,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,-1.587991309213067,2.8380467751131357,2.8380467751131357,2.8380467751131357,2.8380467751131357,-1.587991309213067,2.8380467751131357,branin
2,3.1871083848551676,7.88548935820029,-0.2758751336528205,-0.34616468004101775,True,-0.07028954638819723,qnei,0.0,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,-0.2758751336528205,1.5259305995528891,4.363977374666025,1.5259305995528891,2.1819886873330123,-0.2758751336528205,1.5259305995528891,branin
3,8.69896511696216,3.9108480653919395,0.9466005748160842,0.5927784747663587,True,-0.3538221000497255,qnei,0.0,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.9466005748160842,0.3034548910839845,4.667432265750009,0.3034548910839845,1.5558107552500031,0.9466005748160842,0.3034548910839845,branin
4,4.378818731227988,3.7274890308935307,0.7051912849198183,0.7591055093383797,True,0.05391422441856142,qnei,0.0,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.9466005748160842,0.5448641809802504,5.21229644673026,0.3034548910839845,1.303074111682565,0.7051912849198183,0.5448641809802504,branin
5,1.0695359647277436,4.789654541627169,0.5640184516399775,0.6221319418471488,True,0.05811349020717127,qnei,0.0,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.9466005748160842,0.6860370142600911,5.898333460990351,0.3034548910839845,1.17966669219807,0.7051912849198183,0.5448641809802504,branin
6,8.59163780623927,4.522899138623586,0.7606960044048978,0.5584832789810558,True,-0.20221272542384205,qnei,0.2117697999929078,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.9466005748160842,0.48935946149517084,6.387692922485522,0.3034548910839845,1.0646154870809204,0.7051912849198183,0.5448641809802504,branin
7,8.707187224490852,4.051708456368914,0.9225462023330805,0.9726257037146595,True,0.05007950138157902,qnei,0.18872230002307333,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.9466005748160842,0.3275092635669882,6.71520218605251,0.3034548910839845,0.9593145980075014,0.9225462023330805,0.3275092635669882,branin
8,1.16523381088656,5.494320257058999,0.5433037829315045,0.5736642720898619,True,0.03036048915835743,qnei,0.2904643999936525,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.9466005748160842,0.7067516829685642,7.421953869021074,0.3034548910839845,0.9277442336276343,0.9225462023330805,0.3275092635669882,branin
9,0.9348523318805779,3.128525048135067,0.41038810497757744,0.47744524475293226,True,0.06705713977535482,qnei,0.17321519998949952,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.9466005748160842,0.8396673609224912,8.261621229943565,0.3034548910839845,0.9179579144381739,0.9225462023330805,0.3275092635669882,branin
10,6.402225853570041,6.26532084609476,-0.9399010962684077,-0.6133581683598395,True,0.3265429279085682,qnei,0.22874099999899045,False,8,e19ccb0e-7d9e-40ca-81da-d3dc1c453015,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1",1.2500554659000687,0.9466005748160842,2.1899565621684762,10.45157779211204,0.3034548910839845,1.0451577792112041,0.9225462023330805,0.3275092635669882,branin
