iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,0.8872794804849488,False,0.0,logpi,0.0,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,-0.9325116878672203,False,0.0,logpi,0.0,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,0.8650715343080728,False,0.0,logpi,0.0,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,1.1832821562984503,False,0.0,logpi,0.0,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,1.1832821562984503,6.864439010390528,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-0.6877722785634273,False,0.0,logpi,0.0,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,1.1832821562984503,6.864439010390528,michalewicz
6,2.234023814411057,2.1386062873882183,1.6190115349572372,2.373568895570221,1.6536413699454424,0.9933252194493574,0.9933252194493574,False,0.0,logpi,0.45973300002515316,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,7.054395947239621,45.977652576023694,6.864439010390528,7.662942096003949,1.1832821562984503,6.864439010390528,michalewicz
7,2.3754662536362523,2.0835205467240443,1.6253861852386726,2.445642621780183,1.664121773550089,1.2052971606685219,1.2052971606685219,False,0.0,logpi,0.4915338000282645,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.2052971606685219,6.842424006020456,52.82007658204415,6.842424006020456,7.545725226006307,1.2052971606685219,6.842424006020456,michalewicz
8,2.497380584242976,2.041636094626571,1.6114645707237676,2.5117029629724885,1.7031448390113526,1.7310141270894448,1.7310141270894448,False,0.0,logpi,0.4695837000035681,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.7310141270894448,6.3167070395995335,59.13678362164369,6.3167070395995335,7.392097952705461,1.7310141270894448,6.3167070395995335,michalewicz
9,2.607520983546139,1.9831633209923731,1.6040944053301216,2.5487496025181358,1.7224434821585386,1.0677676505629345,1.0677676505629345,False,0.0,logpi,0.528168499993626,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.7310141270894448,6.979953516126043,66.11673713776973,6.3167070395995335,7.346304126418859,1.7310141270894448,6.3167070395995335,michalewicz
10,2.436530578489795,2.036312744158384,1.6194200327269463,2.4426346164282937,1.6738329612871692,1.0425905413416194,1.0425905413416194,False,0.0,logpi,0.41627470002276823,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.7310141270894448,7.005130625347359,73.1218677631171,6.3167070395995335,7.31218677631171,1.7310141270894448,6.3167070395995335,michalewicz
11,2.4202209740093203,2.043450381984067,1.6231223039428766,2.436898469619588,1.6662014816269874,0.8118371760676195,0.8118371760676195,False,0.0,logpi,0.6336364999879152,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.7310141270894448,7.235883990621359,80.35775175373846,6.3167070395995335,7.305250159430769,1.7310141270894448,6.3167070395995335,michalewicz
12,2.387898524019027,2.0519392073188185,1.6307821778934875,2.4185204707182573,1.6485259404626926,0.32412534291209605,0.32412534291209605,False,0.0,logpi,0.6927746000001207,False,11,648eda7e-2a66-4a11-9a7b-c05b33866074,gaussian,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4",8.047721166688978,1.7310141270894448,7.723595823776883,88.08134757751534,6.3167070395995335,7.340112298126279,1.7310141270894448,6.3167070395995335,michalewicz
