iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.22520718999059186,0.30016628491122543,0.8735534453962619,-0.16162744663270998,-0.16162744663270998,-0.16162744663270998,0.0,False,False,0.0,pi,0.0,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.128791409924647,8.128791409924647,8.128791409924647,8.128791409924647,-0.16162744663270998,8.128791409924647,hartmann_6
2,0.005265304565574724,0.8212284183827663,0.7970694287520462,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.21758038324299367,-0.21758038324299367,-0.21758038324299367,0.0,False,False,0.0,pi,0.0,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.18474434653493,16.31353575645958,8.128791409924647,8.15676787822979,-0.16162744663270998,8.128791409924647,hartmann_6
3,0.2548695876541246,0.4450763058826466,0.5045482589579533,0.5534973520744925,0.9955002834343927,0.7926619192137531,-0.2556805220334109,-0.2556805220334109,-0.2556805220334109,0.0,False,False,0.0,pi,0.0,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.16162744663270998,8.222844485325348,24.536380241784926,8.128791409924647,8.17879341392831,-0.16162744663270998,8.128791409924647,hartmann_6
4,0.6221792294411627,0.9889601476818849,0.21530869823559895,0.16021203385784455,0.6125396042730308,0.04394200796138337,-0.08566626342162283,-0.08566626342162283,-0.08566626342162283,0.0,False,False,0.0,pi,0.0,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.05283022671356,32.589210468498486,8.05283022671356,8.147302617124621,-0.08566626342162283,8.05283022671356,hartmann_6
5,0.03568027877359614,0.5148888202713703,0.4662060253252891,0.9171677731928523,0.6292262544910104,0.5141176465995139,-0.583996167024681,-0.583996167024681,-0.583996167024681,0.0,False,False,0.0,pi,0.0,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.08566626342162283,8.551160130316617,41.1403705988151,8.05283022671356,8.22807411976302,-0.08566626342162283,8.05283022671356,hartmann_6
6,0.49766227081277753,0.8776630803134431,0.18255902630231566,0.22058969308360024,0.7833371236930484,0.012210959425229382,1.2283787335525198,1.2283787335525198,1.2283787335525198,0.0,False,False,0.0,pi,0.207363500026986,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.2283787335525198,6.738785229739417,47.87915582855452,6.738785229739417,7.979859304759086,1.2283787335525198,6.738785229739417,hartmann_6
7,0.515731707010369,0.8932841180790473,0.16902257509527646,0.1920428905463304,0.7899686037817076,0.0,0.7549072751032079,0.7549072751032079,0.7549072751032079,0.0,False,False,0.0,pi,0.29351899994071573,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.2283787335525198,7.212256688188729,55.09141251674325,6.738785229739417,7.870201788106178,1.2283787335525198,6.738785229739417,hartmann_6
8,0.48517645320334696,0.8667867101381463,0.1814823663064227,0.23010482977942268,0.7953725692677596,0.010433215544211578,1.4247499605696738,1.4247499605696738,1.4247499605696738,0.0,False,False,0.0,pi,0.3127737999893725,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.4247499605696738,6.542414002722263,61.63382651946551,6.542414002722263,7.7042283149331885,1.4247499605696738,6.542414002722263,hartmann_6
9,0.46755703705297813,0.8515403127231798,0.18094259935345486,0.2450626774327003,0.8101403190112527,0.008583653466594924,1.7262509127669958,1.7262509127669958,1.7262509127669958,0.0,False,False,0.0,pi,0.33024180005304515,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,1.7262509127669958,6.2409130505249415,67.87473956999045,6.2409130505249415,7.541637729998939,1.7262509127669958,6.2409130505249415,hartmann_6
10,0.44271413909124147,0.8301943228487892,0.17838640317846358,0.2656936329887716,0.832411974654288,0.003600802623162035,2.1201182134926686,2.1201182134926686,2.1201182134926686,0.0,False,False,0.0,pi,0.26552240003366023,False,7,9e9bdc71-b0a5-4684-979b-78ee98319981,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,2.1201182134926686,5.8470457497992685,73.72178531978972,5.8470457497992685,7.372178531978972,2.1201182134926686,5.8470457497992685,hartmann_6
