iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.4269947506871199,True,0.11010714884193662,logei,0.0,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-0.8164662658749064,True,-0.18500978618988972,logei,0.0,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-0.6492177137535826,True,0.08969049945616392,logei,0.0,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-0.10577875084163907,True,0.01683750672136107,logei,0.0,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.39049965816799076,True,0.1233017752007286,logei,0.0,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.32034475128200823,0.09537056532913926,0.755939337986964,-0.4094215662194761,-0.056711461405070995,True,0.3527101048144051,logei,0.3660544000013033,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.464322508375204,20.5017121861734,2.7877030591884653,3.4169520310289,0.26719788296726216,2.7877030591884653,hartmann_3
7,0.34364781680653395,0.22905915345581057,1.0,-0.27842901321458746,-0.23047901004340146,True,0.047950003171186,logei,0.40090419999614824,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.3333299553703153,23.835042141543717,2.7877030591884653,3.405006020220531,0.26719788296726216,2.7877030591884653,hartmann_3
8,0.05061759265671945,0.2678090567771499,0.8315102197800754,0.9320231927856985,1.3349018144898042,True,0.4028786217041057,logei,0.3340871000109473,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.9320231927856985,2.122877749370029,25.957919890913747,2.122877749370029,3.2447399863642183,0.9320231927856985,2.122877749370029,hartmann_3
9,0.0,0.3040763961893328,1.0,0.11945565910103002,0.4956735966231607,True,0.3762179375221307,logei,0.30847170000197366,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.9320231927856985,2.9354452830546975,28.893365173968444,2.122877749370029,3.210373908218716,0.9320231927856985,2.122877749370029,hartmann_3
10,0.01688524300117047,0.2798272818608837,0.7577955899435656,0.8054316793610524,0.792296027741541,True,-0.013135651619511468,logei,0.31519310000294354,False,8,050552e6-5046-4224-9aeb-daabb92091d8,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.9320231927856985,2.2494692627946753,31.14283443676312,2.122877749370029,3.114283443676312,0.9320231927856985,2.122877749370029,hartmann_3
