iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,0.7217705698961284,True,0.4727304921460162,logei,0.0,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,1.5627259735034382,True,0.3873228937357047,logei,0.0,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,1.1400509270397567,True,-0.04801387984272276,logei,0.0,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1754030797677335,1.879497862387994,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,-0.4487585572535072,True,-0.18643492220587388,logei,0.0,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1754030797677335,1.879497862387994,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,-0.302338410177803,True,0.0062395624256323945,logei,0.0,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1754030797677335,1.879497862387994,hartmann_3
6,0.0,0.0802064259269859,1.0,-0.7709916797021354,-0.9953785004127336,True,-0.22438682071059812,logei,0.80745740000566,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.825892621857863,17.058790975887245,1.866836135273248,2.8431318293145407,1.1754030797677335,1.879497862387994,hartmann_3
7,0.19664792853606536,0.5258677930102003,0.8657506058524866,2.9980481120123668,3.3097252847503427,True,0.3116771727379759,logei,1.5001822999911383,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.056852830143360844,17.115643806030604,0.056852830143360844,2.4450919722900863,2.9980481120123668,0.056852830143360844,hartmann_3
8,0.908186391497916,0.5506250310471309,0.9202543793736819,2.3349562595219675,2.6174191472464523,True,0.2824628877244848,logei,1.472862399998121,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.7199446826337601,17.835588488664364,0.056852830143360844,2.2294485610830455,2.9980481120123668,0.056852830143360844,hartmann_3
9,0.4556467519812286,0.5205992618344504,0.8021049000334689,2.7148759508686537,3.1317838557948017,True,0.41690790492614793,logei,1.2671304999967106,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.34002499128707386,18.175613479951437,0.056852830143360844,2.019512608883493,2.9980481120123668,0.056852830143360844,hartmann_3
10,0.0,0.5199637725223702,0.8440032690454283,2.9944345786232933,2.887904613976505,True,-0.10652996464678832,logei,1.3543986000004224,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.060466363532434286,18.23607984348387,0.056852830143360844,1.8236079843483872,2.9980481120123668,0.056852830143360844,hartmann_3
11,0.3731697697879982,0.5506356844793211,0.8903545988159884,2.868663677312256,2.698591098061618,True,-0.1700725792506379,logei,1.213973400008399,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.1862372648434718,18.42231710832734,0.056852830143360844,1.674756100757031,2.9980481120123668,0.056852830143360844,hartmann_3
12,1.0,0.514866909216374,0.8163735795644819,2.5215913545582342,2.4880816273924817,True,-0.03350972716575251,logei,1.3032509999902686,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.5333095875974934,18.955626695924835,0.056852830143360844,1.5796355579937362,2.9980481120123668,0.056852830143360844,hartmann_3
13,0.09125581278322888,0.519726282974283,0.8257364301627166,2.9444940123203516,2.843045072252026,True,-0.10144894006832539,logei,1.2454314999922644,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.11040692983537603,19.066033625760213,0.056852830143360844,1.466617971212324,2.9980481120123668,0.056852830143360844,hartmann_3
14,1.0,0.5340456512646956,0.688057128891283,0.8505042906808541,0.47086366055519674,True,-0.37964063012565735,logei,1.989558399989619,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,2.2043966514748736,21.270430277235086,0.056852830143360844,1.5193164483739348,2.9980481120123668,0.056852830143360844,hartmann_3
15,0.42221158429651995,0.5257105566268419,0.8463056105085727,2.9672677527600215,2.962633678027685,True,-0.004634074732336568,logei,1.409468800004106,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.08763318939570608,21.358063466630792,0.056852830143360844,1.4238708977753862,2.9980481120123668,0.056852830143360844,hartmann_3
16,0.4075634922082539,0.5277007235139627,0.8476203192821737,2.977130271343464,3.1458208369372116,True,0.16869056559374762,logei,0.8930360000085784,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.07777067081226363,21.435834137443056,0.056852830143360844,1.339739633590191,2.9980481120123668,0.056852830143360844,hartmann_3
17,0.42090059106495514,0.5219847554284205,0.8469011621016631,2.9606365361620433,3.2881867636861792,True,0.327550227524136,logei,0.3506713000097079,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.09426440599368435,21.53009854343674,0.056852830143360844,1.2664763849080436,2.9980481120123668,0.056852830143360844,hartmann_3
18,0.449802751231046,0.5040746040634029,0.8478455302933402,2.901340009757626,2.5970176393013453,True,-0.30432237045628074,logei,0.36974029999691993,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.15356093239810154,21.68365947583484,0.056852830143360844,1.2046477486574911,2.9980481120123668,0.056852830143360844,hartmann_3
19,0.3939439832769767,0.5705929584259779,0.8521969694980233,2.9973308570192927,2.3890584098783774,True,-0.6082724471409153,logei,0.3693444999953499,False,7,bf793bfd-9631-4f71-a364-e1403b9fe5da,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2",3.0549009421557276,2.9980481120123668,0.05757008513643491,21.741229560971277,0.056852830143360844,1.1442752400511198,2.9980481120123668,0.056852830143360844,hartmann_3
