iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-0.39422817498468915,False,0.0,logei,0.0,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,1.7378678023125438,False,0.0,logei,0.0,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-0.9871025361789454,False,0.0,logei,0.0,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.9087857119633538,False,0.0,logei,0.0,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,0.28104361833347785,False,0.0,logei,0.0,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,1.7378678023125438,1.3170331398431838,hartmann_3
6,1.0,0.5629141668658532,0.9810290367575327,1.3419956784694695,1.3419956784694695,False,0.0,logei,0.22832739999284968,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.712905263686258,17.258614976945864,1.3170331398431838,2.8764358294909775,1.7378678023125438,1.3170331398431838,hartmann_3
7,0.9857501962387138,1.0,0.8829138206616007,-0.44956557556669835,-0.44956557556669835,False,0.0,logei,0.2015726999961771,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.504466517722426,20.763081494668292,1.3170331398431838,2.9661544992383275,1.7378678023125438,1.3170331398431838,hartmann_3
8,0.6433486296308573,0.6439587838542566,0.8361509577617972,2.5576987950155843,2.5576987950155843,False,0.0,logei,0.2594886000006227,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5576987950155843,0.4972021471401433,21.260283641808435,0.4972021471401433,2.6575354552260544,2.5576987950155843,0.4972021471401433,hartmann_3
9,1.0,0.6336045870427576,0.7695790188000651,1.755619060034844,1.755619060034844,False,0.0,logei,0.38550319999922067,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5576987950155843,1.2992818821208836,22.55956552392932,0.4972021471401433,2.5066183915477023,2.5576987950155843,0.4972021471401433,hartmann_3
10,0.4521052423910219,0.6001246710077307,0.7884779580056719,2.5218352614489654,2.5218352614489654,False,0.0,logei,0.3165549999976065,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5576987950155843,0.5330656807067622,23.09263120463608,0.4972021471401433,2.309263120463608,2.5576987950155843,0.4972021471401433,hartmann_3
11,0.4937987344092833,0.5550950639583537,0.8577925134654155,2.969814915165979,2.969814915165979,False,0.0,logei,0.24350430000049528,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.969814915165979,0.08508602698974865,23.17771723162583,0.08508602698974865,2.1070652028750754,2.969814915165979,0.08508602698974865,hartmann_3
12,0.0,0.4937214453449006,0.8514108333748227,2.9088484733357243,2.9088484733357243,False,0.0,logei,0.36043090000748634,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.969814915165979,0.14605246882000333,23.323769700445833,0.08508602698974865,1.9436474750371528,2.969814915165979,0.08508602698974865,hartmann_3
13,0.4474195563662687,0.46812653275291055,0.8463789658283227,2.735850979985004,2.735850979985004,False,0.0,logei,0.24225620001379866,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.969814915165979,0.3190499621707237,23.642819662616557,0.08508602698974865,1.818678435585889,2.969814915165979,0.08508602698974865,hartmann_3
14,0.0,0.5613243509821363,0.8510660152742363,3.04501947137413,3.04501947137413,False,0.0,logei,0.22648599999956787,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.009881470781597734,23.652701133398153,0.009881470781597734,1.6894786523855825,3.04501947137413,0.009881470781597734,hartmann_3
15,0.0,0.5671765701228841,0.8524856725792443,3.0417517334829416,3.0417517334829416,False,0.0,logei,0.3013580999977421,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.013149208672786017,23.66585034207094,0.009881470781597734,1.5777233561380626,3.04501947137413,0.009881470781597734,hartmann_3
16,0.0,0.0,0.2822167978439248,-0.3844679334297235,-0.3844679334297235,False,0.0,logei,0.3146426000021165,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,3.4393688755854512,27.10521921765639,0.009881470781597734,1.6940762011035244,3.04501947137413,0.009881470781597734,hartmann_3
17,0.0,1.0,0.38614069695365577,0.11330947683548484,0.11330947683548484,False,0.0,logei,0.30675129999872297,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,2.9415914653202426,30.046810682976634,0.009881470781597734,1.767459451939802,3.04501947137413,0.009881470781597734,hartmann_3
18,0.0,0.5658496552761498,0.8507254600635956,3.0421839075392847,3.0421839075392847,False,0.0,logei,0.23157200000423472,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.012717034616442913,30.059527717593078,0.009881470781597734,1.6699737620885042,3.04501947137413,0.009881470781597734,hartmann_3
19,0.0,0.5632366329784078,0.8483320648404536,3.0421017663581873,3.0421017663581873,False,0.0,logei,0.29107019999355543,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.012799175797540308,30.072326893390617,0.009881470781597734,1.5827540470205588,3.04501947137413,0.009881470781597734,hartmann_3
20,1.0,0.0,0.0,-0.9549860660082171,-0.9549860660082171,False,0.0,logei,0.23084920000110287,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.04501947137413,4.009887008163945,34.08221390155456,0.009881470781597734,1.704110695077728,3.04501947137413,0.009881470781597734,hartmann_3
21,0.0,0.5467490514260454,0.3594514487797607,-0.5638715623822601,-1.117190460827726,True,-0.553318898445466,logei,0.27883110000402667,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,3.04501947137413,3.6187725045379877,37.70098640609255,0.009881470781597734,1.795285066956788,3.04501947137413,0.009881470781597734,hartmann_3
22,0.0,0.5641736416509592,0.8588295438187795,3.0409186162238817,2.704456600065707,True,-0.33646201615817484,logei,0.29188789999170695,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.013982325931845896,37.714968732024396,0.009881470781597734,1.7143167605465635,3.04501947137413,0.009881470781597734,hartmann_3
23,0.0,0.5412702835990497,0.8302330676189572,2.99002554816532,1.932485040603685,True,-1.0575405075616349,logei,0.26000379999459255,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.06487539399040765,37.7798441260148,0.009881470781597734,1.6426019185223826,3.04501947137413,0.009881470781597734,hartmann_3
24,0.0,0.5058645392492597,0.8859605073912336,2.8330637235043317,1.908408785154802,True,-0.9246549383495297,logei,0.33051160001195967,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.22183721865139594,38.001681344666196,0.009881470781597734,1.5834033893610915,3.04501947137413,0.009881470781597734,hartmann_3
25,0.6333919383329497,0.5319691509285037,0.847440826679011,2.890786215013385,3.170730623385044,True,0.2799444083716587,logei,0.30030729999998584,False,9,a570778b-0147-4fc4-ad83-047f00d74f04,gaussian,1.0,20,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,3.04501947137413,0.16411472714234243,38.165796071808536,0.009881470781597734,1.5266318428723415,2.890786215013385,0.16411472714234243,hartmann_3
