iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-24.342023191317736,-0.047326007124624425,6.651796365204355,-30.887837147336242,-0.30121434332175484,-0.30121434332175484,-0.30121434332175484,0.0,False,False,0.0,ucb,0.0,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,-0.30121434332175484,20.403661497175186,20.403661497175186,20.403661497175186,20.403661497175186,-0.30121434332175484,20.403661497175186,ackley
2,-23.07351612113185,28.06323760073078,-28.152917121158556,-24.263134452167606,0.04634656030053056,0.04634656030053056,0.04634656030053056,0.0,False,False,0.0,ucb,0.0,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,0.04634656030053056,20.0561005935529,40.45976209072809,20.0561005935529,20.229881045364046,0.04634656030053056,20.0561005935529,ackley
3,29.381653514929774,7.987763137503748,-8.58566664324442,0.7464564688986215,-0.1365968378712567,-0.1365968378712567,-0.1365968378712567,0.0,False,False,0.0,ucb,0.0,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,0.04634656030053056,20.23904399172469,60.698806082452776,20.0561005935529,20.232935360817592,0.04634656030053056,20.0561005935529,ackley
4,10.672075736140954,-14.72536145027863,-23.726124376591216,18.87696286541361,-0.26446524072856786,-0.26446524072856786,-0.26446524072856786,0.0,False,False,0.0,ucb,0.0,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,0.04634656030053056,20.366912394582002,81.06571847703478,20.0561005935529,20.266429619258695,0.04634656030053056,20.0561005935529,ackley
5,11.164751239740376,0.8114872964324036,20.757639067707508,3.216196820666049,1.2897487109322534,1.2897487109322534,1.2897487109322534,0.0,False,False,0.0,ucb,0.0,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,1.2897487109322534,18.812698442921178,99.87841691995595,18.812698442921178,19.97568338399119,1.2897487109322534,18.812698442921178,ackley
6,14.649670601585012,-0.637407415024193,32.614055523081134,11.601261143108566,-0.8476396513367459,-0.8476396513367459,-0.8476396513367459,0.0,False,False,0.0,ucb,0.3713054000400007,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,1.2897487109322534,20.95008680519018,120.82850372514613,18.812698442921178,20.13808395419102,1.2897487109322534,18.812698442921178,ackley
7,20.367772287969363,2.079978999473625,17.138102733846402,8.58421598299224,0.35045014036103483,0.35045014036103483,0.35045014036103483,0.0,False,False,0.0,ucb,0.512056199950166,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,1.2897487109322534,19.7519970134924,140.58050073863853,18.812698442921178,20.082928676948363,1.2897487109322534,18.812698442921178,ackley
8,-2.291938158591203,-0.31003605129026074,20.94416313438007,-7.098660206901937,1.5851081845434796,1.5851081845434796,1.5851081845434796,0.0,False,False,0.0,ucb,0.4653371999738738,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,1.5851081845434796,18.517338969309954,159.09783970794848,18.517338969309954,19.88722996349356,1.5851081845434796,18.517338969309954,ackley
9,-22.796206439152993,16.4388973714826,22.26402697419458,-0.6875273944450868,-0.5119081192167524,-0.5119081192167524,-0.5119081192167524,0.0,False,False,0.0,ucb,0.39034929999615997,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,1.5851081845434796,20.614355273070185,179.71219498101865,18.517338969309954,19.96802166455763,1.5851081845434796,18.517338969309954,ackley
10,4.741513557265804,-6.102142373674576,21.751426790796337,-8.544151522880936,0.7831765564039568,0.7831765564039568,0.7831765564039568,0.0,False,False,0.0,ucb,0.5209066999377683,False,11,1dfa17d3-a0d6-4c44-a20c-5f34a009dc74,misclick,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,1.5851081845434796,19.319270597449474,199.03146557846813,18.517338969309954,19.903146557846814,1.5851081845434796,18.517338969309954,ackley
