iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,-0.5371018995290565,-0.5371018995290565,-0.5371018995290565,0.0,False,True,0.0,ucb,0.0,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.592002841684784,3.592002841684784,3.592002841684784,3.592002841684784,-0.5371018995290565,3.592002841684784,hartmann_3
2,0.7885489358200289,0.8698965116962161,0.391084806539194,-0.6314564796850167,-0.6314564796850167,-0.6314564796850167,0.0,False,True,0.0,ucb,0.0,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.686357421840744,7.278360263525528,3.592002841684784,3.639180131762764,-0.5371018995290565,3.592002841684784,hartmann_3
3,0.4378818731227988,0.37274890308935305,0.10695359647277436,-0.7389082132097465,-0.7389082132097465,-0.7389082132097465,0.0,False,True,0.0,ucb,0.0,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.5371018995290565,3.7938091553654743,11.072169418891002,3.592002841684784,3.690723139630334,-0.5371018995290565,3.592002841684784,hartmann_3
4,0.47896545416271696,0.24135214508468228,0.25714524855112975,-0.12261625756300014,-0.12261625756300014,-0.12261625756300014,0.0,False,True,0.0,ucb,0.0,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,-0.12261625756300014,3.1775171997187277,14.24968661860973,3.1775171997187277,3.5624216546524323,-0.12261625756300014,3.1775171997187277,hartmann_3
5,0.1847315568344149,0.1938645489043107,0.813827670155021,0.26719788296726216,0.26719788296726216,0.26719788296726216,0.0,False,True,0.0,ucb,0.0,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,2.7877030591884653,17.037389677798195,2.7877030591884653,3.407477935559639,0.26719788296726216,2.7877030591884653,hartmann_3
6,0.4119552046608965,0.076020460444068,0.6390749514525531,-0.7092531961393628,-0.7092531961393628,-0.7092531961393628,0.0,False,True,0.0,ucb,0.30179749999661,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.26719788296726216,3.7641541382950905,20.801543816093286,2.7877030591884653,3.466923969348881,0.26719788296726216,2.7877030591884653,hartmann_3
7,0.09710139541047151,0.23931314154747235,0.8812227745989855,0.5476817037162451,0.5476817037162451,0.5476817037162451,0.0,False,True,0.0,ucb,0.39341889997012913,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5476817037162451,2.5072192384394825,23.30876305453277,2.5072192384394825,3.329823293504681,0.5476817037162451,2.5072192384394825,hartmann_3
8,0.0,0.0030084389713854426,0.9558072725861061,-0.8410961806221322,-0.8410961806221322,-0.8410961806221322,0.0,False,True,0.0,ucb,1.0960609000176191,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5476817037162451,3.89599712277786,27.20476017731063,2.5072192384394825,3.4005950221638286,0.5476817037162451,2.5072192384394825,hartmann_3
9,0.7706747178346117,0.27856492681641015,1.0,-0.0664611710015616,-0.0664611710015616,-0.0664611710015616,0.0,False,True,0.0,ucb,0.30294129997491837,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5476817037162451,3.1213621131572893,30.326122290467918,2.5072192384394825,3.3695691433853243,0.5476817037162451,2.5072192384394825,hartmann_3
10,0.0,0.30339605603340253,1.0,0.11558774075775992,0.11558774075775992,0.11558774075775992,0.0,False,True,0.0,ucb,0.3213783000828698,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5476817037162451,2.9393132013979675,33.26543549186589,2.5072192384394825,3.3265435491865887,0.5476817037162451,2.5072192384394825,hartmann_3
11,0.0,0.23014001113011737,1.0,-0.269321494034289,-0.269321494034289,-0.269321494034289,0.0,False,True,0.0,ucb,0.2881891999859363,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5476817037162451,3.324222436190017,36.58965792805591,2.5072192384394825,3.326332538914173,0.5476817037162451,2.5072192384394825,hartmann_3
12,0.0,0.3569426155734598,0.8638723748333417,1.7984393547758433,1.7984393547758433,1.7984393547758433,0.0,False,True,0.0,ucb,0.3029599000001326,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7984393547758433,1.2564615873798843,37.84611951543579,1.2564615873798843,3.1538432929529825,1.7984393547758433,1.2564615873798843,hartmann_3
13,0.0,0.45768268936161066,0.7877143245138603,2.4030348624431848,2.4030348624431848,2.4030348624431848,0.0,False,True,0.0,ucb,0.289142599911429,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.4030348624431848,0.6518660797125428,38.49798559514833,0.6518660797125428,2.9613835073191024,2.4030348624431848,0.6518660797125428,hartmann_3
14,1.0,0.5440137011544606,0.8444208917910089,2.677359308431036,2.677359308431036,2.677359308431036,0.0,False,True,0.0,ucb,0.2865726000163704,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.677359308431036,0.37754163372469174,38.87552722887302,0.37754163372469174,2.77682337349093,2.677359308431036,0.37754163372469174,hartmann_3
15,0.0,0.6481502637289553,0.85692023615649,2.746488493776278,2.746488493776278,2.746488493776278,0.0,False,True,0.0,ucb,0.2660955999745056,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.746488493776278,0.3084124483794497,39.18393967725247,0.3084124483794497,2.6122626451501647,2.746488493776278,0.3084124483794497,hartmann_3
16,0.0,0.6358343267450018,0.7911471783659442,2.5154153235340195,2.5154153235340195,2.5154153235340195,0.0,False,True,0.0,ucb,0.3438057000748813,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.746488493776278,0.5394856186217081,39.72342529587418,0.3084124483794497,2.482714080992136,2.746488493776278,0.3084124483794497,hartmann_3
17,1.0,0.9487123898283494,0.9904078575055627,-0.4740341580221615,-0.4740341580221615,-0.4740341580221615,0.0,False,True,0.0,ucb,0.35886959999334067,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.746488493776278,3.5289351001778893,43.25236039605207,0.3084124483794497,2.544256493885416,2.746488493776278,0.3084124483794497,hartmann_3
18,0.0,0.5639690996846012,0.858083331537048,3.0418229941177066,3.0418229941177066,3.0418229941177066,0.0,False,True,0.0,ucb,0.3092661000555381,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0418229941177066,0.013077948038020981,43.26543834409009,0.013077948038020981,2.4036354635605606,3.0418229941177066,0.013077948038020981,hartmann_3
19,0.0,0.5633911959517081,0.8652404638126036,3.0298246198099226,3.0298246198099226,3.0298246198099226,0.0,False,True,0.0,ucb,0.32934010005556047,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0418229941177066,0.025076322345805035,43.2905146664359,0.013077948038020981,2.2784481403387313,3.0418229941177066,0.013077948038020981,hartmann_3
20,0.0,0.5617587581355905,0.8625394683694013,3.036451649162216,3.036451649162216,3.036451649162216,0.0,False,True,0.0,ucb,0.3227391999680549,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0418229941177066,0.018449292993511612,43.308963959429406,0.013077948038020981,2.1654481979714704,3.0418229941177066,0.013077948038020981,hartmann_3
21,0.0,0.559246824413813,0.8570562617289965,3.0446509526636634,3.0446509526636634,3.0446509526636634,0.0,False,True,0.0,ucb,0.4046964000444859,False,8,a6f42177-e856-4e11-a32e-967ea9eb21ae,misclick,0.05,0,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0446509526636634,0.010249989492064238,43.31921394892147,0.010249989492064238,2.0628197118534035,3.0446509526636634,0.010249989492064238,hartmann_3
