arm,dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,file,procedure,family,k,m,regret_noisy,regret_clean,ref_noisy,ref_clean,gp_failed_noisy,gp_failed_clean,n_candidates_noisy,pick_changed_noisy,n_candidates_clean,pick_changed_clean,n_distinct_looked_noisy,max_looks_on_one_noisy,top_candidate_regret_noisy,best_candidate_regret_noisy,n_distinct_looked_clean,max_looks_on_one_clean,top_candidate_regret_clean,best_candidate_regret_clean,candidates_noisy,rho_noisy,winner_noisy,candidates_clean,rho_clean,winner_clean
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_lcb_rho1_look,tournament,4,,17.641719160067968,4.254714228524135,17.73804958964542,3.701257262429227,False,False,4.0,True,4.0,True,,,17.88793548293088,17.423584915632123,,,5.124625435907149,4.254714228524135,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_lcb_rho0.5_post,tournament,4,,17.641719160067968,4.254714228524135,17.73804958964542,3.701257262429227,False,False,4.0,True,4.0,True,,,17.88793548293088,17.423584915632123,,,5.124625435907149,4.254714228524135,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_lcb_rho0.5_look,tournament,4,,17.641719160067968,4.254714228524135,17.73804958964542,3.701257262429227,False,False,4.0,True,4.0,True,,,17.88793548293088,17.423584915632123,,,5.124625435907149,4.254714228524135,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_obs_rho1_post,tournament,4,,17.031376510026757,3.7012572624292304,17.73804958964542,3.701257262429227,False,False,4.0,True,4.0,False,,,17.738049589645424,17.031376510026757,,,3.7012572624292304,3.7012572624292304,obs,1.0,post,obs,1.0,post
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_obs_rho1_look,tournament,4,,17.031376510026757,3.7012572624292304,17.73804958964542,3.701257262429227,False,False,4.0,True,4.0,False,,,17.738049589645424,17.031376510026757,,,3.7012572624292304,3.7012572624292304,obs,1.0,look,obs,1.0,look
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_obs_rho0.5_post,tournament,4,,17.031376510026757,3.7012572624292304,17.73804958964542,3.701257262429227,False,False,4.0,True,4.0,False,,,17.738049589645424,17.031376510026757,,,3.7012572624292304,3.7012572624292304,obs,0.5,post,obs,0.5,post
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k4_obs_rho0.5_look,tournament,4,,17.031376510026757,3.7012572624292304,17.73804958964542,3.701257262429227,False,False,4.0,True,4.0,False,,,17.738049589645424,17.031376510026757,,,3.7012572624292304,3.7012572624292304,obs,0.5,look,obs,0.5,look
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k8_rho1,lucb,8,24.0,17.382186080900595,4.254714228524135,17.73804958964542,3.701257262429227,False,False,24.0,True,24.0,True,5.0,2.0,17.88793548293088,17.031376510026757,5.0,4.0,5.124625435907149,3.7012572624292304,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k8_rho0.5,lucb,8,24.0,17.423584915632123,4.254714228524135,17.73804958964542,3.701257262429227,False,False,24.0,True,24.0,True,5.0,2.0,17.88793548293088,17.031376510026757,5.0,4.0,5.124625435907149,3.7012572624292304,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_post,tournament,8,,17.031376510026757,4.254714228524135,17.73804958964542,3.701257262429227,False,False,8.0,True,8.0,True,,,17.88793548293088,17.031376510026757,,,5.124625435907149,3.7012572624292304,lcb,1.0,post,lcb,1.0,post
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_look,tournament,8,,17.423584915632123,3.7012572624292304,17.73804958964542,3.701257262429227,False,False,8.0,True,8.0,True,,,17.88793548293088,17.031376510026757,,,5.124625435907149,3.7012572624292304,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_post,tournament,8,,17.031376510026757,4.254714228524135,17.73804958964542,3.701257262429227,False,False,8.0,True,8.0,True,,,17.88793548293088,17.031376510026757,,,5.124625435907149,3.7012572624292304,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_look,tournament,8,,17.031376510026757,3.7012572624292304,17.73804958964542,3.701257262429227,False,False,8.0,True,8.0,True,,,17.88793548293088,17.031376510026757,,,5.124625435907149,3.7012572624292304,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho1_post,tournament,8,,17.031376510026757,4.254714228524135,17.73804958964542,3.701257262429227,False,False,8.0,True,8.0,True,,,17.738049589645424,17.031376510026757,,,3.7012572624292304,3.7012572624292304,obs,1.0,post,obs,1.0,post
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho1_look,tournament,8,,17.031376510026757,3.7012572624292304,17.73804958964542,3.701257262429227,False,False,8.0,True,8.0,False,,,17.738049589645424,17.031376510026757,,,3.7012572624292304,3.7012572624292304,obs,1.0,look,obs,1.0,look
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_post,tournament,8,,17.031376510026757,4.254714228524135,17.73804958964542,3.701257262429227,False,False,8.0,True,8.0,True,,,17.738049589645424,17.031376510026757,,,3.7012572624292304,3.7012572624292304,obs,0.5,post,obs,0.5,post
output-boba-ceiling,ackley,logei,12,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_look,tournament,8,,17.031376510026757,3.7012572624292304,17.73804958964542,3.701257262429227,False,False,8.0,True,8.0,False,,,17.738049589645424,17.031376510026757,,,3.7012572624292304,3.7012572624292304,obs,0.5,look,obs,0.5,look
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,standard,standard,0,0.0,19.832323605342804,3.701257262429227,19.832323605342804,3.701257262429227,False,False,,,,,,,,,,,,,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m1,shortlist,0,1.0,14.239212558506381,5.124625435907149,19.832323605342804,3.701257262429227,False,False,1.0,False,1.0,False,,,,,,,,,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m2,shortlist,0,2.0,14.239212558506381,5.124625435907149,19.832323605342804,3.701257262429227,False,False,2.0,False,2.0,False,,,,,,,,,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m3,shortlist,0,3.0,13.466439963581736,5.124625435907149,19.832323605342804,3.701257262429227,False,False,3.0,True,3.0,False,,,,,,,,,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m5,shortlist,0,5.0,12.959677663691666,4.254714228524135,19.832323605342804,3.701257262429227,False,False,5.0,True,5.0,True,,,,,,,,,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,ordinal_pm,ordinal,0,50.0,12.959677663691666,8.495142405474553,19.832323605342804,3.701257262429227,False,False,50.0,True,50.0,True,,,,,,,,,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,ordinal_lcb1,ordinal,0,50.0,13.466439963581736,5.8711185630621525,19.832323605342804,3.701257262429227,False,False,50.0,True,50.0,True,,,,,,,,,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k4_rho1,lucb,4,12.0,14.239212558506381,4.254714228524135,19.832323605342804,3.701257262429227,False,False,12.0,False,12.0,True,3.0,2.0,14.239212558506381,13.767309244802567,3.0,2.0,5.124625435907149,3.7012572624292304,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k4_rho0.5,lucb,4,12.0,14.239212558506381,4.254714228524135,19.832323605342804,3.701257262429227,False,False,12.0,False,12.0,True,3.0,2.0,14.239212558506381,13.767309244802567,3.0,2.0,5.124625435907149,3.7012572624292304,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_lcb_rho1_post,tournament,4,,15.075826571541803,4.254714228524135,19.832323605342804,3.701257262429227,False,False,4.0,True,4.0,True,,,14.239212558506381,14.239212558506381,,,5.124625435907149,4.254714228524135,lcb,1.0,post,lcb,1.0,post
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_lcb_rho1_look,tournament,4,,14.945360309629514,4.254714228524135,19.832323605342804,3.701257262429227,False,False,4.0,True,4.0,True,,,14.239212558506381,14.239212558506381,,,5.124625435907149,4.254714228524135,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_lcb_rho0.5_post,tournament,4,,15.075826571541803,4.254714228524135,19.832323605342804,3.701257262429227,False,False,4.0,True,4.0,True,,,14.239212558506381,14.239212558506381,,,5.124625435907149,4.254714228524135,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_lcb_rho0.5_look,tournament,4,,14.945360309629514,4.254714228524135,19.832323605342804,3.701257262429227,False,False,4.0,True,4.0,True,,,14.239212558506381,14.239212558506381,,,5.124625435907149,4.254714228524135,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_obs_rho1_post,tournament,4,,16.60976812440539,3.7012572624292304,19.832323605342804,3.701257262429227,False,False,4.0,True,4.0,False,,,19.832323605342808,16.60976812440539,,,3.7012572624292304,3.7012572624292304,obs,1.0,post,obs,1.0,post
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_obs_rho1_look,tournament,4,,16.60976812440539,3.7012572624292304,19.832323605342804,3.701257262429227,False,False,4.0,True,4.0,False,,,19.832323605342808,16.60976812440539,,,3.7012572624292304,3.7012572624292304,obs,1.0,look,obs,1.0,look
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_obs_rho0.5_post,tournament,4,,16.60976812440539,3.7012572624292304,19.832323605342804,3.701257262429227,False,False,4.0,True,4.0,False,,,19.832323605342808,16.60976812440539,,,3.7012572624292304,3.7012572624292304,obs,0.5,post,obs,0.5,post
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_obs_rho0.5_look,tournament,4,,16.60976812440539,3.7012572624292304,19.832323605342804,3.701257262429227,False,False,4.0,True,4.0,False,,,19.832323605342808,16.60976812440539,,,3.7012572624292304,3.7012572624292304,obs,0.5,look,obs,0.5,look
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k8_rho1,lucb,8,24.0,14.945360309629514,4.254714228524135,19.832323605342804,3.701257262429227,False,False,24.0,False,24.0,True,5.0,4.0,14.945360309629514,13.767309244802567,5.0,4.0,5.124625435907149,3.7012572624292304,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k8_rho0.5,lucb,8,24.0,14.945360309629514,4.254714228524135,19.832323605342804,3.701257262429227,False,False,24.0,False,24.0,True,5.0,4.0,14.945360309629514,13.767309244802567,5.0,4.0,5.124625435907149,3.7012572624292304,,,,,,
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_post,tournament,8,,14.945360309629514,4.254714228524135,19.832323605342804,3.701257262429227,False,False,8.0,False,8.0,True,,,14.945360309629514,13.967117960954948,,,5.124625435907149,3.7012572624292304,lcb,1.0,post,lcb,1.0,post
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_look,tournament,8,,13.967117960954948,3.7012572624292304,19.832323605342804,3.701257262429227,False,False,8.0,True,8.0,True,,,14.945360309629514,13.967117960954948,,,5.124625435907149,3.7012572624292304,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_post,tournament,8,,13.967117960954948,4.254714228524135,19.832323605342804,3.701257262429227,False,False,8.0,True,8.0,True,,,14.945360309629514,13.967117960954948,,,5.124625435907149,3.7012572624292304,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_look,tournament,8,,13.967117960954948,3.7012572624292304,19.832323605342804,3.701257262429227,False,False,8.0,True,8.0,True,,,14.945360309629514,13.967117960954948,,,5.124625435907149,3.7012572624292304,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho1_post,tournament,8,,16.60976812440539,4.254714228524135,19.832323605342804,3.701257262429227,False,False,8.0,True,8.0,True,,,19.832323605342808,16.22193325401158,,,3.7012572624292304,3.7012572624292304,obs,1.0,post,obs,1.0,post
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho1_look,tournament,8,,16.22193325401158,3.7012572624292304,19.832323605342804,3.701257262429227,False,False,8.0,True,8.0,False,,,19.832323605342808,16.22193325401158,,,3.7012572624292304,3.7012572624292304,obs,1.0,look,obs,1.0,look
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_post,tournament,8,,16.60976812440539,4.254714228524135,19.832323605342804,3.701257262429227,False,False,8.0,True,8.0,True,,,19.832323605342808,16.22193325401158,,,3.7012572624292304,3.7012572624292304,obs,0.5,post,obs,0.5,post
output-boba-ceiling,ackley,logei,12,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_ackley_value_logei_seed12_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_look,tournament,8,,16.22193325401158,3.7012572624292304,19.832323605342804,3.701257262429227,False,False,8.0,True,8.0,False,,,19.832323605342808,16.22193325401158,,,3.7012572624292304,3.7012572624292304,obs,0.5,look,obs,0.5,look
