iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,-1.6806185785061696,6.503052114105049,True,8.18367069261122,logei,0.0,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,-1.6806185785061696,5.216031122293028,5.216031122293028,5.216031122293028,5.216031122293028,-1.6806185785061696,5.216031122293028,yerkes_dodson
2,0.5128046164365648,0.13591960402050662,0.6890364797811311,0.841747724312279,0.10312950119280213,3.106040364310135,True,3.002910863117333,logei,0.0,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,3.4322830425940567,8.648314164887084,3.4322830425940567,4.324157082443542,-1.6806185785061696,5.216031122293028,yerkes_dodson
3,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,0.06387010951413295,2.8418782412567167,True,2.7780081317425838,logei,0.0,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,3.4715424342727257,12.11985659915981,3.4322830425940567,4.039952199719937,-1.6806185785061696,5.216031122293028,yerkes_dodson
4,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,-0.38787478938887227,-2.5915561769206534,True,-2.2036813875317813,logei,0.0,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,3.9232873331757308,16.04314393233554,3.4322830425940567,4.010785983083885,-1.6806185785061696,5.216031122293028,yerkes_dodson
5,0.1449946949362273,0.7455802110439375,0.13935139386782236,0.9065287561129268,-1.5560653927689365,-5.6279612221024635,True,-4.071895829333527,logei,0.0,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,5.091477936555795,21.134621868891333,3.4322830425940567,4.2269243737782665,-1.6806185785061696,5.216031122293028,yerkes_dodson
6,0.6361738117993556,0.0,1.0,0.2704815877842757,-0.739710045225236,-4.730956087416639,True,-3.991246042191403,logei,0.26765870000235736,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,4.275122589012095,25.40974445790343,3.4322830425940567,4.234957409650572,-1.6806185785061696,5.216031122293028,yerkes_dodson
7,1.0,0.33389773879751217,0.7241513911917876,0.0761045152584093,-0.8654084480965746,5.766113880665372,True,6.631522328761946,logei,0.27998580000712536,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,4.400820991883434,29.810565449786864,3.4322830425940567,4.2586522071124095,-1.6806185785061696,5.216031122293028,yerkes_dodson
8,1.0,0.17038306921351498,0.6188186852877671,0.2796626925597891,-0.47949029845152263,0.33710680385006836,True,0.816597102301591,logei,0.4105530999950133,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,4.0149028422383815,33.82546829202525,3.4322830425940567,4.228183536503156,-1.6806185785061696,5.216031122293028,yerkes_dodson
9,0.9780552356329527,0.18679556581106907,1.0,0.08572624331731,-1.9217649922427766,5.799295556458407,True,7.721060548701184,logei,0.2631130000081612,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,5.4571775360296355,39.28264582805488,3.4322830425940567,4.364738425339431,-1.6806185785061696,5.216031122293028,yerkes_dodson
10,1.0,0.24020114769375067,0.22393699561403035,0.12057071280790956,-1.4879057616742553,-6.057921281349028,True,-4.570015519674772,logei,0.35946699998748954,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,5.023318305461114,44.305964133516,3.4322830425940567,4.4305964133516,-1.6806185785061696,5.216031122293028,yerkes_dodson
11,0.9444647612527219,0.40993500081712064,0.876098368118564,0.06625417092357465,-0.8448916145250991,-6.027333883482837,True,-5.182442268957738,logei,0.29392190001090057,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,4.380304158311958,48.68626829182796,3.4322830425940567,4.4260243901661775,-1.6806185785061696,5.216031122293028,yerkes_dodson
12,0.9728358628667082,0.27295458771697945,0.8249600780397657,0.10260696471962517,-1.489409430580799,2.0983160736793876,True,3.5877255042601863,logei,0.4075520000042161,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,5.024821974367658,53.71109026619561,3.4322830425940567,4.475924188849635,-1.6806185785061696,5.216031122293028,yerkes_dodson
13,0.9689384591775807,0.16437889750967574,0.8877448333993668,0.18522297581611416,-1.7941236981272708,-5.869375973962903,True,-4.075252275835632,logei,0.42539589999068994,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,5.32953624191413,59.04062650810974,3.4322830425940567,4.54158665446998,-1.6806185785061696,5.216031122293028,yerkes_dodson
14,0.9378965045316694,0.10832083218625001,0.8252438287996688,0.21249019632072952,-1.7001095042823828,2.2182714828013776,True,3.9183809870837605,logei,0.46408630000951234,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,5.2355220480692415,64.27614855617898,3.4322830425940567,4.591153468298499,-1.6806185785061696,5.216031122293028,yerkes_dodson
15,0.827432101036849,0.195181899352728,0.8160238858682324,0.23761778108008452,-1.3566166660614936,0.5035059049323325,True,1.860122570993826,logei,0.37974499999836553,False,10,cdd7fc1e-547c-43d8-9056-ff2c62643f40,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,4.892029209848352,69.16817776602733,3.4322830425940567,4.6112118510684885,-1.6806185785061696,5.216031122293028,yerkes_dodson
