iteration,x0,x1,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,6.2509546660466695,8.972138009695755,-2.635298307825418,-2.635298307825418,-2.635298307825418,0.0,False,False,0.0,qucb,0.0,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,-2.635298307825418,3.8853537737254866,3.8853537737254866,3.8853537737254866,3.8853537737254866,-2.635298307825418,3.8853537737254866,branin
2,7.756856902451935,2.2520718999059186,0.7134044527822333,0.7134044527822333,0.7134044527822333,0.0,False,False,0.0,qucb,0.0,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,0.5366510131178354,4.422004786843322,0.5366510131178354,2.211002393421661,0.7134044527822333,0.5366510131178354,branin
3,3.0016628491122543,8.735534453962618,-0.6835380964216702,-0.6835380964216702,-0.6835380964216702,0.0,False,False,0.0,qucb,0.0,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,1.9335935623217388,6.355598349165061,0.5366510131178354,2.1185327830550205,0.7134044527822333,0.5366510131178354,branin
4,0.052653045655747244,8.212284183827663,0.07937030695160363,0.07937030695160363,0.07937030695160363,0.0,False,False,0.0,qucb,0.0,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,1.170685158948465,7.526283508113526,0.5366510131178354,1.8815708770283814,0.7134044527822333,0.5366510131178354,branin
5,7.9706942875204625,4.679349528437208,0.3668038190773655,0.3668038190773655,0.3668038190773655,0.0,False,False,0.0,qucb,0.0,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.7134044527822333,0.8832516468227032,8.40953515493623,0.5366510131178354,1.681907030987246,0.7134044527822333,0.5366510131178354,branin
6,4.140524319247752,2.8483911318863213,0.967573559643314,0.967573559643314,0.967573559643314,0.0,False,False,0.0,qucb,0.24828899989370257,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.967573559643314,0.2824819062567546,8.692017061192983,0.2824819062567546,1.4486695101988305,0.967573559643314,0.2824819062567546,branin
7,1.7798756786254413,0.0,0.2737190159846292,0.2737190159846292,0.2737190159846292,0.0,False,False,0.0,qucb,0.23391939990688115,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.967573559643314,0.9763364499154394,9.668353511108423,0.2824819062567546,1.3811933587297747,0.967573559643314,0.2824819062567546,branin
8,0.0,3.736189163230157,0.08569775982109752,0.08569775982109752,0.08569775982109752,0.0,False,False,0.0,qucb,0.2286910000257194,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.967573559643314,1.1643577060789712,10.832711217187395,0.2824819062567546,1.3540889021484244,0.967573559643314,0.2824819062567546,branin
9,5.565428565311562,0.0,0.38174127502646726,0.38174127502646726,0.38174127502646726,0.0,False,False,0.0,qucb,0.2124632999766618,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.967573559643314,0.8683141908736014,11.701025408060996,0.2824819062567546,1.3001139342289996,0.967573559643314,0.2824819062567546,branin
10,3.4156650978295997,4.86218165891236,0.8600419575427712,0.8600419575427712,0.8600419575427712,0.0,False,False,0.0,qucb,0.2159257000312209,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,0.967573559643314,0.3900135083572974,12.091038916418293,0.2824819062567546,1.2091038916418293,0.967573559643314,0.2824819062567546,branin
11,10.0,3.0394580872160737,1.1760378519524841,1.1760378519524841,1.1760378519524841,0.0,False,False,0.0,qucb,0.22907749994192272,False,7,20d062fd-e87d-4a0e-a8a0-5a8cd2cc29fb,slip,0.05,20,exact,value,learned,1e-06,"x0,x1",1.2500554659000687,1.1760378519524841,0.07401761394758455,12.165056530365877,0.07401761394758455,1.1059142300332616,1.1760378519524841,0.07401761394758455,branin
