iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.9780008548144876,0.6038409050395734,0.9142224426372654,0.5746410615410101,0.7564023082182825,0.5679598020102533,0.8445182398905655,0.9208738621561394,0.7127544987024883,4.516991666666666,4.516991666666666,False,0.0,pi,0.0,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,4.516991666666666,0.851859722222267,0.851859722222267,0.851859722222267,0.851859722222267,ehmi
2,0.9784630017266831,0.9126664531923991,0.669107656235788,0.7878802739722568,0.8766509323542384,0.9135519685123977,0.9667192354257907,0.5724973474681136,0.8727901055219687,4.893133333333331,4.893133333333331,False,0.0,pi,0.0,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,0.47571805555560154,1.3275777777778686,0.47571805555560154,0.6637888888889343,ehmi
3,0.5696756969339112,0.9532643780564634,0.6130572168372637,0.9266198749528032,0.6531589327660619,0.9849151841031609,0.7589171068084348,0.6612372793830307,0.6412167585823398,4.593193055555563,4.593193055555563,False,0.0,pi,0.0,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,0.7756583333333698,2.1032361111112383,0.47571805555560154,0.7010787037037461,ehmi
4,0.802932497909838,0.6668822283596691,0.8393243867540714,0.577212535230447,0.6248877596981416,0.9349471230280548,0.8001839102179595,0.6309915279852669,0.5747074502904941,4.132840277777783,4.132840277777783,False,0.0,pi,0.0,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,1.23601111111115,3.3392472222223883,0.47571805555560154,0.8348118055555971,ehmi
5,0.5683945747425947,0.6244604687957482,0.6914123332852036,0.8245395283122178,0.9187818800305307,0.8880159735052382,0.6697577876172094,0.5742843691361619,0.728509693346184,4.139520833333332,4.139520833333332,False,0.0,pi,0.0,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,1.2293305555556007,4.568577777777989,0.47571805555560154,0.9137155555555978,ehmi
6,1.0,0.9302022964264725,0.6631039994303655,0.7891171295610625,0.9059394734353688,0.9071287972597258,0.9977531831789901,0.5634949859052902,0.9095875157117959,4.886251388888888,4.886251388888888,False,0.0,pi,0.5394240999594331,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,0.482600000000045,5.051177777778034,0.47571805555560154,0.8418629629630057,ehmi
7,1.0,0.9242252911256018,0.6714379872460255,0.799432893782171,0.8785895259944246,0.8699887081932189,0.9728156246858024,0.6180459533266506,0.8844964578201151,4.872702777777776,4.872702777777776,False,0.0,pi,0.7081209999741986,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,4.893133333333331,0.49614861111115705,5.547326388889191,0.47571805555560154,0.7924751984127416,ehmi
8,1.0,0.916070200159561,0.6510968325201817,0.7784806287317185,0.9118235525224777,0.9880565672511715,0.9879956079954958,0.5,0.8967732381500323,4.944536111111117,4.944536111111117,False,0.0,pi,0.7459764999803156,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,4.944536111111117,0.42431527777781586,5.971641666667007,0.42431527777781586,0.7464552083333759,ehmi
9,1.0,0.9013714049684032,0.5799136969038923,0.7703801609269189,0.9859647747620428,1.0,0.9854372272749278,0.5,0.9079211667418055,4.977361111111125,4.977361111111125,False,0.0,pi,0.6107450999552384,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,4.977361111111125,0.391490277777808,6.363131944444815,0.391490277777808,0.7070146604938683,ehmi
10,1.0,0.8900765906486565,0.5,0.7606133743341933,1.0,1.0,1.0,0.5,0.963873963025748,5.044080555555584,5.044080555555584,False,0.0,pi,0.7819137000478804,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.044080555555584,0.324770833333349,6.687902777778164,0.324770833333349,0.6687902777778164,ehmi
11,1.0,0.8759968449936127,0.5,0.7402426482874032,1.0,1.0,1.0,0.5,1.0,5.041082539682567,5.041082539682567,False,0.0,pi,0.8054164999630302,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.044080555555584,0.3277688492063655,7.015671626984529,0.324770833333349,0.6377883297258663,ehmi
12,1.0,0.8786107247534906,0.5,0.8801541610042927,1.0,1.0,1.0,0.5,1.0,5.19049910714289,5.19049910714289,False,0.0,pi,0.6978576999390498,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.19049910714289,0.17835228174604278,7.194023908730572,0.17835228174604278,0.5995019923942143,ehmi
13,1.0,0.870956872358718,0.5,0.9661438331521736,1.0,1.0,1.0,0.5,1.0,5.330586309523856,5.330586309523856,False,0.0,pi,1.0614117999793962,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.330586309523856,0.03826507936507717,7.232288988095649,0.03826507936507717,0.5563299221612038,ehmi
14,1.0,0.8570750209198608,0.5,1.0,1.0,1.0,1.0,0.5,1.0,5.355762500000048,5.355762500000048,False,0.0,pi,0.888779699918814,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.355762500000048,0.01308888888888493,7.245377876984534,0.01308888888888493,0.517526991213181,ehmi
15,1.0,0.8373585537375564,0.5,1.0,1.0,1.0,1.0,0.5,1.0,5.35777222222227,5.35777222222227,False,0.0,pi,0.9063042999478057,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.35777222222227,0.011079166666663198,7.2564570436511975,0.011079166666663198,0.4837638029100798,ehmi
16,1.0,0.8328862417603161,0.5,1.0,0.8691839408944386,1.0,1.0,0.5,1.0,5.325894874338668,5.325894874338668,False,0.0,pi,1.1317533000838012,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.35777222222227,0.042956514550264835,7.299413558201462,0.011079166666663198,0.4562133473875914,ehmi
17,1.0,0.8454370522150838,0.5,1.0,1.0,1.0,1.0,0.6151912198052222,1.0,5.312267129629666,5.312267129629666,False,0.0,pi,1.0607001999160275,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.35777222222227,0.05658425925926647,7.355997817460729,0.011079166666663198,0.43270575396827815,ehmi
18,1.0,0.8524733365869562,0.5,1.0,1.0,1.0,0.9180858685513034,0.5,1.0,5.336328108465652,5.336328108465652,False,0.0,pi,1.4244603998959064,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.35777222222227,0.032523280423280454,7.388521097884009,0.011079166666663198,0.4104733943268894,ehmi
19,1.0,0.8420852933345482,0.5,1.0,1.0,0.8453897862427012,1.0,0.5,1.0,5.3033088624339015,5.3033088624339015,False,0.0,pi,0.9248169999336824,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.35777222222227,0.06554252645503134,7.454063624339041,0.011079166666663198,0.3923191381231074,ehmi
20,1.0,0.8449218101926902,0.5,1.0,1.0,1.0,1.0,0.5,0.8769073293057627,5.264334160052952,5.264334160052952,False,0.0,pi,0.737690299982205,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.35777222222227,0.1045172288359808,7.558580853175021,0.011079166666663198,0.37792904265875105,ehmi
21,0.9303980375234334,0.8570931835100685,0.5,1.0,1.0,1.0,1.0,0.5,1.0,5.308808068783112,4.418638865810539,True,-0.8901692029725721,pi,1.145923199946992,10,0332cebe-de99-4f67-814d-fd50554210e2,bias,1.0,20,extra_trees,composite,5.368851388888933,5.35777222222227,0.06004332010582125,7.618624173280843,0.011079166666663198,0.36279162729908776,ehmi
