iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.9351246019850423,0.6434086045437777,0.8015740750257809,0.8887670414600894,0.8580373148017826,0.9576900602452538,0.9301968245914423,0.9591188145243812,0.5132938672337986,5.05304305555555,5.05304305555555,False,0.0,greedy,0.0,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.31699166666672074,0.31699166666672074,0.31699166666672074,0.31699166666672074,ehmi
2,0.7186240000647544,0.742472163488644,0.5325770986850538,0.5028130253396965,0.9153107184856285,0.9916511221430877,0.8923049263363398,0.6578017449891366,0.8526668522947269,4.427694444444447,4.427694444444447,False,0.0,greedy,0.0,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.9423402777778236,1.2593319444445443,0.31699166666672074,0.6296659722222722,ehmi
3,0.6495905365991234,0.8703742414378743,0.6398736098741435,0.8912954576640657,0.9938703734472883,0.9931192746401192,0.9414312834983378,0.956405025891959,0.8541034570515862,4.74439027777778,4.74439027777778,False,0.0,greedy,0.0,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.6256444444444904,1.8849763888890347,0.31699166666672074,0.6283254629630116,ehmi
4,0.7772484386317544,0.9616191040351103,0.5448653899271563,0.6850657725700038,0.8029694717546314,0.7388649484593428,0.8964289402486141,0.5975431967395233,0.5311267487083318,4.645995833333334,4.645995833333334,False,0.0,greedy,0.0,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.7240388888889369,2.6090152777779716,0.31699166666672074,0.6522538194444929,ehmi
5,0.5632592036199591,0.9813907924585814,0.5663872686147152,0.6130491636815857,0.6885281854781093,0.811710820670398,0.8910480653346513,0.5393244468846405,0.9656187265715176,4.645585470085471,4.645585470085471,False,0.0,greedy,0.0,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.7244492521368002,3.333464529914772,0.31699166666672074,0.6666929059829544,ehmi
6,0.9526189444890361,0.6352279776292229,0.818912314007033,0.9082776238832321,0.8492882100798534,0.952388443977192,0.931644377820292,0.971912225011735,0.5,5.033681944444437,5.033681944444437,False,0.0,greedy,0.4090355000225827,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.05304305555555,0.3363527777778339,3.6698173076926057,0.31699166666672074,0.6116362179487677,ehmi
7,0.9291436375136289,0.6457171167191513,0.7944285260402415,0.8780649940176958,0.8594864909647353,0.9589503462832186,0.9291367873501177,0.9509422215717648,0.5,5.069355555555549,5.069355555555549,False,0.0,greedy,0.4323835000395775,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.069355555555549,0.3006791666667219,3.9704964743593276,0.3006791666667219,0.5672137820513325,ehmi
8,0.9187877320098703,0.6483123903115338,0.7771440377567724,0.8440946853850662,0.8559916447276991,0.9585233664270119,0.9250946005901867,0.9218916503487803,0.5,5.04337222222222,5.04337222222222,False,0.0,greedy,0.38018440001178533,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.069355555555549,0.3266625000000509,4.2971589743593785,0.3006791666667219,0.5371448717949223,ehmi
9,0.8977170315020939,0.6702618397279224,0.7863005547750852,0.9151261030162512,0.898564990029954,0.976017470333045,0.936424969036285,0.9932211028702994,0.5,5.094374999999989,5.094374999999989,False,0.0,greedy,0.41560239996761084,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.094374999999989,0.2756597222222821,4.572818696581661,0.2756597222222821,0.5080909662868511,ehmi
10,0.8415985209755699,0.7162901123853508,0.7837423744398404,1.0,0.9891957638225725,1.0,0.9557081597160493,1.0,0.5,5.080411111111116,5.080411111111116,False,0.0,greedy,0.509306599968113,9,2b539d5a-58cf-4c92-9ab1-08d4e0ce91db,gaussian,1.0,10,extra_trees,composite,5.370034722222271,5.094374999999989,0.2896236111111552,4.862442307692816,0.2756597222222821,0.4862442307692816,ehmi
