iteration,verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,dataset
1,0.6634861383027804,0.9936384216689628,0.6593554192427584,0.8942744679100145,0.934948255848108,0.6955424032695969,0.7189409365613995,0.6863744515446766,0.5534767982363872,4.565494444444437,4.565494444444437,False,0.0,logpi,0.0,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.565494444444437,0.8102763888889442,0.8102763888889442,0.8102763888889442,0.8102763888889442,ehmi
2,0.7394827270813584,0.6206760725423411,0.6285726242755649,0.5923657784172074,0.5969322744521554,0.9069138350775106,0.7114920940721132,0.627960252579113,0.7954514258827058,4.364004760352463,4.364004760352463,False,0.0,logpi,0.0,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.565494444444437,1.011766072980918,1.822042461869862,0.8102763888889442,0.911021230934931,ehmi
3,0.802136148029228,0.8234290135300939,0.955678190224262,0.5751030559809842,0.6856935642211981,0.6423103187554062,0.5083910261622253,0.5907769686813648,0.6973342906493014,4.08752222222222,4.08752222222222,False,0.0,logpi,0.0,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.565494444444437,1.288248611111161,3.110291072981023,0.8102763888889442,1.0367636909936744,ehmi
4,0.6966553550431621,0.8083639722035005,0.7261332644135732,0.8036653337857375,0.6115299927066864,0.5669935658996895,0.664644688355877,0.5480542167640735,0.682919957333898,4.160520833333337,4.160520833333337,False,0.0,logpi,0.0,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.565494444444437,1.2152500000000437,4.325541072981067,0.8102763888889442,1.0813852682452667,ehmi
5,0.7300896537449789,0.8594943219447571,0.9335124346677064,0.525917826258337,0.9780479553329497,0.860050712607684,0.9943867993365771,0.559388554649145,0.6875108778491498,3.406716865079371,3.406716865079371,False,0.0,logpi,0.0,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.565494444444437,1.96905396825401,6.294595041235077,0.8102763888889442,1.2589190082470154,ehmi
6,0.6672408842507137,0.9745631129758708,0.6280995892712902,0.8765246453700999,0.9441192795047569,0.7534831421509421,0.7154953176025324,0.7123515600387087,0.5618026347213245,4.570979215399606,4.570979215399606,False,0.0,logpi,0.4732285999925807,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.570979215399606,0.8047916179337751,7.099386659168852,0.8047916179337751,1.1832311098614754,ehmi
7,0.6711589349723193,0.9653579493621166,0.6218646192381335,0.8533290305774303,0.9634002813353071,0.796790961018743,0.7282449041829968,0.7256180922561082,0.5674719713797043,4.499828703703696,4.499828703703696,False,0.0,logpi,0.5624829999869689,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.570979215399606,0.875942129629685,7.975328788798537,0.8047916179337751,1.1393326841140767,ehmi
8,0.659209122553298,0.9945248327968023,0.6327081892415394,0.9212070998694106,0.9178235230961095,0.6832727350604523,0.6921655205947816,0.6950586289898688,0.548470428172121,4.606897222222218,4.606897222222218,False,0.0,logpi,0.43027120002079755,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.606897222222218,0.7688736111111627,8.7442023999097,0.7688736111111627,1.0930252999887125,ehmi
9,0.6540738726075271,0.9981475108868886,0.6011251493836635,0.9468814853682427,0.9134781035701104,0.684020524159494,0.6715059946171357,0.7100841405359991,0.5412093505614869,4.6465527777777735,4.6465527777777735,False,0.0,logpi,0.5673098999541253,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.6465527777777735,0.7292180555556076,9.473420455465307,0.7292180555556076,1.0526022728294786,ehmi
10,0.6431416398864095,1.0,0.5506660847087248,0.9887178584352185,0.9256844936741904,0.6937301358677174,0.6539347825664139,0.736705683878105,0.5248790256260876,4.659425000000002,4.659425000000002,False,0.0,logpi,0.5277266000630334,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.659425000000002,0.7163458333333788,10.189766288798687,0.7163458333333788,1.0189766288798687,ehmi
11,0.6030905954462901,1.0,0.5000002781309266,1.0,0.9336626237054549,0.7045660456325811,0.6557666622023604,0.7101891606623185,0.500076966805292,4.606015277777782,4.606015277777782,False,0.0,logpi,0.7039528000168502,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.659425000000002,0.7697555555555988,10.959521844354285,0.7163458333333788,0.9963201676685713,ehmi
12,0.7017680339126722,1.0,0.6070716155123177,0.9811598370573589,0.9200119353738048,0.6915191159070175,0.6479751369917871,0.7903496878481147,0.5596976118509882,4.768308333333339,4.768308333333339,False,0.0,logpi,0.771940500009805,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.768308333333339,0.6074625000000422,11.566984344354328,0.6074625000000422,0.9639153620295273,ehmi
13,0.7593190143229099,0.999776442598043,0.6418103177702701,0.9907613460437192,0.9121469402734542,0.6929345924860607,0.6278238776588718,0.8583138621698198,0.5911611797591504,4.9926250000000225,4.9926250000000225,False,0.0,logpi,1.3392540999921039,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,4.9926250000000225,0.3831458333333586,11.950130177687686,0.3831458333333586,0.9192407828990528,ehmi
14,0.8081234791543906,1.0,0.6688211377454422,1.0,0.899878070701118,0.6895740742160285,0.6046199954639639,0.9161876456129349,0.6178089738200441,5.109025000000022,5.109025000000022,False,0.0,logpi,0.8895403000060469,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.109025000000022,0.266745833333359,12.216876011021046,0.266745833333359,0.8726340007872176,ehmi
15,0.8469101438013183,1.0,0.6896297795002263,1.0,0.8885053013806807,0.687414469306784,0.5846216329953736,0.9618904429045223,0.639450153006166,5.224072222222252,5.224072222222252,False,0.0,logpi,1.0643377000233158,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.224072222222252,0.15169861111112937,12.368574622132176,0.15169861111112937,0.8245716414754783,ehmi
16,0.8888394627244138,1.0,0.7120522294457841,1.0,0.8745573976991399,0.6843182369368709,0.5617266612624711,1.0,0.6631329463155161,5.286240277777807,5.286240277777807,False,0.0,logpi,1.1243691999698058,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.286240277777807,0.08953055555557388,12.458105177687749,0.08953055555557388,0.7786315736054843,ehmi
17,0.9301149406709884,1.0,0.7325535005867163,1.0,0.8564687360613678,0.6807154984500754,0.5353675502812014,1.0,0.6873465365473821,5.3288402777778145,5.3288402777778145,False,0.0,logpi,0.9584023000206798,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.3288402777778145,0.04693055555556658,12.505035733243314,0.04693055555556658,0.7355903372496068,ehmi
18,0.9735303020578164,1.0,0.741418872238916,1.0,0.8431141271058501,0.6896223635040843,0.5048917521138212,1.0,0.7116874105640493,5.291236111111141,5.291236111111141,False,0.0,logpi,0.7601091000251472,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.3288402777778145,0.0845347222222399,12.589570455465555,0.04693055555556658,0.6994205808591976,ehmi
19,0.9517991454157836,0.9966428328187499,0.7155465450975979,1.0,0.8616332499505844,0.5368515908822238,0.521615203695675,1.0,0.6590108067920063,5.301005555555592,5.301005555555592,False,0.0,logpi,1.3681368000106886,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.3288402777778145,0.07476527777778941,12.664335733243345,0.04693055555556658,0.666543985960176,ehmi
20,0.923456123160258,1.0,0.9122634217310146,1.0,0.8466139922305199,0.786009059446333,0.5,1.0,0.6767359066594961,5.06153611111113,5.06153611111113,False,0.0,logpi,1.3220021999441087,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.3288402777778145,0.3142347222222508,12.978570455465595,0.04693055555556658,0.6489285227732797,ehmi
21,0.9448201961533925,1.0,0.6530796534020108,1.0,0.8521230797944865,0.698263947817827,0.5465552844020521,1.0,0.7198503087949109,5.256033333333363,5.256033333333363,False,0.0,logpi,1.2510765999322757,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.3288402777778145,0.11973750000001804,13.098307955465614,0.04693055555556658,0.6237289502602673,ehmi
22,0.9138516955873777,1.0,0.7348335238436657,1.0,0.9651006716811261,0.5,0.5064871176587246,1.0,0.7869851953837012,5.236666666666696,5.236666666666696,False,0.0,logpi,1.8019878999330103,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.3288402777778145,0.13910416666668546,13.2374121221323,0.04693055555556658,0.6017005510060136,ehmi
23,0.9597540166514398,1.0,0.7315788259965136,1.0,0.7300789421925836,0.7536608723556055,0.5599062469323488,1.0,0.5246531394737954,5.282529166666709,5.282529166666709,False,0.0,logpi,1.8384883999824524,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.3288402777778145,0.093241666666672,13.330653788798973,0.04693055555556658,0.5795936429912597,ehmi
24,0.9659470702563886,1.0,0.7373233239860563,1.0,0.7278913980890996,0.5243549539664609,0.588542334337315,1.0,0.7098205423520204,5.2576722222222525,5.2576722222222525,False,0.0,logpi,1.911659499979578,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.3288402777778145,0.11809861111112863,13.448752399910102,0.04693055555556658,0.5603646833295876,ehmi
25,0.921933861643491,1.0,0.7226781798245107,1.0,0.810536246905009,1.0,0.5,1.0,0.6147545539591984,5.330311111111154,5.330311111111154,False,0.0,logpi,1.6682781999697909,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.330311111111154,0.04545972222222705,13.494212122132328,0.04545972222222705,0.5397684848852932,ehmi
26,0.9444402599340276,1.0,0.7237795611469909,1.0,0.9403543159471046,1.0,0.5,1.0,0.6080468713251604,5.321377777777823,5.321377777777823,False,0.0,logpi,1.278225400019437,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.330311111111154,0.05439305555555851,13.548605177687886,0.04545972222222705,0.5211001991418418,ehmi
27,0.9197461089904149,1.0,0.7209834403522498,1.0,0.55940533852581,1.0,0.5,1.0,0.6295431576687472,5.319894444444489,5.319894444444489,False,0.0,logpi,1.7497203000821173,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.330311111111154,0.05587638888889224,13.604481566576778,0.04545972222222705,0.5038696876509918,ehmi
28,1.0,1.0,0.7228097708360268,1.0,1.0,1.0,0.5,1.0,0.6228977046945486,5.3216861111111555,5.3216861111111555,False,0.0,logpi,1.753121200017631,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.330311111111154,0.0540847222222256,13.658566288799005,0.04545972222222705,0.48780593888567875,ehmi
29,1.0,1.0,0.7215101424362207,0.8995378277295258,0.6984403315164486,1.0,0.5,1.0,0.6183868953376987,5.276680555555592,5.276680555555592,False,0.0,logpi,1.2969229998998344,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.330311111111154,0.09909027777778956,13.757656566576795,0.04545972222222705,0.4744019505716136,ehmi
30,0.6597904144157648,1.0,0.7315639278379734,1.0,0.837932380633231,1.0,0.5,1.0,0.6104440552515921,4.629294444444449,4.629294444444449,False,0.0,logpi,1.8314621999161318,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.330311111111154,0.7464763888889321,14.504132955465728,0.04545972222222705,0.4834710985155243,ehmi
31,0.9487861465055134,1.0,0.7219234454664699,1.0,1.0,1.0,0.5002872595057964,0.9166822791496455,0.6313174829779166,5.302233333333371,5.302233333333371,False,0.0,logpi,1.7493979999562725,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.330311111111154,0.07353750000001025,14.57767045546574,0.04545972222222705,0.4702474340472819,ehmi
32,0.9440406628393325,1.0,0.7176788388532584,1.0,1.0,0.8520691513292636,0.5,1.0,0.617095122319613,5.295123611111147,5.295123611111147,False,0.0,logpi,2.693888399982825,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.330311111111154,0.0806472222222343,14.658317677687974,0.04545972222222705,0.4580724274277492,ehmi
33,0.9499450497542057,1.0,0.7260329223076067,1.0,0.7112582571820293,1.0,0.5315239751121932,1.0,0.6466965982607317,5.3038111111111546,5.3038111111111546,False,0.0,logpi,1.5292592999758199,8,52b8ac92-bacb-4402-a69a-f4384fa30a2a,gaussian,0.5,40,extra_trees,composite,5.375770833333381,5.330311111111154,0.07195972222222657,14.7302773999102,0.04545972222222705,0.44637204242152123,ehmi
