iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,9.560017096289753,2.076818100791469,8.284448852745307,1.4928212308202027,-0.059373050959702744,-0.059373050959702744,False,0.0,qnei,0.0,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,5.462210815630065,5.462210815630065,5.462210815630065,5.462210815630065,-0.059373050959702744,5.462210815630065,hicks_law
2,5.1280461643656485,1.3591960402050662,6.890364797811311,8.41747724312279,-0.35355090833254604,-0.35355090833254604,False,0.0,qnei,0.0,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,5.756388673002908,11.218599488632972,5.462210815630065,5.609299744316486,-0.059373050959702744,5.462210815630065,hicks_law
3,4.255089974049766,9.569260034533663,8.253329063847982,3.38215312471576,-0.9640967137952154,-0.9640967137952154,False,0.0,qnei,0.0,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,6.366934478465577,17.58553396709855,5.462210815630065,5.8618446556995165,-0.059373050959702744,5.462210815630065,hicks_law
4,5.757605479445136,7.533018647084769,8.271039370247955,9.334384708515813,-1.7041718247559223,-1.7041718247559223,False,0.0,qnei,0.0,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,-0.059373050959702744,7.1070095894262835,24.692543556524832,5.462210815630065,6.173135889131208,-0.059373050959702744,5.462210815630065,hicks_law
5,1.449946949362273,7.455802110439374,1.3935139386782236,9.065287561129269,0.2787424296685079,0.2787424296685079,False,0.0,qnei,0.0,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,0.2787424296685079,5.124095335001853,29.816638891526686,5.124095335001853,5.963327778305337,0.2787424296685079,5.124095335001853,hicks_law
6,0.0,7.937284322529212,0.0,4.507315858781199,2.189288035245161,2.189288035245161,False,0.0,qnei,0.43063690001145005,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,2.189288035245161,3.2135497294252007,33.03018862095189,3.2135497294252007,5.505031436825315,2.189288035245161,3.2135497294252007,hicks_law
7,0.0,7.632820972610042,0.0,1.5620693904763656,2.8490382525816416,2.8490382525816416,False,0.0,qnei,0.17379719999735244,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,2.8490382525816416,2.55379951208872,35.58398813304061,2.55379951208872,5.083426876148659,2.8490382525816416,2.55379951208872,hicks_law
8,0.0,2.1987797202579378,0.0,0.0,4.443823180630782,4.443823180630782,False,0.0,qnei,0.1849309999961406,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,4.443823180630782,0.9590145840395792,36.54300271708019,0.9590145840395792,4.567875339635024,4.443823180630782,0.9590145840395792,hicks_law
9,0.0,0.0,0.0,0.0,5.402837764670362,5.402837764670362,False,0.0,qnei,0.16085299997939728,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,5.402837764670362,0.0,36.54300271708019,0.0,4.0603336352311326,5.402837764670362,0.0,hicks_law
10,10.0,0.0,0.0,0.0,3.42513131807121,3.42513131807121,False,0.0,qnei,0.14262169998255558,False,10,d37ecafc-7c99-4aaa-8221-0cb0147e1aea,gaussian,5.0,20,exact,value,self_report,1e-06,"x0,x1,x2,x3",5.402837764670362,5.402837764670362,1.9777064465991514,38.52070916367934,0.0,3.8520709163679343,5.402837764670362,0.0,hicks_law
