iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.6927433679651523,0.8158171113360575,0.3444067577928567,-0.6913279797906492,-0.6913279797906492,False,0.0,qnei,0.0,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,-0.6913279797906492,3.746228921946377,3.746228921946377,3.746228921946377,3.746228921946377,-0.6913279797906492,3.746228921946377,hartmann_3
2,0.04483817569041881,0.571597257033731,0.14624542672359753,-0.9167082397047823,-0.9167082397047823,False,0.0,qnei,0.0,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,-0.6913279797906492,3.9716091818605097,7.717838103806887,3.746228921946377,3.8589190519034435,-0.6913279797906492,3.746228921946377,hartmann_3
3,0.7187713768754712,0.34535650407583973,0.4570096756088713,-0.7299477145908563,-0.7299477145908563,False,0.0,qnei,0.0,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,-0.6913279797906492,3.784848656746584,11.502686760553472,3.746228921946377,3.8342289201844904,-0.6913279797906492,3.746228921946377,hartmann_3
4,0.9759378873901753,0.7814660277720307,0.8437900452639759,1.2026940897365384,1.2026940897365384,False,0.0,qnei,0.0,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,1.2026940897365384,1.8522068524191893,13.35489361297266,1.8522068524191893,3.338723403243165,1.2026940897365384,1.8522068524191893,hartmann_3
5,0.5551143840748602,0.9416213625858931,0.018325819375109798,-0.9869212241526942,-0.9869212241526942,False,0.0,qnei,0.0,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,1.2026940897365384,4.041822166308422,17.39671577928108,1.8522068524191893,3.479343155856216,1.2026940897365384,1.8522068524191893,hartmann_3
6,1.0,1.0,1.0,-0.6729402763029975,-0.6729402763029975,False,0.0,qnei,0.12491870002122596,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,1.2026940897365384,3.727841218458725,21.124556997739806,1.8522068524191893,3.520759499623301,1.2026940897365384,1.8522068524191893,hartmann_3
7,1.0,0.7237668268012699,0.8808795126125313,1.7527156059187075,1.7527156059187075,False,0.0,qnei,0.24691069999244064,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,1.7527156059187075,1.3021853362370202,22.426742333976826,1.3021853362370202,3.2038203334252606,1.7527156059187075,1.3021853362370202,hartmann_3
8,1.0,0.6538698614342483,1.0,0.866645201399674,0.866645201399674,False,0.0,qnei,0.17929699999513105,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,1.7527156059187075,2.1882557407560537,24.61499807473288,1.3021853362370202,3.07687475934161,1.7527156059187075,1.3021853362370202,hartmann_3
9,1.0,0.707139134103981,0.6987647988755579,0.46040625047435063,0.46040625047435063,False,0.0,qnei,0.31634720001602545,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,1.7527156059187075,2.594494691681377,27.209492766414257,1.3021853362370202,3.023276974046029,1.7527156059187075,1.3021853362370202,hartmann_3
10,0.852685533337164,0.6873153313976385,0.8707367105626979,2.1679969810877933,2.1679969810877933,False,0.0,qnei,0.20664640003815293,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,2.1679969810877933,0.8869039610679343,28.09639672748219,0.8869039610679343,2.809639672748219,2.1679969810877933,0.8869039610679343,hartmann_3
11,0.714836559814954,0.6159955441751293,0.8575269133058456,2.7156279829758034,2.7156279829758034,False,0.0,qnei,0.26194130000658333,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,2.7156279829758034,0.33927295917992417,28.435669686662116,0.33927295917992417,2.585060880605647,2.7156279829758034,0.33927295917992417,hartmann_3
12,0.45309404203599835,0.5262693608008739,0.8547953652122537,2.960722235553161,2.960722235553161,False,0.0,qnei,0.28650759998708963,False,15,09a3daf3-4054-4232-ae06-5affa41c4bb0,gaussian,0.05,20,exact,value,self_report,1e-06,"x0,x1,x2",3.0549009421557276,2.960722235553161,0.09417870660256655,28.529848393264682,0.09417870660256655,2.3774873661053904,2.960722235553161,0.09417870660256655,hartmann_3
