iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,456.0017096289754,-292.3181899208531,328.44488527453075,-350.71787691797977,0.9898512903345634,0.6546219786904808,True,-0.33522931164408265,qnei,0.0,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.9898512903345634,3.3385390814442886,3.3385390814442886,3.3385390814442886,3.3385390814442886,0.9898512903345634,3.3385390814442886,schwefel
2,12.804616436564856,-364.08039597949335,189.0364797811311,341.74772431227893,-0.09118460824943012,-0.5187023233020646,True,-0.4275177150526345,qnei,0.0,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.9898512903345634,4.419574980028282,7.758114061472571,3.3385390814442886,3.8790570307362855,0.9898512903345634,3.3385390814442886,schwefel
3,-74.49100259502342,456.9260034533662,325.3329063847983,-161.784687528424,-0.12979499987826357,-0.4466018631799863,True,-0.3168068633017227,qnei,0.0,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.9898512903345634,4.458185371657115,12.216299433129686,3.3385390814442886,4.072099811043229,0.9898512903345634,3.3385390814442886,schwefel
4,75.76054794451363,253.30186470847696,327.1039370247954,433.4384708515814,0.4417580573376968,0.5587282059752542,True,0.11697014863755739,qnei,0.0,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.9898512903345634,3.886632314441155,16.102931747570842,3.3385390814442886,4.025732936892711,0.9898512903345634,3.3385390814442886,schwefel
5,-355.0053050637727,245.58021104393742,-360.64860613217763,406.52875611292677,0.9149076582458777,0.7307804417120731,True,-0.1841272165338046,qnei,0.0,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,0.9898512903345634,3.413482713532974,19.516414461103818,3.3385390814442886,3.9032828922207634,0.9149076582458777,3.413482713532974,schwefel
6,-500.0,407.09743034149005,-500.0,500.0,1.486738591519076,1.0091064387012287,True,-0.4776321528178473,qnei,0.23925170002621599,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,1.486738591519076,2.8416517802597756,22.358066241363595,2.8416517802597756,3.726344373560599,1.486738591519076,2.8416517802597756,schwefel
7,149.7944103178999,500.0,-500.0,500.0,-0.590784221671693,-0.8298999128526441,True,-0.2391156911809511,qnei,0.265723499993328,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,1.486738591519076,4.919174593450545,27.27724083481414,2.8416517802597756,3.896748690687734,1.486738591519076,2.8416517802597756,schwefel
8,-500.0,464.4009868339936,-237.04532201149047,500.0,0.3244112087849678,0.2852954260469722,True,-0.0391157827379956,qnei,0.3479850000003353,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,1.486738591519076,4.003979162993884,31.281219997808023,2.8416517802597756,3.910152499726003,1.486738591519076,2.8416517802597756,schwefel
9,-500.0,192.41591364852226,-500.0,500.0,0.9459053064343317,0.8969806213237964,True,-0.04892468511053527,qnei,0.42500670001027174,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,1.486738591519076,3.38248506534452,34.66370506315254,2.8416517802597756,3.8515227847947267,1.486738591519076,2.8416517802597756,schwefel
10,131.4747464801743,-299.93369022705673,244.74334911088135,245.98258420816614,0.5269408023142784,0.5112084456587273,True,-0.015732356655551172,qnei,0.0,False,10,26749c09-7752-4274-988f-c7fb42caaad9,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",4.328390371778852,1.486738591519076,3.8014495694645736,38.465154632617114,2.8416517802597756,3.8465154632617113,1.486738591519076,2.8416517802597756,schwefel
