iteration,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.501909332093339,7.944276019391509,5.513713804903871,-5.495856200188163,-3.9966743017754913,7.471068907925236,-9.894693908688506,6.424568367655326,5.941388575040925,-0.641300943125584,-3.939351463613729,-0.44983930380907383,-0.44983930380907383,-0.44983930380907383,0.0,False,False,0.0,ei,0.0,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.074319635587686,3.074319635587686,3.074319635587686,3.074319635587686,-0.44983930380907383,3.074319635587686,levy_10
2,-4.4314877579845335,-4.902608246917508,-1.0984738823470686,0.09096517915906688,1.0699470414898489,9.910005668687852,5.853238384275061,2.443584588823253,9.779202953637697,-5.693826035288021,-6.795759322843109,-0.6193893504772024,-0.6193893504772024,-0.6193893504772024,0.0,False,False,0.0,ei,0.0,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,-0.44983930380907383,3.2438696822558146,6.318189317843501,3.074319635587686,3.1590946589217506,-0.44983930380907383,3.074319635587686,levy_10
3,2.250792085460615,-9.121159840772332,-9.286394424528076,0.29777640542740613,-0.675879493494218,8.343355463857044,2.5845250898202092,0.2823529319902782,-0.06253129212991482,-5.049701559453384,-9.764119489149882,0.48461625305099937,0.48461625305099937,0.48461625305099937,0.0,False,False,0.0,ei,0.0,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,2.139864078727613,8.458053396571113,2.139864078727613,2.8193511321903713,0.48461625305099937,2.139864078727613,levy_10
4,-6.151957120293787,3.840642417636783,-5.987865520260096,-2.609273787955866,-9.925315158958481,6.60095459603491,-6.910778378771203,-4.648013908724291,7.606643079616575,0.19581619736846356,6.943004927317386,-1.5068566253412978,-1.5068566253412978,-1.5068566253412978,0.0,False,False,0.0,ei,0.0,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,0.48461625305099937,4.13133695711991,12.589390353691023,2.139864078727613,3.1473475884227557,0.48461625305099937,2.139864078727613,levy_10
5,2.794343338850524,4.835418947237143,-8.170087898739087,0.8228764275297742,0.15544472600699955,7.426787533857613,-2.774718819716848,1.9636813441442609,-8.814967153089928,-2.247363977785426,-3.539273074835867,1.5853975188741656,1.5853975188741656,1.5853975188741656,0.0,False,False,0.0,ei,0.0,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0390828129044467,13.62847316659547,1.0390828129044467,2.725694633319094,1.5853975188741656,1.0390828129044467,levy_10
6,8.96892360677768,3.6996821581452366,-9.194314979653363,2.1139642525617184,5.354901080763898,7.799617651207852,-0.9941056857512934,5.927983973515961,-10.0,-3.740531836932041,-10.0,-1.2851326563683485,-1.2851326563683485,-1.2851326563683485,0.0,False,False,0.0,ei,0.34872809995431453,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.909612988146961,17.53808615474243,1.0390828129044467,2.9230143591237385,1.5853975188741656,1.0390828129044467,levy_10
7,1.5930846316572846,7.40957397940449,-10.0,2.849246756865706,0.8276376310521235,7.177479039341119,-1.8289198534838718,0.146095411083338,-10.0,-1.872078806337623,-0.744944025991461,-0.9663046063420476,-0.9663046063420476,-0.9663046063420476,0.0,False,False,0.0,ei,0.4664894000161439,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.59078493812066,21.12887109286309,1.0390828129044467,3.0184101561232985,1.5853975188741656,1.0390828129044467,levy_10
8,3.0049724487792386,2.5593231386104085,-7.8793584263524465,0.29082214584598837,-0.0997893591904963,7.595320349865058,-2.3469669445650467,2.1819457087391183,-7.484659510430021,-2.672098274254141,-4.935317691593408,1.546994406282501,1.546994406282501,1.546994406282501,0.0,False,False,0.0,ei,0.6391669000731781,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,1.0774859254961113,22.206357018359203,1.0390828129044467,2.7757946272949003,1.5853975188741656,1.0390828129044467,levy_10
9,3.659963112674955,5.417638775986424,-6.535523417855075,-1.5549160526418238,-1.2050201446118525,7.378249553695199,-5.574075830023392,3.8483209762925537,-10.0,-1.7375406573328913,-4.318587781289185,-0.7471915439023162,-0.7471915439023162,-0.7471915439023162,0.0,False,False,0.0,ei,0.6606215999927372,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.5853975188741656,3.3716718756809287,25.57802889404013,1.0390828129044467,2.8420032104489032,1.5853975188741656,1.0390828129044467,levy_10
10,1.7950767630774653,4.236629807792711,-7.327455047383237,-0.2713238590686755,-1.3702432224427952,7.4161172639434465,-3.6448396506768614,1.7117562846998207,-8.228995634342004,-1.9977348323726176,-2.9946917296714464,1.635536630812007,1.635536630812007,1.635536630812007,0.0,False,False,0.0,ei,0.6113211000338197,False,7,f26a152b-0866-40d1-88d1-bbdd2ba124eb,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10",2.6244803317786123,1.635536630812007,0.9889437009666053,26.566972595006735,0.9889437009666053,2.6566972595006737,1.635536630812007,0.9889437009666053,levy_10
