iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-445.7157566769605,-0.8665650718620554,121.79802914802895,-565.5731899536665,-422.48869850705285,513.8532275524435,-0.9762267742847551,-0.9762267742847551,-0.9762267742847551,0.0,False,False,0.0,ucb,0.0,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.9762267742847551,3.7300825899437258,3.7300825899437258,3.7300825899437258,3.7300825899437258,-0.9762267742847551,3.7300825899437258,griewank
2,-515.4953086149638,-444.2712607208424,537.9941439501301,146.26031135565938,-157.20825152425084,13.668026163915215,-0.2974490717811511,-0.2974490717811511,-0.2974490717811511,0.0,False,False,0.0,ucb,0.0,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.2974490717811511,3.051304887440122,6.781387477383848,3.051304887440122,3.390693738691924,-0.2974490717811511,3.051304887440122,griewank
3,195.41154302015912,-269.6294210866448,-434.4383125596536,345.6475134047902,204.43270092298053,14.858776179792471,0.9791977447925131,0.9791977447925131,0.9791977447925131,0.0,False,False,0.0,ucb,0.0,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,1.7746580708664577,8.556045548250305,1.7746580708664577,2.8520151827501015,0.9791977447925131,1.7746580708664577,griewank
4,380.08372316358964,58.890322644031585,577.0963671567665,-354.58864640394614,64.47643543827337,-19.650363691934785,0.4139567988793983,0.4139567988793983,0.4139567988793983,0.0,False,False,0.0,ucb,0.0,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.3398990167795723,10.895944565029877,1.7746580708664577,2.7239861412574693,0.9791977447925131,1.7746580708664577,griewank
5,-176.0701739274623,109.91436473885221,-317.63852199890334,362.64322053418016,440.8002622108977,-445.48839452657876,0.1984878307961768,0.1984878307961768,0.1984878307961768,0.0,False,False,0.0,ucb,0.0,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,2.555367984862794,13.451312549892672,1.7746580708664577,2.6902625099785342,0.9791977447925131,1.7746580708664577,griewank
6,511.54879906081646,-453.23285279523793,-331.0406795279955,520.2679833394378,531.8137991036558,-154.28636377977827,-1.6563175423959295,-1.6563175423959295,-1.6563175423959295,0.0,False,False,0.0,ucb,0.3788802999770269,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.9791977447925131,4.4101733580549,17.86148590794757,1.7746580708664577,2.976914317991262,0.9791977447925131,1.7746580708664577,griewank
7,-61.32066380113709,116.7006591590101,-186.1213359125361,73.21917146134047,151.34587905116814,-157.9203702990323,2.338394694833169,2.338394694833169,2.338394694833169,0.0,False,False,0.0,ucb,0.3928421000018716,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.338394694833169,0.4154611208258019,18.276947028773375,0.4154611208258019,2.6109924326819107,2.338394694833169,0.4154611208258019,griewank
8,10.737491570025963,528.8943819838471,-501.4355813378562,190.43407993217525,77.54552271758772,-323.6957904407001,0.1565816835943386,0.1565816835943386,0.1565816835943386,0.0,False,False,0.0,ucb,0.42614530003629625,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.338394694833169,2.597274132064632,20.874221160838008,0.4154611208258019,2.609277645104751,2.338394694833169,0.4154611208258019,griewank
9,-436.80922252954156,-25.65539814314084,-241.41322293467456,-193.81244450360845,162.91762539306546,43.35321932467324,1.5363317921553947,1.5363317921553947,1.5363317921553947,0.0,False,False,0.0,ucb,0.46372250001877546,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.338394694833169,1.217524023503576,22.091745184341583,0.4154611208258019,2.4546383538157315,2.338394694833169,0.4154611208258019,griewank
10,-269.95496935168563,3.6317697558433304,8.229189202719466,508.74001945673575,118.85882341892153,-330.4431797786056,1.0080753224130266,1.0080753224130266,1.0080753224130266,0.0,False,False,0.0,ucb,0.48145319998729974,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.338394694833169,1.7457804932459442,23.83752567758753,0.4154611208258019,2.3837525677587528,2.338394694833169,0.4154611208258019,griewank
11,260.6394288576832,-35.02874957466938,-344.1350164636639,-36.37821891590975,138.04145349143653,-491.94764350856394,1.030636415936054,1.030636415936054,1.030636415936054,0.0,False,False,0.0,ucb,0.47128189995419234,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.338394694833169,1.7232193997229168,25.560745077310447,0.4154611208258019,2.323704097937313,2.338394694833169,0.4154611208258019,griewank
12,279.09400213492296,162.9498792481802,-152.71430310178138,128.54419378295782,207.55670593242937,92.83925944744917,1.993285623389003,1.993285623389003,1.993285623389003,0.0,False,False,0.0,ucb,0.5051331999711692,False,11,dd94ac88-c723-42d9-b4dc-9958230c8b1a,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,2.338394694833169,0.7605701922699677,26.321315269580413,0.4154611208258019,2.193442939131701,2.338394694833169,0.4154611208258019,griewank
