iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.625095466604667,0.8972138009695755,0.7756856902451935,0.24904007775011222,-8.354778859686023,True,-8.603818937436136,logei,0.0,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,0.24904007775011222,2.8058608644056156,2.8058608644056156,2.8058608644056156,2.8058608644056156,0.24904007775011222,2.8058608644056156,hartmann_3
2,0.22520718999059186,0.30016628491122543,0.8735534453962619,1.1754030797677335,10.667749047341303,True,9.49234596757357,logei,0.0,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1754030797677335,1.879497862387994,4.685358726793609,1.879497862387994,2.3426793633968046,1.1754030797677335,1.879497862387994,hartmann_3
3,0.005265304565574724,0.8212284183827663,0.7970694287520462,1.1880648068824795,0.037109065540107844,True,-1.1509557413423717,logei,0.0,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,1.866836135273248,6.552194862066857,1.866836135273248,2.184064954022286,1.1754030797677335,1.879497862387994,hartmann_3
4,0.4679349528437208,0.3030324268193135,0.2784256121007733,-0.26232363504763334,5.090574754600734,True,5.3528983896483675,logei,0.0,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.317224577203361,9.869419439270217,1.866836135273248,2.4673548598175543,1.1754030797677335,1.879497862387994,hartmann_3
5,0.2548695876541246,0.4450763058826466,0.5045482589579533,-0.3085779726034354,1.979366620424509,True,2.2879445930279445,logei,0.0,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.363478914759163,13.23289835402938,1.866836135273248,2.646579670805876,1.1754030797677335,1.879497862387994,hartmann_3
6,0.25345065997270955,0.19936083105719785,1.0,-0.40698885355935976,1.0335620236526886,True,1.4405508772120483,logei,0.331309200002579,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,3.4618897957150874,16.69478814974447,1.866836135273248,2.782464691624078,1.1754030797677335,1.879497862387994,hartmann_3
7,0.126822497684386,0.27868697165587775,0.8192439942862532,1.036548191191867,4.430764542259403,True,3.3942163510675356,logei,0.27700029997504316,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.1880648068824795,2.0183527509638606,18.71314090070833,1.866836135273248,2.6733058429583325,1.1754030797677335,1.879497862387994,hartmann_3
8,0.2968984260580702,0.32147478758568054,0.8721927472076065,1.3981324417154077,0.848774407164006,True,-0.5493580345514018,logei,0.28589989998727106,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.3981324417154077,1.6567685004403199,20.369909401148647,1.6567685004403199,2.546238675143581,1.1754030797677335,1.879497862387994,hartmann_3
9,0.03925084940333967,0.22000331572610038,0.2180062952129697,-0.3543383867522036,-7.488484703693016,True,-7.134146316940813,logei,0.21154899999964982,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.3981324417154077,3.409239328907931,23.779148730056576,1.6567685004403199,2.642127636672953,1.1754030797677335,1.879497862387994,hartmann_3
10,0.20580713559853725,0.22631564946204497,0.8788228482615036,0.4412684224982733,-4.292958100817484,True,-4.734226523315757,logei,0.0,False,7,c0bd138e-6f74-4690-93ed-9c0e0df23fe5,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2",3.0549009421557276,1.3981324417154077,2.6136325196574544,26.39278124971403,1.6567685004403199,2.639278124971403,1.1754030797677335,1.879497862387994,hartmann_3
