iteration,x0,x1,x2,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,-0.39422817498468915,-1.0391678237345177,True,-0.6449396487498285,logei,0.0,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,-0.39422817498468915,3.4491291171404166,3.4491291171404166,3.4491291171404166,3.4491291171404166,-0.39422817498468915,3.4491291171404166,hartmann_3
2,0.7775340829201788,0.7160746296035653,0.9153801204905075,1.7378678023125438,0.04858925309095863,True,-1.6892785492215852,logei,0.0,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.3170331398431838,4.7661622569836,1.3170331398431838,2.3830811284918,1.7378678023125438,1.3170331398431838,hartmann_3
3,0.8603936491828846,0.9182376290487624,0.026587734467597213,-0.9871025361789454,-1.98201503431841,True,-0.9949124981394646,logei,0.0,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,4.0420034783346726,8.808165735318273,1.3170331398431838,2.936055245106091,1.7378678023125438,1.3170331398431838,hartmann_3
4,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.9087857119633538,-0.5728976691955308,True,0.335888042767823,logei,0.0,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9636866541190816,12.771852389437354,1.3170331398431838,3.1929630973593386,1.7378678023125438,1.3170331398431838,hartmann_3
5,0.005626050679392924,0.830621436971257,0.9833022442861755,0.28104361833347785,1.8974106099920165,True,1.6163669916585386,logei,0.0,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.77385732382225,15.545709713259605,1.3170331398431838,3.109141942651921,0.28104361833347785,2.77385732382225,hartmann_3
6,0.0,0.0,1.0,-0.8918026374813698,0.5173198489715473,True,1.409122486452917,logei,0.18750749999890104,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.9467035796370973,19.492413292896703,1.3170331398431838,3.2487355488161174,0.28104361833347785,2.77385732382225,hartmann_3
7,0.0,1.0,0.7405717658749007,0.24942118158626994,-0.09073664575192084,True,-0.3401578273381908,logei,0.24414249998517334,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,2.8054797605694577,22.29789305346616,1.3170331398431838,3.1854132933523087,0.28104361833347785,2.77385732382225,hartmann_3
8,0.17803926056941233,1.0,1.0,-0.6373808533772426,-1.4988491478976762,True,-0.8614682945204336,logei,0.24591689999215305,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,3.69228179553297,25.990174848999132,1.3170331398431838,3.2487718561248915,0.28104361833347785,2.77385732382225,hartmann_3
9,0.0,0.7793765816617022,0.8654656296921709,1.5768454571360804,1.0454317452827864,True,-0.531413711853294,logei,0.21270489998278208,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,1.7378678023125438,1.4780554850196472,27.46823033401878,1.3170331398431838,3.0520255926687536,0.28104361833347785,2.77385732382225,hartmann_3
10,0.9410791438925513,0.6253044873272935,0.9262003236342932,2.113167144147369,0.03081644452203003,True,-2.082350699625339,logei,0.0,False,9,ab073e6e-b387-43f7-8eca-d4649270d5ee,gaussian,1.0,0,exact,value,learned,1.0,"x0,x1,x2",3.0549009421557276,2.113167144147369,0.9417337980083587,28.409964132027138,0.9417337980083587,2.840996413202714,0.28104361833347785,2.77385732382225,hartmann_3
