iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.5137940632577207,0.5137940632577207,0.0,False,False,0.0,qucb,0.0,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-0.31376576698332603,-0.31376576698332603,0.0,False,False,0.0,qucb,0.0,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-0.4727011274378231,-0.4727011274378231,0.0,False,False,0.0,qucb,0.0,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-0.6166682040543563,-0.6166682040543563,0.0,False,False,0.0,qucb,0.0,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-0.6066610395455705,-0.6066610395455705,0.0,False,False,0.0,qucb,0.0,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.0,0.48658843620627285,0.0,-0.9665016622226937,-0.9665016622226937,-0.9665016622226937,0.0,False,False,0.0,qucb,0.41544209991116077,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,4.021402604378421,20.791909389920413,2.541106878898007,3.465318231653402,0.5137940632577207,2.541106878898007,hartmann_3
7,0.0,0.6240164758135871,0.7096393981118677,1.7785378045572175,1.7785378045572175,1.7785378045572175,0.0,False,False,0.0,qucb,0.36001380009111017,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7785378045572175,1.27636313759851,22.06827252751892,1.27636313759851,3.1526103610741316,1.7785378045572175,1.27636313759851,hartmann_3
8,0.24178512330015642,0.7029541390803964,1.0,0.8320067762659209,0.8320067762659209,0.8320067762659209,0.0,False,False,0.0,qucb,0.39291579998098314,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7785378045572175,2.222894165889807,24.291166693408726,1.27636313759851,3.036395836676091,1.7785378045572175,1.27636313759851,hartmann_3
9,0.0,0.7378204542461757,0.5586008555647737,1.7442917742802138,1.7442917742802138,1.7442917742802138,0.0,False,False,0.0,qucb,0.3493439999874681,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7785378045572175,1.3106091678755138,25.60177586128424,1.27636313759851,2.8446417623649154,1.7785378045572175,1.27636313759851,hartmann_3
10,0.0,0.9497074033085002,0.8838246736177222,-0.011736699025069427,-0.011736699025069427,-0.011736699025069427,0.0,False,False,0.0,qucb,0.2759146000025794,False,11,83b56bd5-6275-47e8-aab3-7973a6138677,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.7785378045572175,3.066637641180797,28.668413502465036,1.27636313759851,2.8668413502465038,1.7785378045572175,1.27636313759851,hartmann_3
