iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.12857020276919962,0.49927786244011496,0.6014983576233575,0.5137940632577207,0.5137940632577207,0.5137940632577207,0.0,False,False,0.0,ucb,0.0,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,2.541106878898007,2.541106878898007,2.541106878898007,2.541106878898007,0.5137940632577207,2.541106878898007,hartmann_3
2,0.028689008371944547,0.14792608457745593,0.9282110229603695,-0.31376576698332603,-0.31376576698332603,-0.31376576698332603,0.0,False,False,0.0,ucb,0.0,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.3686667091390534,5.90977358803706,2.541106878898007,2.95488679401853,0.5137940632577207,2.541106878898007,hartmann_3
3,0.07042057615419683,0.12977394939929798,0.9483284532917751,-0.4727011274378231,-0.4727011274378231,-0.4727011274378231,0.0,False,False,0.0,ucb,0.0,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.527602069593551,9.43737565763061,2.541106878898007,3.14579188587687,0.5137940632577207,2.541106878898007,hartmann_3
4,0.6218835927963828,0.368993123729791,0.5113900218032627,-0.6166682040543563,-0.6166682040543563,-0.6166682040543563,0.0,False,False,0.0,ucb,0.0,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.671569146210084,13.108944803840695,2.541106878898007,3.2772362009601737,0.5137940632577207,2.541106878898007,hartmann_3
5,0.6628429525167993,0.2753088157611293,0.13796807286695534,-0.6066610395455705,-0.6066610395455705,-0.6066610395455705,0.0,False,False,0.0,ucb,0.0,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,3.661561981701298,16.770506785541993,2.541106878898007,3.354101357108399,0.5137940632577207,2.541106878898007,hartmann_3
6,0.0,0.4866530536257187,0.0,-0.9665115675405554,-0.9665115675405554,-0.9665115675405554,0.0,False,False,0.0,ucb,0.38936190004460514,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.5137940632577207,4.021412509696283,20.791919295238277,2.541106878898007,3.465319882539713,0.5137940632577207,2.541106878898007,hartmann_3
7,0.0,0.6230294134189189,0.7092497692037852,1.775394975718669,1.775394975718669,1.775394975718669,0.0,False,False,0.0,ucb,0.33987140003591776,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.775394975718669,1.2795059664370585,22.071425261675333,1.2795059664370585,3.153060751667905,1.775394975718669,1.2795059664370585,hartmann_3
8,0.23881842276337473,0.7009614658837334,1.0,0.8417927949141487,0.8417927949141487,0.8417927949141487,0.0,False,False,0.0,ucb,0.3407181999646127,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.775394975718669,2.213108147241579,24.284533408916914,1.2795059664370585,3.0355666761146143,1.775394975718669,1.2795059664370585,hartmann_3
9,0.0,0.7372291395180849,0.5586983521331248,1.741167562760298,1.741167562760298,1.741167562760298,0.0,False,False,0.0,ucb,0.3415491000050679,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.775394975718669,1.3137333793954296,25.598266788312344,1.2795059664370585,2.8442518653680384,1.775394975718669,1.2795059664370585,hartmann_3
10,0.0,0.9493099122798823,0.8842539478847098,-0.010195718400448662,-0.010195718400448662,-0.010195718400448662,0.0,False,False,0.0,ucb,0.2554417001083493,False,11,57ee74b3-aa14-4236-8dd6-5c95031496ee,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.775394975718669,3.0650966605561765,28.66336344886852,1.2795059664370585,2.866336344886852,1.775394975718669,1.2795059664370585,hartmann_3
