iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,0.7373273427388877,0.7373273427388877,False,0.0,qnei,0.0,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,2.322061413516994,2.322061413516994,2.322061413516994,2.322061413516994,0.7373273427388877,2.322061413516994,stevens
2,0.8698965116962161,0.391084806539194,0.4378818731227988,0.37274890308935305,0.2669740878630624,0.2669740878630624,False,0.0,qnei,0.0,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,2.7924146683928193,5.114476081909814,2.322061413516994,2.557238040954907,0.7373273427388877,2.322061413516994,stevens
3,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,-1.4727692042545641,-1.4727692042545641,False,0.0,qnei,0.0,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,4.532157960510446,9.64663404242026,2.322061413516994,3.215544680806753,0.7373273427388877,2.322061413516994,stevens
4,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,-0.5844737945065731,-0.5844737945065731,False,0.0,qnei,0.0,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,3.6438625507624547,13.290496593182715,2.322061413516994,3.3226241482956786,0.7373273427388877,2.322061413516994,stevens
5,0.25592050515822606,0.5909028517654116,0.6042722960584558,0.6468580270601879,0.32296089424080093,0.32296089424080093,False,0.0,qnei,0.0,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,0.7373273427388877,2.7364278620150806,16.026924455197793,2.322061413516994,3.2053848910395586,0.7373273427388877,2.322061413516994,stevens
6,0.5294398108275664,0.6083328985655431,0.8742351430161458,0.8669127434004298,1.5198850876096026,1.5198850876096026,False,0.0,qnei,0.28321220001089387,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,1.5198850876096026,1.539503668646279,17.566428123844073,1.539503668646279,2.9277380206406787,1.5198850876096026,1.539503668646279,stevens
7,0.7227319210264581,0.0,1.0,1.0,0.780235505976498,0.780235505976498,False,0.0,qnei,0.18632870001601987,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,1.5198850876096026,2.279153250279384,19.845581374123455,1.539503668646279,2.835083053446208,1.5198850876096026,1.539503668646279,stevens
8,0.42274732871117476,0.4674045968898557,1.0,1.0,1.4626017312339805,1.4626017312339805,False,0.0,qnei,0.29975230002310127,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,1.5198850876096026,1.5967870250219012,21.442368399145355,1.539503668646279,2.6802960498931694,1.5198850876096026,1.539503668646279,stevens
9,0.5043877102487757,1.0,1.0,0.9529188045562289,2.2975910166177105,2.2975910166177105,False,0.0,qnei,0.34247609999147244,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.2975910166177105,0.7617977396381712,22.204166138783528,0.7617977396381712,2.4671295709759473,2.2975910166177105,0.7617977396381712,stevens
10,0.8675727663799823,1.0,1.0,1.0,2.886308797347185,2.886308797347185,False,0.0,qnei,0.24250709998887032,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,2.886308797347185,0.17307995890869687,22.377246097692225,0.17307995890869687,2.2377246097692227,2.886308797347185,0.17307995890869687,stevens
11,1.0,1.0,1.0,1.0,3.0593887562558817,3.0593887562558817,False,0.0,qnei,0.2926092999987304,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,0.0,22.377246097692225,0.0,2.0342950997902025,3.0593887562558817,0.0,stevens
12,1.0,1.0,1.0,0.7700864020795191,2.7532652329153575,2.7532652329153575,False,0.0,qnei,0.2238874000031501,False,8,58f746cc-cb5c-4031-bc38-4466eeec5371,bias,0.25,20,exact,value,learned,1e-06,"x0,x1,x2,x3",3.0593887562558817,3.0593887562558817,0.3061235233405242,22.68336962103275,0.0,1.890280801752729,3.0593887562558817,0.0,stevens
