iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,rater_id,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.5820935417574096,-0.27421146418845865,True,-0.8563050059458682,qnei,0.0,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,2.3754062398245077,2.3754062398245077,2.3754062398245077,2.3754062398245077,0.5820935417574096,2.3754062398245077,moving_peaks
2,0.7160746296035653,0.9153801204905075,0.8603936491828846,0.9182376290487624,-1.7533142604314562,-2.8943718467569295,True,-1.1410575863254733,qnei,0.0,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.710814042013373,7.086220281837881,2.3754062398245077,3.5431101409189405,0.5820935417574096,2.3754062398245077,moving_peaks
3,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.2079070575845398,-0.6907444351198573,True,-0.48283737753531747,qnei,0.0,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,3.165406839166457,10.251627121004338,2.3754062398245077,3.4172090403347792,0.5820935417574096,2.3754062398245077,moving_peaks
4,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,-1.237839174948896,-2.1526115501563314,True,-0.9147723752074355,qnei,0.0,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,4.195338956530813,14.446966077535151,2.3754062398245077,3.611741519383788,0.5820935417574096,2.3754062398245077,moving_peaks
5,0.31560348997827314,0.7053337045894538,0.2991810731982467,0.7407484828757487,0.5047849674529105,-0.1288945323514571,True,-0.6336794998043676,qnei,0.0,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,0.5820935417574096,2.4527148141290067,16.899680891664158,2.3754062398245077,3.3799361783328314,0.5047849674529105,2.4527148141290067,moving_peaks
6,0.7029176430067928,0.39106034407732504,0.3076508084324912,0.9258121649097749,0.7954333570939784,-0.023635735256362977,True,-0.8190690923503414,qnei,0.19957080000313,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,0.7954333570939784,2.162066424487939,19.061747316152097,2.162066424487939,3.1769578860253493,0.7954333570939784,2.162066424487939,moving_peaks
7,1.0,0.6281656858714061,0.13918145829648615,0.3618174913813929,0.15510553688279458,-0.7649845214916672,True,-0.9200900583744618,qnei,0.39943699998548254,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,0.7954333570939784,2.802394244699123,21.86414156085122,2.162066424487939,3.123448794407317,0.7954333570939784,2.162066424487939,moving_peaks
8,0.0,0.27144367895245813,0.4281849205843347,1.0,-1.217695208932827,-1.8737786758182096,True,-0.6560834668853825,qnei,0.4000555000384338,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,0.7954333570939784,4.175194990514744,26.039336551365963,2.162066424487939,3.2549170689207454,0.7954333570939784,2.162066424487939,moving_peaks
9,0.6049922257661633,0.49284465452821735,0.3648958533990461,0.43100511519817036,0.6719899055350541,-0.7658989527226745,True,-1.4378888582577285,qnei,0.32304230000590906,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,0.7954333570939784,2.2855098760468633,28.324846427412826,2.162066424487939,3.147205158601425,0.7954333570939784,2.162066424487939,moving_peaks
10,0.7208985465679457,0.6258015800232306,0.1744476569582698,0.8781989103774036,1.1654404716756597,0.5410294438977864,True,-0.6244110277778733,qnei,0.24490769999101758,False,0,9,f28dd7f5-b4d3-43d6-872e-950081810fc7,gaussian,0.25,0,exact,value,learned,0.0625,"x0,x1,x2,x3",2.9574997815819173,1.1654404716756597,1.7920593099062576,30.116905737319083,1.7920593099062576,3.0116905737319084,1.1654404716756597,1.7920593099062576,moving_peaks
