iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-11.339544880377971,31.93417520499429,-11.880966489013176,18.910343057901414,0.1301061399531898,0.1301061399531898,0.1301061399531898,0.0,False,False,0.0,ucb,0.0,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,0.1301061399531898,19.972341013900245,19.972341013900245,19.972341013900245,19.972341013900245,0.1301061399531898,19.972341013900245,ackley
2,24.241537790523218,-7.137866118647384,-4.070973563024257,-8.33952788713616,0.7880635586466374,0.7880635586466374,0.7880635586466374,0.0,False,False,0.0,ucb,0.0,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,0.7880635586466374,19.314383595206795,39.28672460910704,19.314383595206795,19.64336230455352,0.7880635586466374,19.314383595206795,ackley
3,-25.75868910156026,-1.378519995992182,-16.950745819730262,-15.915728990953163,0.10573524957595244,0.10573524957595244,0.10573524957595244,0.0,False,False,0.0,ucb,0.0,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,0.7880635586466374,19.99671190427748,59.283436513384515,19.314383595206795,19.761145504461506,0.7880635586466374,19.314383595206795,ackley
4,-20.661432691299787,-20.062892923007094,20.567010191279458,-5.047308245779984,-0.1606667771837387,-0.1606667771837387,-0.1606667771837387,0.0,False,False,0.0,ucb,0.0,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,0.7880635586466374,20.26311393103717,79.54655044442168,19.314383595206795,19.88663761110542,0.7880635586466374,19.314383595206795,ackley
5,-15.995993773950499,5.957409293298014,6.833589194486962,9.624487661416474,2.136355962148398,2.136355962148398,2.136355962148398,0.0,False,False,0.0,ucb,0.0,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,2.136355962148398,17.966091191705036,97.51264163612672,17.966091191705036,19.502528327225342,2.136355962148398,17.966091191705036,ackley
6,11.481967202821048,8.103603637922324,9.871748269163088,16.849195332759095,1.2229016957796577,1.2229016957796577,1.2229016957796577,0.0,False,False,0.0,ucb,0.2825143000809476,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,2.136355962148398,18.879545458073775,116.3921870942005,17.966091191705036,19.398697849033415,2.136355962148398,17.966091191705036,ackley
7,-32.768,12.002443748311535,11.640344946312505,10.60018964932257,-0.46961651655402664,-0.46961651655402664,-0.46961651655402664,0.0,False,False,0.0,ucb,0.3002208999823779,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,2.136355962148398,20.57206367040746,136.96425076460795,17.966091191705036,19.566321537801137,2.136355962148398,17.966091191705036,ackley
8,-11.125257877332738,4.648993154639279,15.745413488538238,17.306633478904562,0.5118341032087668,0.5118341032087668,0.5118341032087668,0.0,False,False,0.0,ucb,0.3315119999460876,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,2.136355962148398,19.590613050644667,156.55486381525262,17.966091191705036,19.569357976906577,2.136355962148398,17.966091191705036,ackley
9,2.0661724581340213,4.480899173334903,6.229258173632027,12.265316856600379,3.6437963779765057,3.6437963779765057,3.6437963779765057,0.0,False,False,0.0,ucb,0.3060437999665737,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,3.6437963779765057,16.458650775876926,173.01351459112954,16.458650775876926,19.22372384345884,3.6437963779765057,16.458650775876926,ackley
10,3.9445876691185204,2.2121500596757073,4.178483676006104,2.0943855928160264,10.047690786473584,10.047690786473584,10.047690786473584,0.0,False,False,0.0,ucb,0.4240939000155777,False,8,11314060-5817-4bd1-b9d2-5b80542a131d,none,0.4,20,exact,value,learned,1e-06,"x0,x1,x2,x3",20.102447153853433,10.047690786473584,10.054756367379849,183.06827095850937,10.054756367379849,18.306827095850938,10.047690786473584,10.054756367379849,ackley
