iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,-207.63326807332714,584.7322120055107,-217.54699381737993,346.25872298403476,443.87581403545937,-130.69823215296725,-0.18020793523944853,-0.18020793523944853,-0.18020793523944853,0.0,False,False,0.0,ucb,0.0,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.18020793523944853,2.934063750898419,2.934063750898419,2.934063750898419,2.934063750898419,-0.18020793523944853,2.934063750898419,griewank
2,-74.54175225264146,-152.70131629277637,-471.65568423267075,-25.24145500473969,-310.37742589838126,-291.4257017386443,1.0891377787356822,1.0891377787356822,1.0891377787356822,0.0,False,False,0.0,ucb,0.0,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,1.6647180369232886,4.598781787821707,1.6647180369232886,2.2993908939108536,1.0891377787356822,1.6647180369232886,griewank
3,-378.3221317987021,-367.3625413148271,376.5932041860252,-92.41897422692841,-292.8953938101287,109.0834221184939,0.7369340198337742,0.7369340198337742,0.7369340198337742,0.0,False,False,0.0,ucb,0.0,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.016921795825197,6.615703583646904,1.6647180369232886,2.2052345278823013,1.0891377787356822,1.6647180369232886,griewank
4,125.12675527014699,176.2296324722255,493.62765653822885,-419.7526656456379,-154.33544586912456,-258.45523498702494,0.6201583017330186,0.6201583017330186,0.6201583017330186,0.0,False,False,0.0,ucb,0.0,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.133697513925952,8.749401097572857,1.6647180369232886,2.1873502743932143,1.0891377787356822,1.6647180369232886,griewank
5,-579.8615372106591,-382.1352751647246,-126.39770244167659,-128.0271478964109,140.0735332884011,-57.28016540742442,0.693856662348287,0.693856662348287,0.693856662348287,0.0,False,False,0.0,ucb,0.0,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.0599991533106836,10.809400250883542,1.6647180369232886,2.161880050176708,1.0891377787356822,1.6647180369232886,griewank
6,600.0,-238.66960960939446,-600.0,-470.1514313786082,-600.0,-600.0,-3.7975992146584687,-3.7975992146584687,-3.7975992146584687,0.0,False,False,0.0,ucb,0.39222039992455393,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,6.55145503031744,17.360855281200983,1.6647180369232886,2.893475880200164,1.0891377787356822,1.6647180369232886,griewank
7,-245.68867171003055,-297.483247813528,572.4182810418826,-600.0,261.9420471616755,-600.0,-2.073380890299037,-2.073380890299037,-2.073380890299037,0.0,False,False,0.0,ucb,0.25143890001345426,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,4.827236705958008,22.18809198715899,1.6647180369232886,3.1697274267369986,1.0891377787356822,1.6647180369232886,griewank
8,443.55173227707724,-600.0,-600.0,107.28714329439954,-600.0,-95.36984984181557,-2.195286729376511,-2.195286729376511,-2.195286729376511,0.0,False,False,0.0,ucb,0.35833269997965544,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,4.949142545035482,27.137234532194473,1.6647180369232886,3.392154316524309,1.0891377787356822,1.6647180369232886,griewank
9,-281.98844194389704,303.23668846452614,-506.9402926812801,-481.40635488816645,-424.2937263829468,-91.86410200223915,-0.4886851295030743,-0.4886851295030743,-0.4886851295030743,0.0,False,False,0.0,ucb,0.4248723000055179,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,3.242540945162045,30.379775477356517,1.6647180369232886,3.3755306085951684,1.0891377787356822,1.6647180369232886,griewank
10,-3.318514058937048,91.62675255421588,600.0,94.55116028646985,-597.3926001731421,191.57437815091345,-0.19722365398440556,-0.19722365398440556,-0.19722365398440556,0.0,False,False,0.0,ucb,0.47196210001129657,False,8,d44fb306-e7ea-41da-9cb9-ee298f6d30be,slip,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.0891377787356822,2.951079469643376,33.33085494699989,1.6647180369232886,3.333085494699989,1.0891377787356822,1.6647180369232886,griewank
