iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,547.2020515547704,-350.78182790502376,394.13386232943685,-420.8614523015757,15.36553972387776,-436.8964751753921,-0.8615395490477546,-0.8615395490477546,-0.8615395490477546,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,-0.8615395490477546,3.6153953647067256,3.6153953647067256,3.6153953647067256,3.6153953647067256,-0.8615395490477546,3.6153953647067256,griewank
2,226.84377573735742,410.0972691747347,-89.38920311402808,548.3112041440395,390.3994876617579,-194.1416250341088,0.006360549547193837,0.006360549547193837,0.006360549547193837,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,2.747495266111777,6.3628906308185025,2.747495266111777,3.1814453154092512,0.006360549547193837,2.747495266111777,griewank
3,90.91265753341634,303.96223765017237,392.52472442975454,520.1261650218976,-426.00636607652723,294.696253252725,-0.28063547255835886,-0.28063547255835886,-0.28063547255835886,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,3.0344912882173296,9.397381919035832,2.747495266111777,3.1324606396786105,0.006360549547193837,2.747495266111777,griewank
4,-432.7783273586132,487.83450733551217,-328.66267959056705,423.88769988672755,-232.41856136145145,563.796441847586,-1.3880249615002915,-1.3880249615002915,-1.3880249615002915,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,0.006360549547193837,4.141880777159262,13.539262696195093,2.747495266111777,3.3848156740487734,0.006360549547193837,2.747495266111777,griewank
5,21.4010563402436,-213.0305294807264,-261.07977940238453,127.03799498361127,-199.482651936794,214.3785282097715,1.9146896549616432,1.9146896549616432,1.9146896549616432,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,0.8391661606973275,14.378428856892421,0.8391661606973275,2.8756857713784845,1.9146896549616432,0.8391661606973275,griewank
6,-414.68991544692716,-300.2693767244602,443.8730952673318,120.4413845231029,-285.62033283535953,-420.7021193028141,-0.04670269189259808,-0.04670269189259808,-0.04670269189259808,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,2.800558507551569,17.17898736444399,0.8391661606973275,2.8631645607406653,1.9146896549616432,0.8391661606973275,griewank
7,-435.8530206177726,-301.29487489020437,-140.6104001155113,178.8948679493227,405.0765120732739,331.2383364125718,0.4326977702376801,0.4326977702376801,0.4326977702376801,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,2.321158045421291,19.500145409865283,0.8391661606973275,2.7857350585521834,1.9146896549616432,0.8391661606973275,griewank
8,-192.58130971869758,-421.71751407321153,-51.57673596915845,-74.56277077343964,89.061107883624,-152.0769317756512,1.771908939838092,1.771908939838092,1.771908939838092,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,0.9819468758208787,20.48209228568616,0.8391661606973275,2.56026153571077,1.9146896549616432,0.8391661606973275,griewank
9,160.59006883451855,-462.42676922501875,-320.29143092227395,320.68922044647263,584.5491262681126,369.601295186833,-0.76383859822438,-0.76383859822438,-0.76383859822438,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,3.517694413883351,23.999786699569512,0.8391661606973275,2.6666429666188347,1.9146896549616432,0.8391661606973275,griewank
10,411.5587728299088,354.81921431430067,-51.79043209819622,286.4048100432068,94.14599111882524,-59.117319890923,1.2463215253728606,1.2463215253728606,1.2463215253728606,0.0,False,False,0.0,random,0.0,False,10,712f4b96-e1ee-4b8c-8ead-53ed9d08a37d,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",2.7538558156589708,1.9146896549616432,1.5075342902861102,25.50732098985562,0.8391661606973275,2.550732098985562,1.9146896549616432,0.8391661606973275,griewank
