arm,dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,file,procedure,family,k,m,regret_noisy,regret_clean,ref_noisy,ref_clean,gp_failed_noisy,gp_failed_clean,n_candidates_noisy,pick_changed_noisy,n_candidates_clean,pick_changed_clean,n_distinct_looked_noisy,max_looks_on_one_noisy,top_candidate_regret_noisy,best_candidate_regret_noisy,n_distinct_looked_clean,max_looks_on_one_clean,top_candidate_regret_clean,best_candidate_regret_clean,candidates_noisy,rho_noisy,winner_noisy,candidates_clean,rho_clean,winner_clean
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,standard,standard,0,0.0,5.099597308679548,0.1173177760084573,5.099597308679548,0.1173177760084573,False,False,,,,,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m1,shortlist,0,1.0,4.999793132603644,0.13851474653678775,5.099597308679548,0.1173177760084573,False,False,1.0,False,1.0,False,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m2,shortlist,0,2.0,4.999793132603644,0.12053415851521487,5.099597308679548,0.1173177760084573,False,False,2.0,False,2.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m3,shortlist,0,3.0,4.999793132603644,0.12053415851521487,5.099597308679548,0.1173177760084573,False,False,3.0,False,3.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,shortlist_m5,shortlist,0,5.0,4.999793132603644,0.12053415851521487,5.099597308679548,0.1173177760084573,False,False,5.0,False,5.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,ordinal_pm,ordinal,0,50.0,2.2245597514565536,0.11737601173706613,5.099597308679548,0.1173177760084573,False,False,50.0,True,50.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,ordinal_lcb1,ordinal,0,50.0,2.2245597514565536,0.11737601173706613,5.099597308679548,0.1173177760084573,False,False,50.0,True,50.0,True,,,,,,,,,,,,,,
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,lucb_k4_rho1,lucb,4,12.0,5.099597308679548,0.12053415851521487,5.099597308679548,0.1173177760084573,False,False,12.0,True,12.0,False,3.0,2.0,4.999793132603644,3.920706495258028,3.0,2.0,0.12053415851521487,0.11731777600845739,,,,,,
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,lucb_k4_rho0.5,lucb,4,12.0,4.999793132603644,0.12053415851521487,5.099597308679548,0.1173177760084573,False,False,12.0,False,12.0,False,3.0,2.0,4.999793132603644,3.920706495258028,3.0,2.0,0.12053415851521487,0.11731777600845739,,,,,,
output-boba-spike,yerkes_dodson,logei,16,spike,0.25,0,sp0.15-20,bo_sensor_error_yerkes_dodson_value_logei_seed16_jittered_exact_spike_jit0_std0.25_sp0.15-20.csv,tournament_k4_lcb_rho1_post,tournament,4,,4.999793132603644,0.13851474653678775,5.099597308679548,0.1173177760084573,False,False,4.0,False,4.0,True,,,4.999793132603644,4.999793132603644,,,0.12053415851521487,0.12053415851521487,lcb,1.0,post,lcb,1.0,post
