iteration,x0,x1,x2,x3,x4,x5,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.8702492039700847,0.28681720908755537,0.6031481500515619,0.7775340829201788,0.7160746296035653,0.9153801204905075,-0.6203051845937949,-0.6203051845937949,False,0.0,logei,0.0,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.6203051845937949,8.587469147885733,8.587469147885733,8.587469147885733,8.587469147885733,-0.6203051845937949,8.587469147885733,hartmann_6
2,0.8603936491828846,0.9182376290487624,0.026587734467597213,0.4372480001295087,0.48494432697728806,0.06515419737010752,-0.47852200150684815,-0.47852200150684815,False,0.0,logei,0.0,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.445685964798786,17.03315511268452,8.445685964798786,8.51657755634226,-0.47852200150684815,8.445685964798786,hartmann_6
3,0.005626050679392924,0.830621436971257,0.9833022442861755,0.7846098526726796,0.31560348997827314,0.7053337045894538,-0.5412982988132623,-0.5412982988132623,False,0.0,logei,0.0,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.5084622621052,25.541617374789716,8.445685964798786,8.513872458263238,-0.47852200150684815,8.445685964798786,hartmann_6
4,0.2991810731982467,0.7407484828757487,0.279747219748287,0.7825909153281315,0.9877407468945767,0.9862385492802385,-0.6665178495997667,-0.6665178495997667,False,0.0,logei,0.0,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.633681812891703,34.17529918768142,8.445685964798786,8.543824796920354,-0.47852200150684815,8.445685964798786,hartmann_6
5,0.8828625669966758,0.9128100517839179,0.7082069141031725,0.5544968772635087,0.9232382080702205,0.08973077985431255,-0.5212958261669214,-0.5212958261669214,False,0.0,logei,0.0,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,-0.47852200150684815,8.488459789458858,42.663758977140276,8.445685964798786,8.532751795428055,-0.47852200150684815,8.445685964798786,hartmann_6
6,0.4594157961032248,0.9089298726696371,0.5271878943017082,0.5372289522112039,0.06361024118496973,0.1687260698687804,5.4279785803472596,5.4279785803472596,False,0.0,logei,0.348414199979743,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.4279785803472596,2.5391853829446775,45.202944360084956,2.5391853829446775,7.533824060014159,5.4279785803472596,2.5391853829446775,hartmann_6
7,0.4277367730601886,0.9987226159435689,0.5433515889082868,0.4057369175182431,0.0,0.0,4.757520951196273,4.757520951196273,False,0.0,logei,0.4087530999968294,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.4279785803472596,3.209643012095664,48.41258737218062,2.5391853829446775,6.916083910311516,5.4279785803472596,2.5391853829446775,hartmann_6
8,0.5028665669228781,0.7850635371432872,0.7528355164013102,0.8939011504918857,0.0,0.1231822879594272,1.453088030278073,1.453088030278073,False,0.0,logei,0.41853769999579526,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.4279785803472596,6.514075933013864,54.92666330519448,2.5391853829446775,6.86583291314931,5.4279785803472596,2.5391853829446775,hartmann_6
9,0.42143914495825513,0.8687410992531367,0.4436148719766998,0.6447362614068581,0.012071929264155686,0.3814658027161595,0.8717777931460484,0.8717777931460484,False,0.0,logei,0.48942060000263155,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.4279785803472596,7.095386170145889,62.02204947534037,2.5391853829446775,6.891338830593374,5.4279785803472596,2.5391853829446775,hartmann_6
10,0.4977830192112277,0.8632022732519908,0.5447232613624297,0.4394672163518935,0.14869273486839923,0.10397509071111921,4.961181880269698,4.961181880269698,False,0.0,logei,0.47131780002382584,False,9,051eeb26-4edf-4118-b7be-dca941c07ade,gaussian,5.0,20,exact,value,learned,1e-06,"x0,x1,x2,x3,x4,x5",7.967163963291937,5.4279785803472596,3.0059820830222392,65.02803155836261,2.5391853829446775,6.502803155836261,5.4279785803472596,2.5391853829446775,hartmann_6
