arm,dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,file,procedure,family,k,m,regret_noisy,regret_clean,ref_noisy,ref_clean,gp_failed_noisy,gp_failed_clean,n_candidates_noisy,pick_changed_noisy,n_candidates_clean,pick_changed_clean,n_distinct_looked_noisy,max_looks_on_one_noisy,top_candidate_regret_noisy,best_candidate_regret_noisy,n_distinct_looked_clean,max_looks_on_one_clean,top_candidate_regret_clean,best_candidate_regret_clean,candidates_noisy,rho_noisy,winner_noisy,candidates_clean,rho_clean,winner_clean
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k8_rho1,lucb,8,24.0,2.069328012352001,1.417791078063051,1.9998273288328696,1.417791078063051,False,False,24.0,True,24.0,True,5.0,3.0,1.9366319105561915,1.9366319105561915,5.0,4.0,1.512196774993197,1.417791078063051,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k8_rho0.5,lucb,8,24.0,1.9366319105561915,1.417791078063051,1.9998273288328696,1.417791078063051,False,False,24.0,False,24.0,True,5.0,3.0,1.9366319105561915,1.9366319105561915,5.0,4.0,1.512196774993197,1.417791078063051,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_post,tournament,8,,2.069328012352001,1.512196774993197,1.9998273288328696,1.417791078063051,False,False,8.0,True,8.0,False,,,1.9366319105561915,1.9366319105561915,,,1.512196774993197,1.417791078063051,lcb,1.0,post,lcb,1.0,post
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_look,tournament,8,,1.9366319105561915,1.417791078063051,1.9998273288328696,1.417791078063051,False,False,8.0,False,8.0,True,,,1.9366319105561915,1.9366319105561915,,,1.512196774993197,1.417791078063051,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_post,tournament,8,,2.069328012352001,1.512196774993197,1.9998273288328696,1.417791078063051,False,False,8.0,True,8.0,False,,,1.9366319105561915,1.9366319105561915,,,1.512196774993197,1.417791078063051,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_look,tournament,8,,1.9366319105561915,1.417791078063051,1.9998273288328696,1.417791078063051,False,False,8.0,False,8.0,True,,,1.9366319105561915,1.9366319105561915,,,1.512196774993197,1.417791078063051,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho1_post,tournament,8,,2.069328012352001,1.512196774993197,1.9998273288328696,1.417791078063051,False,False,8.0,True,8.0,True,,,1.9998273288328698,1.9366319105561915,,,1.417791078063051,1.417791078063051,obs,1.0,post,obs,1.0,post
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho1_look,tournament,8,,2.026353445445486,1.417791078063051,1.9998273288328696,1.417791078063051,False,False,8.0,True,8.0,False,,,1.9998273288328698,1.9366319105561915,,,1.417791078063051,1.417791078063051,obs,1.0,look,obs,1.0,look
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_post,tournament,8,,2.069328012352001,1.512196774993197,1.9998273288328696,1.417791078063051,False,False,8.0,True,8.0,True,,,1.9998273288328698,1.9366319105561915,,,1.417791078063051,1.417791078063051,obs,0.5,post,obs,0.5,post
output-boba-ceiling,rastrigin,logei,13,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_look,tournament,8,,2.026353445445486,1.417791078063051,1.9998273288328696,1.417791078063051,False,False,8.0,True,8.0,False,,,1.9998273288328698,1.9366319105561915,,,1.417791078063051,1.417791078063051,obs,0.5,look,obs,0.5,look
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,standard,standard,0,0.0,3.5489537325240126,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,,,,,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m1,shortlist,0,1.0,3.4733730554998,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,1.0,False,1.0,False,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m2,shortlist,0,2.0,1.88573355381651,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,2.0,True,2.0,False,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m3,shortlist,0,3.0,1.7623864382315277,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,3.0,True,3.0,False,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,shortlist_m5,shortlist,0,5.0,1.7623864382315277,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,5.0,True,5.0,False,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,ordinal_pm,ordinal,0,50.0,1.88573355381651,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,50.0,True,50.0,False,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,ordinal_lcb1,ordinal,0,50.0,3.4733730554998,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,50.0,False,50.0,False,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k4_rho1,lucb,4,12.0,2.1090707834566427,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,12.0,True,12.0,True,3.0,2.0,3.4733730554998,1.6342153858725168,3.0,2.0,1.566222882151855,1.417791078063051,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k4_rho0.5,lucb,4,12.0,1.8447790443550833,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,12.0,True,12.0,True,3.0,2.0,3.4733730554998,1.6342153858725168,3.0,2.0,1.566222882151855,1.417791078063051,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_lcb_rho1_post,tournament,4,,1.88573355381651,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,4.0,True,4.0,True,,,3.4733730554998,1.8447790443550833,,,1.566222882151855,1.417791078063051,lcb,1.0,post,lcb,1.0,post
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_lcb_rho1_look,tournament,4,,1.88573355381651,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,4.0,True,4.0,True,,,3.4733730554998,1.8447790443550833,,,1.566222882151855,1.417791078063051,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_lcb_rho0.5_post,tournament,4,,1.8447790443550833,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,4.0,True,4.0,True,,,3.4733730554998,1.8447790443550833,,,1.566222882151855,1.417791078063051,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_lcb_rho0.5_look,tournament,4,,1.88573355381651,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,4.0,True,4.0,True,,,3.4733730554998,1.8447790443550833,,,1.566222882151855,1.417791078063051,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_obs_rho1_post,tournament,4,,1.696840546170691,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,4.0,True,4.0,False,,,3.5489537325240126,1.696840546170691,,,1.417791078063051,1.417791078063051,obs,1.0,post,obs,1.0,post
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_obs_rho1_look,tournament,4,,2.598650866083859,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,4.0,True,4.0,False,,,3.5489537325240126,1.696840546170691,,,1.417791078063051,1.417791078063051,obs,1.0,look,obs,1.0,look
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_obs_rho0.5_post,tournament,4,,1.696840546170691,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,4.0,True,4.0,False,,,3.5489537325240126,1.696840546170691,,,1.417791078063051,1.417791078063051,obs,0.5,post,obs,0.5,post
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k4_obs_rho0.5_look,tournament,4,,1.696840546170691,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,4.0,True,4.0,False,,,3.5489537325240126,1.696840546170691,,,1.417791078063051,1.417791078063051,obs,0.5,look,obs,0.5,look
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k8_rho1,lucb,8,24.0,1.6342153858725168,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,24.0,True,24.0,True,5.0,2.0,3.4733730554998,1.6342153858725168,5.0,4.0,1.512196774993197,1.417791078063051,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,lucb_k8_rho0.5,lucb,8,24.0,1.6342153858725168,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,24.0,True,24.0,True,5.0,3.0,3.4733730554998,1.6342153858725168,5.0,4.0,1.512196774993197,1.417791078063051,,,,,,
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_post,tournament,8,,1.6342153858725168,1.512196774993197,3.5489537325240126,1.417791078063051,False,False,8.0,True,8.0,False,,,3.4733730554998,1.6342153858725168,,,1.512196774993197,1.417791078063051,lcb,1.0,post,lcb,1.0,post
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_look,tournament,8,,1.6342153858725168,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,8.0,True,8.0,True,,,3.4733730554998,1.6342153858725168,,,1.512196774993197,1.417791078063051,lcb,1.0,look,lcb,1.0,look
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_post,tournament,8,,1.6342153858725168,1.512196774993197,3.5489537325240126,1.417791078063051,False,False,8.0,True,8.0,False,,,3.4733730554998,1.6342153858725168,,,1.512196774993197,1.417791078063051,lcb,0.5,post,lcb,0.5,post
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_lcb_rho0.5_look,tournament,8,,1.6342153858725168,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,8.0,True,8.0,True,,,3.4733730554998,1.6342153858725168,,,1.512196774993197,1.417791078063051,lcb,0.5,look,lcb,0.5,look
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho1_post,tournament,8,,1.6342153858725168,1.512196774993197,3.5489537325240126,1.417791078063051,False,False,8.0,True,8.0,True,,,3.5489537325240126,1.6342153858725168,,,1.417791078063051,1.417791078063051,obs,1.0,post,obs,1.0,post
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho1_look,tournament,8,,1.6342153858725168,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,8.0,True,8.0,False,,,3.5489537325240126,1.6342153858725168,,,1.417791078063051,1.417791078063051,obs,1.0,look,obs,1.0,look
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_post,tournament,8,,1.6342153858725168,1.512196774993197,3.5489537325240126,1.417791078063051,False,False,8.0,True,8.0,True,,,3.5489537325240126,1.6342153858725168,,,1.417791078063051,1.417791078063051,obs,0.5,post,obs,0.5,post
output-boba-ceiling,rastrigin,logei,13,gaussian,1.0,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed13_jittered_exact_gaussian_jit0_std1.0_ceil0.9-fixed.csv,tournament_k8_obs_rho0.5_look,tournament,8,,1.6342153858725168,1.417791078063051,3.5489537325240126,1.417791078063051,False,False,8.0,True,8.0,False,,,3.5489537325240126,1.6342153858725168,,,1.417791078063051,1.417791078063051,obs,0.5,look,obs,0.5,look
