iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.4039152044902676,1.5685276647418804,1.889662821455866,0.09012917794007706,0.46472350058283796,0.8872794804849488,9.894517614379675,True,9.007238133894726,logei,0.0,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.160441686204029,7.160441686204029,7.160441686204029,7.160441686204029,0.8872794804849488,7.160441686204029,michalewicz
2,2.9160609307133636,0.22123276470758535,0.4076968860601681,2.9792617020516117,1.9537049265171427,-0.9325116878672203,3.701535029608665,True,4.6340467174758855,logei,0.0,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,8.9802328545562,16.14067454076023,7.160441686204029,8.070337270380115,0.8872794804849488,7.160441686204029,michalewicz
3,1.1592260867346609,1.606579135616254,2.0823825501105446,0.8649081530636696,0.43343948414876815,0.8650715343080728,2.1545600864817387,True,1.2894885521736659,logei,0.0,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.8872794804849488,7.1826496323809055,23.323324173141135,7.160441686204029,7.774441391047045,0.8872794804849488,7.160441686204029,michalewicz
4,2.4756994008316204,2.1059998862725258,1.6096965118680393,2.5658531871613883,1.7249708309499152,1.1832821562984503,2.7512927179597133,True,1.568010561661263,logei,0.0,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,6.864439010390528,30.187763183531665,6.864439010390528,7.546940795882916,0.8872794804849488,7.160441686204029,michalewicz
5,3.081631083022443,0.6424854213040749,1.73959524004701,1.519351794949105,1.1098456893559028,-0.6877722785634273,-13.466848841672256,True,-12.779076563108829,logei,0.0,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,8.735493445252406,38.923256628784074,6.864439010390528,7.784651325756815,0.8872794804849488,7.160441686204029,michalewicz
6,0.0,3.0545294854118383,2.606782963821252,0.055620253529170015,0.0,-1.053938231855928,-5.903420143736249,True,-4.849481911880321,logei,0.4236506000161171,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.1832821562984503,9.101659398544907,48.024916027328985,6.864439010390528,8.004152671221497,0.8872794804849488,7.160441686204029,michalewicz
7,0.0,1.40623072971552,1.2854152303574613,0.0,0.2725455870275367,1.5206969258112373,-3.4811274743794582,True,-5.001824400190696,logei,0.2789547999855131,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.5206969258112373,6.527024240877741,54.55194026820673,6.527024240877741,7.793134324029532,0.8872794804849488,7.160441686204029,michalewicz
8,0.0,1.5430847362392552,1.9768427335349463,0.0,1.0613488447721822,1.8603786607547423,4.429564957929237,True,2.569186297174495,logei,0.38450559999910183,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8603786607547423,6.187342505934236,60.73928277414096,6.187342505934236,7.59241034676762,0.8872794804849488,7.160441686204029,michalewicz
9,0.36832885763619483,1.8181051298640358,1.87747756729818,0.0,0.0,-0.9595631456969815,-8.666122644766029,True,-7.706559499069047,logei,0.40670009999303147,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8603786607547423,9.00728431238596,69.74656708652692,6.187342505934236,7.7496185651696585,0.8872794804849488,7.160441686204029,michalewicz
10,1.200596258583875,1.1552281060399576,2.4207734016456652,0.45107983928774886,2.2688581063128193,-0.5867958240063597,3.7599646951452153,True,4.346760519151575,logei,0.0,False,11,46d296e6-aa1b-455b-88e7-96ce62fec689,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.8603786607547423,8.634516990695339,78.38108407722225,6.187342505934236,7.838108407722226,0.8872794804849488,7.160441686204029,michalewicz
