iteration,x0,x1,x2,x3,x4,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,2.7339685059847834,0.9010628369925916,1.8948457972282609,2.4426953628177106,2.2496147957845927,0.595848047753563,-5.349194711202794,True,-5.945042758956357,logei,0.0,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.451873118935415,7.451873118935415,7.451873118935415,7.451873118935415,0.595848047753563,7.451873118935415,michalewicz
2,2.8757514617751183,2.703006367468264,2.8847285896693013,0.08352783127899953,1.3736551050036934,0.19303114101745533,2.9154913383190237,True,2.7224601973015683,logei,0.0,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,7.854690025671523,15.306563144606939,7.451873118935415,7.653281572303469,0.19303114101745533,7.854690025671523,michalewicz
3,1.5234975350318947,0.20468794780846922,0.017674759483104676,2.6094742043030985,3.089135106907805,-1.0527126446734347,5.642237236320103,True,6.694949880993537,logei,0.0,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,0.595848047753563,9.100433811362413,24.40699695596935,7.451873118935415,8.135665651989784,-1.0527126446734347,9.100433811362413,michalewicz
4,2.46492454909066,0.9914976055630428,2.215871184667501,0.939905061652722,2.327129991960237,1.006504808815746,-2.0236958583214575,True,-3.0302006671372035,logei,0.0,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.041216357873232,31.448213313842583,7.041216357873232,7.862053328460646,-1.0527126446734347,9.100433811362413,michalewicz
5,0.8788518104233879,2.4585818703609696,3.1030790740952976,3.0983597811058523,2.7735945546061833,-1.0537215195984087,-0.9716117412840706,True,0.08210977831433808,logei,0.0,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101442686287387,40.54965600012997,7.041216357873232,8.109931200025994,-1.0527126446734347,9.100433811362413,michalewicz
6,0.15897443784154297,0.0,0.0,2.698711546238484,3.141592653589793,-1.0539382319151993,0.20331047846852202,True,1.2572487103837213,logei,0.3077349000086542,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.101659398604177,49.65131539873415,7.041216357873232,8.275219233122359,-1.0527126446734347,9.100433811362413,michalewicz
7,1.750549410629194,0.0,0.0,1.4675204903701589,3.141592653589793,-1.0101702131167858,-3.140333107312671,True,-2.130162894195885,logei,0.38810470001772046,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.057891379805763,58.70920677853991,7.041216357873232,8.387029539791415,-1.0527126446734347,9.100433811362413,michalewicz
8,1.7155440653668395,0.04552706115422406,0.0,2.8611377918919625,3.141592653589793,-1.0118083584012891,4.219736034403711,True,5.2315443928050005,logei,0.22605170001043007,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.059529525090268,67.76873630363018,7.041216357873232,8.471092037953772,-1.0527126446734347,9.100433811362413,michalewicz
9,1.472792625469106,1.0276565838330953,0.0,2.617379414862262,3.1033351739096235,-1.0534218171151915,-10.083186444489563,True,-9.029764627374371,logei,0.34594580001430586,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,9.10114298380417,76.86987928743434,7.041216357873232,8.541097698603815,-1.0527126446734347,9.100433811362413,michalewicz
10,2.956487324899411,1.9644519836441572,2.9097441324819844,0.6896226777370436,1.8335501862155559,-0.7700028400647754,0.7262769337177641,True,1.4962797737825395,logei,0.0,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,8.817724006753753,85.6876032941881,7.041216357873232,8.56876032941881,-1.0527126446734347,9.100433811362413,michalewicz
11,2.3315788669992608,0.2665769701139452,0.006914151344671983,2.9012872249683794,2.9811381632438647,0.555979599797255,6.301189588125338,True,5.7452099883280825,logei,0.36966969998320565,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.491741566891723,93.17934486107981,7.041216357873232,8.470849532825438,0.555979599797255,7.491741566891723,michalewicz
12,2.267803240685424,0.22151585528197115,1.4964047497623283,2.977371202050252,3.141592653589793,0.5689939253235525,4.3433500866684485,True,3.7743561613448957,logei,0.40720809999038465,False,9,44704131-04db-453c-aa33-5115bab65e27,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3,x4",8.047721166688978,1.006504808815746,7.4787272413654255,100.65807210244523,7.041216357873232,8.38817267520377,0.555979599797255,7.491741566891723,michalewicz
