iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,-1.1592260150856664,-1.1592260150856664,-1.1592260150856664,0.0,False,False,0.0,ucb,0.0,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,-1.1592260150856664,2.8768007148768477,2.8768007148768477,2.8768007148768477,2.8768007148768477,-1.1592260150856664,2.8768007148768477,power_law_practice
2,0.5128046164365648,0.13591960402050662,0.6890364797811311,0.841747724312279,0.6566600450945725,0.6566600450945725,0.6566600450945725,0.0,False,False,0.0,ucb,0.0,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,0.6566600450945725,1.060914654696609,3.937715369573457,1.060914654696609,1.9688576847867285,0.6566600450945725,1.060914654696609,power_law_practice
3,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,0.017114334625829033,0.017114334625829033,0.017114334625829033,0.0,False,False,0.0,ucb,0.0,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,0.6566600450945725,1.7004603651653525,5.63817573473881,1.060914654696609,1.8793919115796032,0.6566600450945725,1.060914654696609,power_law_practice
4,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,1.1461725881202751,1.1461725881202751,1.1461725881202751,0.0,False,False,0.0,ucb,0.0,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.1461725881202751,0.5714021116709065,6.209577846409716,0.5714021116709065,1.552394461602429,1.1461725881202751,0.5714021116709065,power_law_practice
5,0.1449946949362273,0.7455802110439375,0.13935139386782236,0.9065287561129268,0.6258885157200674,0.6258885157200674,0.6258885157200674,0.0,False,False,0.0,ucb,0.0,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.1461725881202751,1.091686184071114,7.30126403048083,0.5714021116709065,1.460252806096166,1.1461725881202751,0.5714021116709065,power_law_practice
6,1.0,1.0,0.1416914110967403,1.0,1.2018351268510379,1.2018351268510379,1.2018351268510379,0.0,False,False,0.0,ucb,0.36203309998381883,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.2018351268510379,0.5157395729401437,7.817003603420973,0.5157395729401437,1.3028339339034956,1.2018351268510379,0.5157395729401437,power_law_practice
7,1.0,1.0,1.0,0.7806469485548558,1.4625903305084234,1.4625903305084234,1.4625903305084234,0.0,False,False,0.0,ucb,0.4119761000620201,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.4625903305084234,0.25498436928275825,8.071987972703731,0.25498436928275825,1.1531411389576758,1.4625903305084234,0.25498436928275825,power_law_practice
8,1.0,1.0,1.0,1.0,1.7175746997911816,1.7175746997911816,1.7175746997911816,0.0,False,False,0.0,ucb,0.360500100068748,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.0,8.071987972703731,0.0,1.0089984965879664,1.7175746997911816,0.0,power_law_practice
9,1.0,1.0,1.0,1.0,1.7175746997911816,1.7175746997911816,1.7175746997911816,0.0,False,False,0.0,ucb,0.3906032999511808,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.0,8.071987972703731,0.0,0.8968875525226367,1.7175746997911816,0.0,power_law_practice
10,1.0,0.6103084000110667,1.0,1.0,1.4846627847899334,1.4846627847899334,1.4846627847899334,0.0,False,False,0.0,ucb,0.49345259997062385,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.2329119150012482,8.304899887704979,0.0,0.8304899887704978,1.7175746997911816,0.0,power_law_practice
11,1.0,1.0,1.0,1.0,1.7175746997911816,1.7175746997911816,1.7175746997911816,0.0,False,False,0.0,ucb,0.32152699993457645,False,10,75aa5a42-ea18-47ff-a75b-52a5f9a91f22,misclick,0.05,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.7175746997911816,1.7175746997911816,0.0,8.304899887704979,0.0,0.7549908988822708,1.7175746997911816,0.0,power_law_practice
