iteration,x0,x1,x2,x3,objective_true,objective_observed,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.14928212308202027,-1.6806185785061696,6.503052114105049,True,8.18367069261122,logei,0.0,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,-1.6806185785061696,5.216031122293028,5.216031122293028,5.216031122293028,5.216031122293028,-1.6806185785061696,5.216031122293028,yerkes_dodson
2,0.5128046164365648,0.13591960402050662,0.6890364797811311,0.841747724312279,0.10312950119280213,3.106040364310135,True,3.002910863117333,logei,0.0,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,3.4322830425940567,8.648314164887084,3.4322830425940567,4.324157082443542,-1.6806185785061696,5.216031122293028,yerkes_dodson
3,0.4255089974049766,0.9569260034533662,0.8253329063847983,0.338215312471576,0.06387010951413295,2.8418782412567167,True,2.7780081317425838,logei,0.0,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,3.4715424342727257,12.11985659915981,3.4322830425940567,4.039952199719937,-1.6806185785061696,5.216031122293028,yerkes_dodson
4,0.5757605479445136,0.7533018647084769,0.8271039370247955,0.9334384708515814,-0.38787478938887227,-2.5915561769206534,True,-2.2036813875317813,logei,0.0,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,3.9232873331757308,16.04314393233554,3.4322830425940567,4.010785983083885,-1.6806185785061696,5.216031122293028,yerkes_dodson
5,0.1449946949362273,0.7455802110439375,0.13935139386782236,0.9065287561129268,-1.5560653927689365,-5.6279612221024635,True,-4.071895829333527,logei,0.0,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,5.091477936555795,21.134621868891333,3.4322830425940567,4.2269243737782665,-1.6806185785061696,5.216031122293028,yerkes_dodson
6,0.6361738117993556,0.0,1.0,0.2704815877842757,-0.739710045225236,-4.730956087416639,True,-3.991246042191403,logei,0.34199839999200776,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,4.275122589012095,25.40974445790343,3.4322830425940567,4.234957409650572,-1.6806185785061696,5.216031122293028,yerkes_dodson
7,1.0,0.33389773879751217,0.7241513911917876,0.0761045152584093,-0.8654084480965746,5.766113880665372,True,6.631522328761946,logei,0.36457700000028126,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,4.400820991883434,29.810565449786864,3.4322830425940567,4.2586522071124095,-1.6806185785061696,5.216031122293028,yerkes_dodson
8,1.0,0.17038306921351498,0.6188186852877671,0.2796626925597891,-0.47949029845152263,0.33710680385006836,True,0.816597102301591,logei,0.4439526999776717,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,4.0149028422383815,33.82546829202525,3.4322830425940567,4.228183536503156,-1.6806185785061696,5.216031122293028,yerkes_dodson
9,0.9780552356329527,0.18679556581106907,1.0,0.08572624331731,-1.9217649922427766,5.799295556458407,True,7.721060548701184,logei,0.32324600001447834,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,5.4571775360296355,39.28264582805488,3.4322830425940567,4.364738425339431,-1.6806185785061696,5.216031122293028,yerkes_dodson
10,0.6314747464801743,0.20006630977294326,0.7447433491108814,0.7459825842081661,-0.22842916705456082,-4.798444686729333,True,-4.570015519674772,logei,0.0,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.10312950119280213,3.7638417108414193,43.0464875388963,3.4322830425940567,4.30464875388963,-1.6806185785061696,5.216031122293028,yerkes_dodson
11,0.9319429565065815,0.4064571113949614,0.5790423526727309,0.08272943950548592,0.32231009796851984,-4.860132170989218,True,-5.182442268957738,logei,0.37003180000465363,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.32231009796851984,3.213102445818339,46.25958998471464,3.213102445818339,4.205417271337694,-1.6806185785061696,5.216031122293028,yerkes_dodson
12,1.0,0.3403969499323222,0.8567286387653106,0.0024421927752240084,-1.228603004198074,2.3591225000621128,True,3.5877255042601868,logei,0.28416999999899417,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.32231009796851984,4.764015547984933,51.02360553269957,3.213102445818339,4.251967127724964,-1.6806185785061696,5.216031122293028,yerkes_dodson
13,0.990489319705632,0.2563797504696612,0.7774731083181096,0.12752505670477848,-1.421312353570832,-5.496564629406464,True,-4.075252275835632,logei,0.5042026999872178,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.32231009796851984,4.956724897357691,55.98033043005726,3.213102445818339,4.3061792638505585,-1.6806185785061696,5.216031122293028,yerkes_dodson
14,0.9114698359790332,0.09587989366072001,0.837712426706344,0.2491387255278693,-1.5949695606190173,2.323411426464743,True,3.9183809870837605,logei,0.4849775999900885,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.32231009796851984,5.130382104405876,61.11071253446313,3.213102445818339,4.365050895318795,-1.6806185785061696,5.216031122293028,yerkes_dodson
15,0.31921205595311486,0.38193528030181423,0.07015973545341325,0.4574403481857662,0.979154073607433,2.839276644601259,True,1.860122570993826,logei,0.0,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.979154073607433,2.5562584701794258,63.66697100464256,2.5562584701794258,4.244464733642838,-1.6806185785061696,5.216031122293028,yerkes_dodson
16,1.0,0.3618067269403297,0.7055020185682583,0.04748939670251658,-0.6269497251308244,2.6500214056974,True,3.2769711308282243,logei,0.4832849999947939,False,10,2e33a8ff-d0ff-4353-868d-1851bd3883a7,gaussian,5.0,0,exact,value,learned,25.0,"x0,x1,x2,x3",3.5354125437868587,0.979154073607433,4.162362268917683,67.82933327356025,2.5562584701794258,4.239333329597516,-1.6806185785061696,5.216031122293028,yerkes_dodson
