iteration,x0,x1,x2,x3,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.3269722766055607,0.9872768433379255,0.31871083848551673,0.7885489358200289,-0.6274118364897088,-0.6274118364897088,-0.6274118364897088,0.0,False,False,0.0,logei,0.0,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,-0.6274118364897088,1.9177870142887328,1.9177870142887328,1.9177870142887328,1.9177870142887328,-0.6274118364897088,1.9177870142887328,steering_law
2,0.8698965116962161,0.391084806539194,0.4378818731227988,0.37274890308935305,0.4684463649798491,0.4684463649798491,0.4684463649798491,0.0,False,False,0.0,logei,0.0,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.4684463649798491,0.8219288128191748,2.739715827107908,0.8219288128191748,1.369857913553954,0.4684463649798491,0.8219288128191748,steering_law
3,0.10695359647277436,0.47896545416271696,0.24135214508468228,0.25714524855112975,-1.4712547357050703,-1.4712547357050703,-1.4712547357050703,0.0,False,False,0.0,logei,0.0,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.4684463649798491,2.7616299135040943,5.5013457406120025,0.8219288128191748,1.833781913537334,0.4684463649798491,0.8219288128191748,steering_law
4,0.1847315568344149,0.1938645489043107,0.813827670155021,0.42298418814422634,0.7237365503852935,0.7237365503852935,0.7237365503852935,0.0,False,False,0.0,logei,0.0,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.7237365503852935,0.5666386274137305,6.0679843680257335,0.5666386274137305,1.5169960920064334,0.7237365503852935,0.5666386274137305,steering_law
5,0.25592050515822606,0.5909028517654116,0.6042722960584558,0.6468580270601879,0.13761389946634386,0.13761389946634386,0.13761389946634386,0.0,False,False,0.0,logei,0.0,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.7237365503852935,1.1527612783326802,7.220745646358414,0.5666386274137305,1.4441491292716828,0.7237365503852935,0.5666386274137305,steering_law
6,0.5394608804514369,0.20969783162087896,0.9127399389096575,0.5325556713198878,0.8411231872436636,0.8411231872436636,0.8411231872436636,0.0,False,False,0.0,logei,0.2831757999956608,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,0.8411231872436636,0.44925199055536036,7.669997636913775,0.44925199055536036,1.278332939485629,0.8411231872436636,0.44925199055536036,steering_law
7,0.10358809115008544,0.0,1.0,1.0,1.2861087260015969,1.2861087260015969,1.2861087260015969,0.0,False,False,0.0,logei,0.259454199927859,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2861087260015969,0.004266451797427129,7.674264088711202,0.004266451797427129,1.0963234412444574,1.2861087260015969,0.004266451797427129,steering_law
8,0.0,1.0,1.0,1.0,0.0060446586680576375,0.0060446586680576375,0.0060446586680576375,0.0,False,False,0.0,logei,0.2647415999090299,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.2861087260015969,1.2843305191309664,8.95859460784217,0.004266451797427129,1.1198243259802712,1.2861087260015969,0.004266451797427129,steering_law
9,0.33192740144122973,0.0,0.8568613994803818,1.0,1.289629774681773,1.289629774681773,1.289629774681773,0.0,False,False,0.0,logei,0.3088598999893293,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.289629774681773,0.000745403117250909,8.95934001095942,0.000745403117250909,0.9954822234399354,1.289629774681773,0.000745403117250909,steering_law
10,1.0,0.0,0.6939760982843415,1.0,1.2657094852034516,1.2657094852034516,1.2657094852034516,0.0,False,False,0.0,logei,0.2713334000436589,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.289629774681773,0.024665692595572386,8.984005703554992,0.000745403117250909,0.8984005703554991,1.289629774681773,0.000745403117250909,steering_law
11,1.0,0.5154193117107069,0.6824519125792597,1.0,0.6012060908292847,0.6012060908292847,0.6012060908292847,0.0,False,False,0.0,logei,0.3064042000332847,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.289629774681773,0.6891690869697393,9.673174790524731,0.000745403117250909,0.8793795264113392,1.289629774681773,0.000745403117250909,steering_law
12,1.0,0.0,0.5002095656563653,1.0,1.281708599727068,1.281708599727068,1.281708599727068,0.0,False,False,0.0,logei,0.35510980000253767,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.289629774681773,0.008666578071955922,9.681841368596688,0.000745403117250909,0.806820114049724,1.289629774681773,0.000745403117250909,steering_law
13,0.7172362221537427,0.0,0.6696986593257365,1.0,1.2876504947130296,1.2876504947130296,1.2876504947130296,0.0,False,False,0.0,logei,0.36971979995723814,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.289629774681773,0.002724683085994384,9.684566051682681,0.000745403117250909,0.7449666193602063,1.289629774681773,0.000745403117250909,steering_law
14,1.0,0.0,0.6136740925682619,0.7019586948389548,1.199816718132634,1.199816718132634,1.199816718132634,0.0,False,False,0.0,logei,0.373577699996531,False,8,9a18efdc-688e-456d-b8cb-1d26c8874372,slip,0.01,20,exact,value,learned,1e-06,"x0,x1,x2,x3",1.290375177799024,1.289629774681773,0.09055845966638998,9.775124511349071,0.000745403117250909,0.6982231793820766,1.289629774681773,0.000745403117250909,steering_law
