iteration,x0,x1,x2,objective_true,objective_observed,objective_true_deployed,input_error_l2,input_error_applied,error_applied,error_magnitude,acquisition,fit_time_sec,acq_opt_failed,seed,run_id,error_model,jitter_std,jitter_iteration,oracle_model,objective,observation_noise,known_noise_var,param_columns,y_opt,best_true_so_far,regret_inst_true,regret_cum_true,simple_regret_true,regret_avg_true,inference_value_true,inference_simple_regret_true,dataset
1,0.9560017096289753,0.20768181007914688,0.8284448852745308,0.3071663307112894,0.3071663307112894,0.3071663307112894,0.0,False,False,0.0,logei,0.0,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,2.747734611444438,2.747734611444438,2.747734611444438,2.747734611444438,0.3071663307112894,2.747734611444438,hartmann_3
2,0.14928212308202027,0.5128046164365648,0.13591960402050662,-0.8703311095386822,-0.8703311095386822,-0.8703311095386822,0.0,False,False,0.0,logei,0.0,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.92523205169441,6.672966663138848,2.747734611444438,3.336483331569424,0.3071663307112894,2.747734611444438,hartmann_3
3,0.6890364797811311,0.841747724312279,0.4255089974049766,-0.2909134329371896,-0.2909134329371896,-0.2909134329371896,0.0,False,False,0.0,logei,0.0,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.345814375092917,10.018781038231765,2.747734611444438,3.3395936794105885,0.3071663307112894,2.747734611444438,hartmann_3
4,0.9569260034533662,0.8253329063847983,0.338215312471576,-0.8973733195280779,-0.8973733195280779,-0.8973733195280779,0.0,False,False,0.0,logei,0.0,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,0.3071663307112894,3.9522742616838054,13.97105529991557,2.747734611444438,3.4927638249788924,0.3071663307112894,2.747734611444438,hartmann_3
5,0.5757605479445136,0.7533018647084769,0.8271039370247955,1.6562044985234257,1.6562044985234257,1.6562044985234257,0.0,False,False,0.0,logei,0.0,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,1.398696443632302,15.369751743547871,1.398696443632302,3.073950348709574,1.6562044985234257,1.398696443632302,hartmann_3
6,0.2571609543539482,0.9165291033959206,0.9032155134126714,0.16045595426812637,0.16045595426812637,0.16045595426812637,0.0,False,False,0.0,logei,0.6697249000135344,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6562044985234257,2.894444987887601,18.264196731435472,1.398696443632302,3.044032788572579,1.6562044985234257,1.398696443632302,hartmann_3
7,0.7099996735180907,0.7484747352777512,0.849586105983025,1.6842752970368904,1.6842752970368904,1.6842752970368904,0.0,False,False,0.0,logei,0.7557177999988198,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,1.6842752970368904,1.3706256451188372,19.63482237655431,1.3706256451188372,2.8049746252220444,1.6842752970368904,1.3706256451188372,hartmann_3
8,0.5741491174889278,0.6597396347002913,0.8548824679342134,2.5377715704116617,2.5377715704116617,2.5377715704116617,0.0,False,False,0.0,logei,0.8616914000012912,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.5377715704116617,0.5171293717440659,20.151951748298377,0.5171293717440659,2.518993968537297,2.5377715704116617,0.5171293717440659,hartmann_3
9,0.3777573541516401,0.5809775795732101,0.8972952783888698,2.793819634784303,2.793819634784303,2.793819634784303,0.0,False,False,0.0,logei,0.7089555999846198,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.793819634784303,0.26108130737142465,20.4130330556698,0.26108130737142465,2.268114783963311,2.793819634784303,0.26108130737142465,hartmann_3
10,1.0,0.5580379520429091,0.9234736983505022,2.243869122935808,2.243869122935808,2.243869122935808,0.0,False,False,0.0,logei,0.8512236000096891,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.793819634784303,0.8110318192199197,21.22406487488972,0.26108130737142465,2.122406487488972,2.793819634784303,0.26108130737142465,hartmann_3
11,0.0,0.570114371511773,0.8185048800444787,2.9233411065710904,2.9233411065710904,2.9233411065710904,0.0,False,False,0.0,logei,0.8632904999831226,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9233411065710904,0.13155983558463724,21.35562471047436,0.13155983558463724,1.9414204282249417,2.9233411065710904,0.13155983558463724,hartmann_3
12,0.0,0.5948162503277381,0.8947750736254263,2.8217935320157697,2.8217935320157697,2.8217935320157697,0.0,False,False,0.0,logei,0.9197567000228446,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9233411065710904,0.23310741013995795,21.588732120614317,0.13155983558463724,1.799061010051193,2.9233411065710904,0.13155983558463724,hartmann_3
13,0.0,0.5765182517669262,0.8076869767661634,2.8378855072939624,2.8378855072939624,2.8378855072939624,0.0,False,False,0.0,logei,0.8607115000195336,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,2.9233411065710904,0.21701543486176522,21.80574755547608,0.13155983558463724,1.677365196575083,2.9233411065710904,0.13155983558463724,hartmann_3
14,0.0,0.5441141141859732,0.865825239512161,3.0239508199681677,3.0239508199681677,3.0239508199681677,0.0,False,False,0.0,logei,0.8475278999831062,False,10,9e6f1f5f-a76b-44a7-8d19-6f47019d742d,misclick,0.15,20,exact,value,learned,1e-06,"x0,x1,x2",3.0549009421557276,3.0239508199681677,0.03095012218755988,21.83669767766364,0.03095012218755988,1.5597641198331171,3.0239508199681677,0.03095012218755988,hartmann_3
