arm,dataset,acquisition,seed,error_model,jitter_std,jitter_iteration,variant,file,procedure,family,k,m,regret_noisy,regret_clean,ref_noisy,ref_clean,gp_failed_noisy,gp_failed_clean,n_candidates_noisy,pick_changed_noisy,n_candidates_clean,pick_changed_clean,n_distinct_looked_noisy,max_looks_on_one_noisy,top_candidate_regret_noisy,best_candidate_regret_noisy,n_distinct_looked_clean,max_looks_on_one_clean,top_candidate_regret_clean,best_candidate_regret_clean,candidates_noisy,rho_noisy,winner_noisy,candidates_clean,rho_clean,winner_clean
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,standard,standard,0,0.0,2.2045663935597046,0.8230669403063504,2.2045663935597046,0.8230669403063504,False,False,,,,,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,shortlist_m1,shortlist,0,1.0,2.699903524460132,1.0165680989864505,2.2045663935597046,0.8230669403063504,False,False,1.0,False,1.0,False,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,shortlist_m2,shortlist,0,2.0,1.126498230862861,0.921066142048097,2.2045663935597046,0.8230669403063504,False,False,2.0,True,2.0,True,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,shortlist_m3,shortlist,0,3.0,1.126498230862861,0.8230669403063504,2.2045663935597046,0.8230669403063504,False,False,3.0,True,3.0,True,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,shortlist_m5,shortlist,0,5.0,1.126498230862861,0.8230669403063504,2.2045663935597046,0.8230669403063504,False,False,5.0,True,5.0,True,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,ordinal_pm,ordinal,0,50.0,2.699903524460132,1.0165680989864505,2.2045663935597046,0.8230669403063504,False,False,50.0,False,50.0,False,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,ordinal_lcb1,ordinal,0,50.0,1.9120421840533308,1.0165680989864505,2.2045663935597046,0.8230669403063504,False,False,50.0,True,50.0,False,,,,,,,,,,,,,,
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k8_rho1,lucb,8,24.0,1.8014450523457541,0.8230669403063504,2.2045663935597046,0.8230669403063504,False,False,24.0,True,24.0,False,5.0,3.0,2.068300264054176,1.799497520406243,5.0,4.0,0.8230669403063504,0.8230669403063504,,,,,,
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,lucb_k8_rho0.5,lucb,8,24.0,1.8014450523457541,0.8230669403063504,2.2045663935597046,0.8230669403063504,False,False,24.0,True,24.0,False,5.0,2.0,2.068300264054176,1.799497520406243,5.0,4.0,0.8230669403063504,0.8230669403063504,,,,,,
output-boba-ceiling,rastrigin,logei,7,gaussian,0.25,0,ceil0.9-fixed,bo_sensor_error_rastrigin_value_logei_seed7_jittered_exact_gaussian_jit0_std0.25_ceil0.9-fixed.csv,tournament_k8_lcb_rho1_post,tournament,8,,2.2726966324889992,1.3655010449445606,2.2045663935597046,0.8230669403063504,False,False,8.0,True,8.0,True,,,2.068300264054176,1.799497520406243,,,0.8230669403063504,0.8230669403063504,lcb,1.0,post,lcb,1.0,post
